,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1527,1476,1440,1436,1646,-,1941,2001,1472,1477,Upgrade
1,Revenue Growth (YoY),6.03%,2.80%,-12.51%,-,-15.23%,-,31.86%,35.40%,3.34%,9.35%,Upgrade
2,Cost of Revenue,1325,1273,1273,1265,1480,-,1396,1369,1157,1187,Upgrade
3,Gross Profit,201.16,203.59,166.55,171.37,165.8,-,545.76,631.03,315.34,290.34,Upgrade
4,"Selling, General & Admin",63.24,44.81,67.02,38.35,64.42,-,99.72,106.98,99.19,84.89,Upgrade
5,Other Operating Expenses,-2.51,-2.57,-3.41,-5.74,-6.62,-,-4.14,3.42,-3.87,-3.01,Upgrade
6,Operating Expenses,60.72,42.24,63.61,32.61,57.8,-,95.59,110.4,95.32,81.89,Upgrade
7,Operating Income,140.44,161.35,102.94,138.76,108,-,450.17,520.64,220.02,208.46,Upgrade
8,Interest Expense,-19.44,-21.3,-21.55,-20.89,-14.77,-,-3.9,-2.77,-5.2,-11.23,Upgrade
9,Interest & Investment Income,1.28,1.3,1.4,0.78,0.72,-,7.23,9.41,1.97,1.9,Upgrade
10,Earnings From Equity Investments,0.15,0.3,-1.52,15.05,0.1,-,0.93,0.22,1.27,0.76,Upgrade
11,EBT Excluding Unusual Items,122.43,141.65,81.27,133.7,94.06,-,454.44,527.5,218.05,199.89,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-8.94,-,-,-,-0.69,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,0.11,0.08,0.05,-0.27,0.22,-,1.14,-0.07,0.34,-1.51,Upgrade
14,Asset Writedown,-5.4,-36.05,-,-29.58,-,-,-,1.18,-,-2.36,Upgrade
15,Other Unusual Items,-,-,-,2.6,-,-,-,-0.43,3,-,Upgrade
16,Pretax Income,117.14,105.68,81.32,97.52,94.27,-,455.58,527.49,221.39,196.01,Upgrade
17,Income Tax Expense,15.36,9.48,7.86,7.74,1.73,-,199.02,234.25,69.31,60.16,Upgrade
18,Earnings From Continuing Operations,101.78,96.2,73.46,89.78,92.54,-,256.56,293.25,152.08,135.85,Upgrade
19,Earnings From Discontinued Operations,-,-,-,36.91,166.95,-,-,-,-,-,Upgrade
20,Net Income to Company,101.78,96.2,73.46,126.68,259.49,-,256.56,293.25,152.08,135.85,Upgrade
21,Net Income,101.78,96.2,73.46,126.68,259.49,-,256.56,293.25,152.08,135.85,Upgrade
22,Net Income to Common,101.78,96.2,73.46,126.68,259.49,-,256.56,293.25,152.08,135.85,Upgrade
23,Net Income Growth,38.56%,-24.06%,-71.69%,-,1.14%,-,68.70%,115.86%,32.92%,1.90%,Upgrade
24,Shares Outstanding (Basic),2022,2033,2021,2026,2017,-,2015,2003,1995,1994,Upgrade
25,Shares Outstanding (Diluted),2022,2033,2021,2027,2018,-,2022,2015,2009,2009,Upgrade
26,Shares Change (YoY),0.01%,0.30%,0.19%,-,-0.19%,-,0.64%,0.29%,0.04%,0.04%,Upgrade
27,EPS (Basic),0.05,0.05,0.04,0.06,0.13,-,0.13,0.15,0.08,0.07,Upgrade
28,EPS (Diluted),0.05,0.05,0.04,0.06,0.13,-,0.13,0.14,0.08,0.07,Upgrade
29,EPS Growth,38.89%,-23.93%,-72.02%,-,1.32%,-,67.11%,113.08%,33.33%,3.02%,Upgrade
30,Free Cash Flow,57.57,134.56,94.56,306.58,126.55,-,361.09,506.05,-14.21,-127.48,Upgrade
31,Free Cash Flow Per Share,0.03,0.07,0.05,0.15,0.06,-,0.18,0.25,-0.01,-0.06,Upgrade
32,Dividend Per Share,0.025,0.040,0.015,0.015,0.040,-,0.045,0.070,0.040,0.050,Upgrade
33,Dividend Growth,66.67%,166.67%,-62.50%,-,-11.11%,-,12.50%,40.00%,0%,0%,Upgrade
34,Operating Margin,9.20%,10.93%,7.15%,9.66%,6.56%,-,23.19%,26.03%,14.94%,14.11%,Upgrade
35,Profit Margin,6.67%,6.52%,5.10%,8.82%,15.77%,-,13.21%,14.66%,10.33%,9.19%,Upgrade
36,Free Cash Flow Margin,3.77%,9.12%,6.57%,21.35%,7.69%,-,18.60%,25.30%,-0.96%,-8.63%,Upgrade
37,EBITDA,188.12,190.39,147.67,177.07,157.34,-,496.8,557.21,260.8,231.39,Upgrade
38,D&A For EBITDA,47.68,29.04,44.73,38.31,49.34,36.6,46.63,36.57,40.78,22.93,Upgrade
39,EBIT,140.44,161.35,102.94,138.76,108,-,450.17,520.64,220.02,208.46,Upgrade
