,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,209.18,149.42,218.72,159.45,618.96,441.55,166.29,387.05,123.72,264.04,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,12.27,-,9.38,10.61,Upgrade
2,Cash & Short-Term Investments,209.18,149.42,218.72,159.45,618.96,441.55,178.56,387.05,133.11,274.65,Upgrade
3,Cash Growth,-4.36%,-6.29%,-64.66%,-63.89%,246.64%,14.08%,34.15%,40.93%,-49.55%,19.89%,Upgrade
4,Accounts Receivable,646.32,619.16,717.34,558.11,706.45,605.9,723.78,658.27,473.19,301.35,Upgrade
5,Other Receivables,12.04,8.47,8.09,7.69,6.8,41.11,23.66,516.15,146.88,126.29,Upgrade
6,Receivables,658.36,627.62,725.43,565.8,713.25,647.01,747.45,1174,620.08,427.64,Upgrade
7,Inventory,616.36,512.26,489.88,633.17,1759,2046,1683,1502,1394,1348,Upgrade
8,Prepaid Expenses,64.51,53.51,44.16,39.89,227.72,138.95,51.57,83.73,69.25,42.02,Upgrade
9,Other Current Assets,-,-,-,-,35,482.5,791.86,275.79,264.91,33.44,Upgrade
10,Total Current Assets,1548,1343,1478,1398,3354,3756,3452,3423,2482,2125,Upgrade
11,"Property, Plant & Equipment",715.81,693.17,669.68,670.65,654.2,688.26,569.4,519.6,520.48,510.84,Upgrade
12,Long-Term Investments,82.59,82.46,79.89,82.81,29.9,30.97,31.41,26.71,18.45,16.54,Upgrade
13,Other Intangible Assets,2.35,3.82,2.79,3.29,4.06,4.84,5.58,6.35,7.13,7.89,Upgrade
14,Long-Term Deferred Tax Assets,2.58,2.58,8.5,8.95,97.45,189.99,1.7,108.03,5.29,5.29,Upgrade
15,Other Long-Term Assets,268.69,277.89,332.68,386.77,363.54,395.55,394.39,347.23,361.68,352.73,Upgrade
16,Total Assets,2620,2403,2572,2551,4503,5066,4455,4431,3395,3019,Upgrade
17,Accounts Payable,446.59,462.79,374.22,350.21,527.83,375.95,456.55,340.42,287.29,288.99,Upgrade
18,Accrued Expenses,374.33,133.83,480.44,175.42,761.61,215.95,994.03,202.22,769.3,167.27,Upgrade
19,Short-Term Debt,488.84,333.83,583.81,422.37,568.44,738.43,316.95,301.01,224.11,126.8,Upgrade
20,Current Portion of Leases,4.95,3.33,5.65,6.61,6.96,7.94,6.18,2.59,3.78,3.24,Upgrade
21,Current Income Taxes Payable,111.94,99.08,106.6,109.58,528.3,607.12,296.98,606.11,103.14,88.57,Upgrade
22,Current Unearned Revenue,-,40.14,-,172.73,-,630.25,-,506.16,-,158.55,Upgrade
23,Other Current Liabilities,2.44,139.74,4.25,140.78,3.86,302.98,4.12,143.33,2.07,171.12,Upgrade
24,Total Current Liabilities,1429,1213,1555,1378,2397,2879,2075,2102,1390,1005,Upgrade
25,Long-Term Debt,151.71,195.86,94.62,230,407,462.75,783.92,616.46,722.33,824.84,Upgrade
26,Long-Term Leases,19.43,0.28,0.21,3.13,7.74,12.63,10.54,1.14,1.99,1.42,Upgrade
27,Long-Term Deferred Tax Liabilities,0.2,0.2,2.28,2.41,8.96,9.26,5.62,5.58,4.2,4.13,Upgrade
28,Total Liabilities,1601,1410,1653,1614,2827,3370,2884,2734,2126,1843,Upgrade
29,Common Stock,202.15,202.15,202.15,202.15,202.13,202.13,201.85,201.24,199.76,199.38,Upgrade
30,Additional Paid-In Capital,-,301.1,-,301.1,-,302.25,-,294.47,-,282.51,Upgrade
31,Retained Earnings,622.55,601.63,533.46,490.33,1560,1456,1068,1159,835.12,782.92,Upgrade
32,Comprehensive Income & Other,194.67,-111.87,183.24,-56.81,-85.7,-264.11,300.8,41.57,233.48,-89.11,Upgrade
33,Total Common Equity,1019,993,918.85,936.76,1676,1697,1571,1697,1268,1176,Upgrade
34,Shareholders' Equity,1019,993,918.85,936.76,1676,1697,1571,1697,1268,1176,Upgrade
35,Total Liabilities & Equity,2620,2403,2572,2551,4503,5066,4455,4431,3395,3019,Upgrade
36,Total Debt,664.92,533.3,684.3,662.11,990.13,1222,1118,921.2,952.2,956.3,Upgrade
37,Net Cash (Debt),-455.75,-383.88,-465.58,-502.66,-371.18,-780.21,-939.03,-534.15,-819.09,-681.65,Upgrade
38,Net Cash Per Share,-0.23,-0.19,-0.23,-0.25,-0.18,-,-0.46,-0.27,-0.41,-0.34,Upgrade
39,Filing Date Shares Outstanding,2021,2021,2021,2021,2021,2021,2017,2012,1998,1994,Upgrade
40,Total Common Shares Outstanding,2021,2021,2021,2021,2021,2021,2017,2012,1998,1994,Upgrade
41,Working Capital,119.32,130.06,-76.8,20.61,956.84,877.83,1378,1321,1092,1121,Upgrade
42,Book Value Per Share,0.50,0.49,0.45,0.46,0.83,0.84,0.78,0.84,0.63,0.59,Upgrade
43,Tangible Book Value,1017,989.18,916.06,933.48,1672,1692,1565,1690,1261,1168,Upgrade
44,Tangible Book Value Per Share,0.50,0.49,0.45,0.46,0.83,0.84,0.78,0.84,0.63,0.59,Upgrade
45,Machinery,-,1121,-,1034,-,1007,-,862.96,-,770.73,Upgrade
46,Construction In Progress,-,0.17,-,130.73,-,105.34,-,8.65,-,1.48,Upgrade
