,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,5674,5899,5921,4460,6266,5659,4815,3854,5224,5492,7358,5868,6393,6461,5337,4650,4839,4969,3686,2837,Upgrade
1,Revenue,5674,5899,5921,4460,6266,5659,4815,3854,5224,5492,7358,5868,6393,6461,5337,4650,4839,4969,3686,2837,Upgrade
2,Revenue Growth (YoY),-9.46%,4.26%,22.97%,15.72%,19.96%,3.04%,-34.57%,-34.31%,-18.29%,-15.00%,37.87%,26.19%,32.11%,30.03%,44.78%,63.92%,9.34%,23.80%,10.71%,9.67%,Upgrade
3,Cost of Revenue,5166,5375,5484,4078,5712,5129,4374,3408,4714,4851,6654,5235,5762,5709,4700,4132,4397,4514,3292,2553,Upgrade
4,Gross Profit,507.35,524.46,436.25,382.19,554.29,529.66,440.76,446.05,510.06,640.69,704.7,632.62,630.83,752.5,637.33,517.44,441.71,454.79,394.46,284.06,Upgrade
5,"Selling, General & Admin",259.8,194.69,180.42,168.08,240.47,174.1,138.87,180.83,297.19,196.01,255.23,213.24,283.74,238.87,216.9,166.45,161.91,146.44,97.14,102.63,Upgrade
6,Research & Development,37.97,26.4,30.74,31.58,39.93,29.99,32.8,30.34,47.69,48.14,53.62,35.62,75.12,26.25,33.57,21.73,30.58,20.89,21.1,19.71,Upgrade
7,Other Operating Expenses,5.33,10.47,12.72,6.15,9.67,8.01,4.58,6.23,18.68,5.34,10.29,4.18,15.78,7.89,7.49,5.97,22.04,4.08,14.07,-0.32,Upgrade
8,Operating Expenses,296.55,233.98,225.9,207.91,290.63,211.92,177.36,215.9,364.61,248.65,318.7,254.55,378.57,278.21,259.69,196.65,225.89,177.49,142.17,122.45,Upgrade
9,Operating Income,210.79,290.48,210.35,174.28,263.66,317.74,263.39,230.15,145.46,392.04,386,378.07,252.26,474.29,377.64,320.79,215.82,277.3,252.29,161.6,Upgrade
10,Interest Expense,-,-57.19,-59.55,-74.07,-34.31,-62.5,-53.86,-57.44,-46.25,-54.87,-47.77,-47.18,-41.49,-35.48,-32.58,-30.07,-25.94,-22.65,-24.86,-29.82,Upgrade
11,Interest & Investment Income,203.89,2.22,24.58,14.66,173.79,12.85,9.31,12.16,115.12,14.24,78.3,6.45,0.98,3.92,2.36,42.12,-,3.48,3.97,41.14,Upgrade
12,Currency Exchange Gain (Loss),-,31.14,-31.14,-,-,12.62,-12.62,-,-43.69,26.1,-26.1,-,10.27,-6.42,6.42,-,30.29,13.22,-13.22,-,Upgrade
13,Other Non Operating Income (Expenses),-229.19,-59.6,4.52,-9.23,-233.53,-16.73,-5.03,6.42,43.76,-49.39,-3.65,0.56,2.88,-6.43,-7.82,3.01,-15.59,9.81,10.87,-18.48,Upgrade
14,EBT Excluding Unusual Items,185.5,207.05,148.75,105.64,169.62,263.98,201.19,191.29,214.39,328.11,386.78,337.9,224.9,429.87,346.03,335.85,204.59,281.16,229.04,154.44,Upgrade
15,Gain (Loss) on Sale of Investments,3.38,8.06,0.91,-0.86,-2.83,-2.05,1.48,-3.18,-,-,1.46,-1.46,-,0.03,-0.45,0.03,-2.07,-1.4,0.2,0.57,Upgrade
16,Gain (Loss) on Sale of Assets,0.13,0.02,-0.08,-0,0.04,0.12,-0,0.01,-0.29,0.01,0.04,0,-1.98,1.79,-1.73,0.1,3.37,0.07,0.11,-0.01,Upgrade
17,Asset Writedown,-204.61,-79.3,12.72,-12.72,-65.41,-58.15,-3.51,3.51,66.57,-66.57,18.35,-18.35,32.44,-32.44,3.85,-3.85,16.52,-16.52,2.95,-2.95,Upgrade
18,Other Unusual Items,-5.62,0.33,5.29,-,-,0.11,-0.11,-,21.69,-0.01,0.01,-,-0.36,-0.13,0.13,-,13.89,0.49,-0.49,-,Upgrade
19,Pretax Income,-21.22,136.16,167.58,92.06,101.41,204,199.06,191.63,302.35,261.55,406.64,318.09,255,399.13,347.82,332.13,236.3,263.79,231.81,152.05,Upgrade
20,Income Tax Expense,23.2,29.77,29.03,19.96,23.11,42.32,38.03,39.26,27.1,54.32,65.03,62.42,48.33,75.14,98.38,69.55,47.6,55.09,36.78,24.75,Upgrade
21,Earnings From Continuing Operations,-44.41,106.39,138.56,72.11,78.3,161.68,161.03,152.37,275.25,207.23,341.61,255.67,206.66,324,249.45,262.58,188.7,208.7,195.03,127.3,Upgrade
22,Minority Interest in Earnings,-8.87,-16.7,-19.4,-14.7,-21.46,-17.93,-19.58,-27.06,-20.42,-31.7,-39.21,-35.98,-32.37,-48.41,-42.31,-36.16,-25.95,-28.98,-25.9,-14.4,Upgrade
23,Net Income,-53.28,89.69,119.15,57.4,56.85,143.75,141.45,125.31,254.83,175.53,302.4,219.69,174.29,275.59,207.14,226.42,162.75,179.72,169.13,112.9,Upgrade
24,Net Income to Common,-53.28,89.69,119.15,57.4,56.85,143.75,141.45,125.31,254.83,175.53,302.4,219.69,174.29,275.59,207.14,226.42,162.75,179.72,169.13,112.9,Upgrade
25,Net Income Growth,-,-37.61%,-15.76%,-54.19%,-77.69%,-18.11%,-53.23%,-42.96%,46.21%,-36.31%,45.99%,-2.97%,7.09%,53.34%,22.47%,100.56%,14.88%,23.03%,-24.61%,-4.28%,Upgrade
26,Shares Outstanding (Basic),1047,1045,1046,1046,1046,1045,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1045,1046,Upgrade
27,Shares Outstanding (Diluted),1047,1045,1046,1046,1046,1045,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1045,1046,Upgrade
28,Shares Change (YoY),0.03%,-0.01%,0.01%,-0.03%,0.03%,-0.06%,0.06%,-0.02%,0.05%,0.02%,-0.05%,0.03%,-0.03%,-0.03%,0.09%,-0.05%,0.04%,0.05%,-0.08%,0.07%,Upgrade
29,EPS (Basic),-0.05,0.09,0.11,0.05,0.05,0.14,0.14,0.12,0.24,0.17,0.29,0.21,0.17,0.26,0.20,0.22,0.16,0.17,0.16,0.11,Upgrade
30,EPS (Diluted),-0.05,0.09,0.11,0.05,0.05,0.14,0.14,0.12,0.24,0.17,0.29,0.21,0.17,0.26,0.20,0.22,0.16,0.17,0.16,0.11,Upgrade
31,EPS Growth,-,-37.60%,-15.77%,-54.17%,-77.70%,-18.06%,-53.25%,-42.95%,46.14%,-36.32%,46.07%,-3.00%,7.13%,53.39%,22.35%,100.65%,14.84%,22.97%,-24.55%,-4.34%,Upgrade
32,Free Cash Flow,-70.98,282.34,481.32,675.07,-688.85,-135.01,-535.3,1168,-226.02,1424,377.9,383.06,-91.04,-779.56,-210.37,-218.97,27.9,-862.84,-134.37,315.62,Upgrade
33,Free Cash Flow Per Share,-0.07,0.27,0.46,0.65,-0.66,-0.13,-0.51,1.12,-0.22,1.36,0.36,0.37,-0.09,-0.75,-0.20,-0.21,0.03,-0.82,-0.13,0.30,Upgrade
34,Dividend Per Share,-,0.250,-,-,-,0.050,-,-,0.300,-,-,-,0.300,-,-,-,0.200,-,-,-,Upgrade
35,Dividend Growth,-,400.00%,-,-,-,-,-,-,0%,-,-,-,50.00%,-,-,-,33.33%,-,-,-,Upgrade
36,Gross Margin,8.94%,8.89%,7.37%,8.57%,8.85%,9.36%,9.15%,11.57%,9.76%,11.67%,9.58%,10.78%,9.87%,11.65%,11.94%,11.13%,9.13%,9.15%,10.70%,10.01%,Upgrade
37,Operating Margin,3.72%,4.92%,3.55%,3.91%,4.21%,5.62%,5.47%,5.97%,2.78%,7.14%,5.25%,6.44%,3.95%,7.34%,7.08%,6.90%,4.46%,5.58%,6.84%,5.70%,Upgrade
38,Profit Margin,-0.94%,1.52%,2.01%,1.29%,0.91%,2.54%,2.94%,3.25%,4.88%,3.20%,4.11%,3.74%,2.73%,4.27%,3.88%,4.87%,3.36%,3.62%,4.59%,3.98%,Upgrade
39,Free Cash Flow Margin,-1.25%,4.79%,8.13%,15.14%,-10.99%,-2.39%,-11.12%,30.30%,-4.33%,25.92%,5.14%,6.53%,-1.42%,-12.07%,-3.94%,-4.71%,0.58%,-17.36%,-3.64%,11.13%,Upgrade
40,EBITDA,249.59,316.73,248.25,200.52,290.66,343.32,290.29,255.73,171.03,416.47,410.6,402.5,276.69,500.46,402.04,346.97,242,306.49,279.63,190.79,Upgrade
41,EBITDA Margin,4.40%,5.37%,4.19%,4.50%,4.64%,6.07%,6.03%,6.63%,3.27%,7.58%,5.58%,6.86%,4.33%,7.75%,7.53%,7.46%,5.00%,6.17%,7.59%,6.73%,Upgrade
42,D&A For EBITDA,38.8,26.24,37.9,26.24,27,25.58,26.9,25.58,25.58,24.44,24.6,24.44,24.44,26.18,24.4,26.18,26.18,29.18,27.34,29.18,Upgrade
43,EBIT,210.79,290.48,210.35,174.28,263.66,317.74,263.39,230.15,145.46,392.04,386,378.07,252.26,474.29,377.64,320.79,215.82,277.3,252.29,161.6,Upgrade
44,EBIT Margin,3.72%,4.92%,3.55%,3.91%,4.21%,5.62%,5.47%,5.97%,2.78%,7.14%,5.25%,6.44%,3.95%,7.34%,7.08%,6.90%,4.46%,5.58%,6.84%,5.70%,Upgrade
45,Effective Tax Rate,-,21.86%,17.32%,21.68%,22.79%,20.74%,19.11%,20.49%,8.96%,20.77%,15.99%,19.62%,18.95%,18.82%,28.28%,20.94%,20.14%,20.88%,15.87%,16.28%,Upgrade
46,Revenue as Reported,-,5899,5921,4460,-,5659,4815,3854,5224,5492,7358,5868,6393,6461,5337,4650,4839,4969,3686,2837,Upgrade
