,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6898,5220,5128,5687,7612,6746,6796,7566,8513,6642,4834,3898,4007,2849,2950,2512,2923,3025,3338,2787,3031,Upgrade
1,Market Cap Growth,-22.62%,-22.62%,-24.54%,-24.83%,-10.59%,1.56%,40.60%,94.07%,112.44%,133.14%,63.88%,55.20%,37.11%,-5.82%,-11.65%,-9.88%,-3.57%,3.47%,15.42%,-9.42%,39.69%,Upgrade
2,Enterprise Value,7085,5402,5255,5784,7708,6788,6836,7279,8226,6824,4976,3905,4013,2768,2827,2315,2725,2692,3175,2659,2902,Upgrade
3,Last Close Price,8.30,6.28,6.17,6.79,9.08,8.05,8.15,9.07,10.21,7.96,6.31,5.09,5.23,3.72,3.88,3.28,3.82,3.95,4.36,3.61,3.92,Upgrade
4,PE Ratio,69.60,52.55,52.15,57.02,82.10,56.44,56.59,70.26,85.03,100.64,75.43,66.61,69.15,71.67,71.48,41.01,-,53.74,58.82,63.66,-,Upgrade
5,PS Ratio,4.50,3.40,3.43,3.93,5.78,5.46,5.60,6.48,7.46,5.83,4.27,3.60,3.98,3.07,3.41,2.88,3.24,3.12,3.15,2.54,2.52,Upgrade
6,PB Ratio,3.84,2.75,2.73,3.02,4.10,3.62,3.70,4.26,4.85,3.33,3.38,2.78,2.94,2.12,2.34,2.02,2.38,2.45,2.96,2.16,2.34,Upgrade
7,P/TBV Ratio,3.15,3.15,3.14,3.48,4.74,4.17,4.27,4.92,5.60,4.00,4.39,3.61,3.65,2.65,2.71,2.33,2.74,2.80,3.05,2.58,2.82,Upgrade
8,P/FCF Ratio,-,-,-,-,-56.17,-,-,-,-,-,-,-,-113.72,-,-61.70,-,-453.46,-,81.12,50.79,-,Upgrade
