,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,471,260.56,386.85,211.65,406.47,238.22,255.98,146.86,380.71,195.55,229.47,145.03,343.63,177.42,152.64,134.07,253.28,210.91,183.34,213.31,Upgrade
1,Other Revenue,-133.26,133.26,-,204.47,-106.84,106.84,-,188.64,-104.21,104.21,-,188.04,-75.22,75.22,-,120.44,-47.63,47.63,-,109.66,Upgrade
2,Revenue,337.74,393.82,386.85,416.13,299.63,345.06,255.98,335.5,276.5,299.76,229.47,333.07,268.41,252.64,152.64,254.51,205.65,258.54,183.34,322.97,Upgrade
3,Revenue Growth (YoY),12.72%,14.13%,51.12%,24.03%,8.36%,15.11%,11.55%,0.73%,3.01%,18.65%,50.34%,30.87%,30.52%,-2.28%,-16.74%,-21.20%,-30.30%,-13.06%,-35.72%,5.74%,Upgrade
4,Cost of Revenue,265.32,296.51,308.56,301.21,226.33,249.16,188.57,241.5,207.49,218.18,170.5,257.84,202.42,198.67,122.21,220.53,143.41,212.35,163.43,266.45,Upgrade
5,Gross Profit,72.41,97.31,78.29,114.91,73.3,95.9,67.41,94,69.01,81.58,58.97,75.23,65.99,53.96,30.43,33.97,62.24,46.2,19.9,56.52,Upgrade
6,"Selling, General & Admin",29.29,26.36,26.36,61.68,29.89,24.59,25.52,65.6,24.46,29.36,21.4,46.21,21.53,18.01,14.76,29.15,21.42,24.95,18.52,46.88,Upgrade
7,Research & Development,15.82,19.72,14.6,21.27,14.34,11.92,12,15.54,13.77,13.45,11.38,17.96,7.6,8.07,5.23,13.94,7.34,6.83,7.1,16.18,Upgrade
8,Other Operating Expenses,1.09,3.17,0.35,14.57,-3.37,-1.9,-0.29,7.1,-0.6,0.36,0.55,6.54,-0.63,2.25,-1.3,3.31,1.38,2.96,-0.99,5.65,Upgrade
9,Operating Expenses,44.71,67.59,46.9,94.53,38.88,46.2,40.91,86.17,39.89,51.37,36.96,69.88,31.57,32.18,19.03,47.75,30.77,38.36,24.64,72.33,Upgrade
10,Operating Income,27.7,29.72,31.39,20.39,34.42,49.7,26.49,7.83,29.12,30.21,22.01,5.35,34.42,21.78,11.4,-13.78,31.47,7.84,-4.73,-15.81,Upgrade
11,Interest Expense,-2.31,-4.2,-1.96,-2.18,-2.79,-3.21,-1.43,-1.47,-1.48,-0.96,-0.65,-,-1.61,-,-0.76,-,-0.32,-0.42,-0.89,-,Upgrade
12,Interest & Investment Income,-,0.39,0.41,0.51,0.62,0.58,0.74,27.71,2.42,1.48,0.15,7.63,2.1,3.63,3.42,5.46,4.93,30.61,0.76,2.16,Upgrade
13,Currency Exchange Gain (Loss),-0.64,0.64,-,0.92,-1.44,1.44,-,3.78,-0.39,0.39,-,-5.86,2,-2,-,-1.01,-0.87,0.87,-,-0.41,Upgrade
14,Other Non Operating Income (Expenses),0.1,0.28,-0.69,-1.85,0.84,0.37,-1.03,-0.84,1.52,-0.21,-0.85,0.33,-1.18,0.26,-0.9,-1.62,0.16,0.18,1.42,-2.05,Upgrade
15,EBT Excluding Unusual Items,24.86,26.83,29.15,17.79,31.65,48.89,24.78,37.02,31.2,30.92,20.66,7.45,35.72,23.68,13.16,-10.95,35.36,39.1,-3.45,-16.11,Upgrade
16,Gain (Loss) on Sale of Investments,-3.5,-1.75,-3.74,-10.44,-2.92,-4.49,-0.65,-,-,0.66,-0.66,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.11,-0.11,-,-0.75,-0.01,-0.02,-,-0.09,0.1,-0.1,0.01,-0.01,0.04,-,-,-0.04,-,-,-,-0.03,Upgrade
18,Asset Writedown,-2.71,-0.51,0.51,1.38,-1.38,1.84,-1.84,0.96,-0.96,1.49,-1.49,2.73,-2.73,0.07,-0.07,1.09,-1.09,-0.59,0.59,4.68,Upgrade
19,Other Unusual Items,2.76,6.08,4.03,26.99,-0.54,0.54,-,10.6,-0.7,0.7,-,5.91,-0.2,0.2,-,3.92,-2.53,2.53,-,8.55,Upgrade
20,Pretax Income,21.52,30.55,29.95,34.97,26.8,46.77,22.29,48.48,29.63,33.67,18.52,16.08,32.82,23.95,13.09,-5.98,31.74,41.04,-2.86,-2.91,Upgrade
21,Income Tax Expense,4.11,2.36,5.16,5.4,2.89,6.23,3.81,-1.72,3.66,5.65,2.62,-1.99,4.6,2.48,1.85,-3.56,3.83,4.31,1.19,-2.61,Upgrade
22,Earnings From Continuing Operations,17.42,28.19,24.78,29.58,23.91,40.54,18.47,50.2,25.97,28.02,15.9,18.07,28.22,21.47,11.24,-2.42,27.91,36.73,-4.05,-0.3,Upgrade
23,Minority Interest in Earnings,7.18,2.79,0.47,-11.1,-0.3,-8.14,-0.25,-4.92,-1.79,-8.03,-5.25,-6.89,-5.96,-7.03,-1.16,-4.6,-4.14,-2.29,6.41,-3.97,Upgrade
24,Net Income,24.6,30.98,25.26,18.48,23.61,32.4,18.22,45.29,24.18,19.99,10.65,11.17,22.26,14.44,10.08,-7.02,23.77,34.43,2.36,-4.27,Upgrade
25,Net Income to Common,24.6,30.98,25.26,18.48,23.61,32.4,18.22,45.29,24.18,19.99,10.65,11.17,22.26,14.44,10.08,-7.02,23.77,34.43,2.36,-4.27,Upgrade
26,Net Income Growth,4.19%,-4.37%,38.59%,-59.19%,-2.37%,62.05%,71.07%,305.33%,8.64%,38.49%,5.67%,-,-6.35%,-58.07%,326.74%,-,-1.88%,60.41%,-83.65%,-,Upgrade
27,Shares Outstanding (Basic),831,828,834,839,826,440,828,829,764,760,761,748,772,761,752,713,797,752,762,673,Upgrade
28,Shares Outstanding (Diluted),831,828,834,839,826,440,828,829,764,760,761,748,772,761,752,713,797,752,762,673,Upgrade
29,Shares Change (YoY),0.57%,88.01%,0.62%,1.14%,8.20%,-42.06%,8.86%,10.82%,-1.10%,-0.15%,1.14%,4.94%,-3.17%,1.20%,-1.28%,6.03%,-5.86%,2.79%,3.37%,1.42%,Upgrade
30,EPS (Basic),0.03,0.04,0.03,0.02,0.03,0.07,0.02,0.05,0.03,0.03,0.01,0.01,0.03,0.02,0.01,-0.01,0.03,0.05,0.00,-0.01,Upgrade
31,EPS (Diluted),0.03,0.04,0.03,0.02,0.03,0.07,0.02,0.05,0.03,0.03,0.01,0.01,0.03,0.02,0.01,-0.01,0.03,0.05,0.00,-0.01,Upgrade
32,EPS Growth,3.59%,-49.14%,37.73%,-59.65%,-9.77%,179.67%,57.14%,265.78%,9.84%,38.70%,4.48%,-,-3.28%,-58.57%,332.26%,-,4.22%,56.05%,-84.18%,-,Upgrade
33,Free Cash Flow,-13.75,-3.11,-60.43,55.26,-65.59,-5.53,-119.66,-47.6,-69.62,-30.48,-108.96,23.51,-33.3,16.63,-42.09,23.52,-45.88,3.79,12.12,-8.75,Upgrade
34,Free Cash Flow Per Share,-0.02,-0.00,-0.07,0.07,-0.08,-0.01,-0.14,-0.06,-0.09,-0.04,-0.14,0.03,-0.04,0.02,-0.06,0.03,-0.06,0.01,0.02,-0.01,Upgrade
35,Dividend Per Share,-,-,-,0.040,-,-,-,-,-,-,-,-,-,-,-,0.021,-,-,-,0.043,Upgrade
