,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5613,5349,5473,5173,4572,5280,4636,4514,4559,4227,3570,3727,3792,3613,3367,3358,3008,2833,2866,3197,Upgrade
1,Short-Term Investments,-,601.7,-,737.4,-,534.25,-,300.04,-,324.4,-,457.79,-,-,-,215.45,-,2610,-,2317,Upgrade
2,Trading Asset Securities,660.5,487.25,724.75,554.33,560.9,609.79,807.6,900.38,1603,1284,1315,1266,1255,1502,1109,1104,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,6274,6438,6198,6465,5133,6424,5443,5714,6162,5835,4885,5451,5047,5115,4476,4678,3008,5443,2866,5514,Upgrade
4,Cash Growth,22.24%,0.22%,13.86%,13.13%,-16.71%,10.09%,11.44%,4.82%,22.10%,14.06%,9.14%,16.54%,67.80%,-6.02%,56.16%,-15.16%,-41.67%,7.44%,-45.98%,-2.63%,Upgrade
5,Accounts Receivable,1581,1572,1372,1353,1532,1511,1306,1222,1423,1310,1051,914.45,1114,1106,1020,925.27,836.52,855,909.74,783.75,Upgrade
6,Other Receivables,203.38,234.94,189.45,229.72,181.2,198.35,177.94,212.07,161.17,200.59,172.86,204.25,168.33,178.73,162.51,161.91,159.56,216.1,152.69,127.8,Upgrade
7,Receivables,1785,1807,1561,1583,1713,1709,1484,1434,1584,1511,1224,1119,1282,1285,1183,1087,996.08,1071,1062,911.55,Upgrade
8,Inventory,1653,1549,1739,1486,1884,1852,1863,1655,1578,1505,1305,1232,1199,1183,1188,1045,980,931.54,885.95,849.97,Upgrade
9,Prepaid Expenses,-,54.49,-,19.35,-,19.91,-,19.45,-,20.77,-,19.59,-,3.19,-,1.61,-,2.06,-,2.19,Upgrade
10,Other Current Assets,2422,1957,1110,1884,2601,1763,2024,1693,1762,1523,2086,1734,2308,2477,1908,1597,3045,664.51,3112,635.85,Upgrade
11,Total Current Assets,12134,11806,10608,11437,11330,11767,10815,10515,11086,10394,9501,9555,9836,10064,8754,8409,8029,8113,7926,7913,Upgrade
12,"Property, Plant & Equipment",19969,20191,20383,20396,20261,19349,20476,20482,20537,20561,20632,20666,20484,20561,20637,20777,20859,20782,20995,21129,Upgrade
13,Long-Term Investments,2931,2873,3015,3060,3171,3188,3439,3435,2858,2773,2415,2382,1615,1632,1872,1843,703.98,361.4,355.59,527.47,Upgrade
14,Goodwill,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,47.32,70.49,70.49,70.49,70.49,Upgrade
15,Other Intangible Assets,574.57,592.57,585.93,603.6,629.71,1669,567.55,578.38,566.2,579.75,590.12,603.96,543.1,549.74,561.46,508.21,502.54,498.12,503.58,515.04,Upgrade
16,Long-Term Accounts Receivable,156.98,159.79,122.62,122.09,118.38,119.4,156.95,137.04,118.07,125.89,102.43,110.96,179.52,163.08,156.1,166.03,133.83,153.61,161.94,166.35,Upgrade
17,Long-Term Deferred Tax Assets,27.05,26.39,28.55,27.83,0.33,0.55,0.37,22.56,0.25,0.25,0.14,0.12,0.38,0.09,0.05,0.06,0.05,0.05,0.03,0.06,Upgrade
18,Long-Term Deferred Charges,1279,1302,-,1378,1383,1403,1444,1496,1522,1556,1619,1682,1738,1795,1862,1928,1995,2044,2119,2199,Upgrade
19,Other Long-Term Assets,152.02,157.3,3175,167.77,257.2,264.08,240.64,236.73,233.97,210.65,168.71,138.45,69.27,37.51,31.38,35.53,816.78,727.86,281.66,62.22,Upgrade
20,Total Assets,37271,37157,37965,37239,37198,37808,37188,36949,36969,36248,35075,35185,34512,34850,33921,33713,33110,32750,32413,32583,Upgrade
21,Accounts Payable,2675,2802,2699,2901,2984,2882,2777,3054,2890,2787,2404,2727,2643,2739,2488,2823,2809,2524,3078,2944,Upgrade
22,Accrued Expenses,1238,1417,1047,1456,1147,1283,962.55,1384,1115,1299,830.08,1358,937.16,949.62,810.76,1266,943.94,937.52,799.59,1192,Upgrade
23,Short-Term Debt,2982,2478,2483,2069,2163,2775,2271,2115,2476,2164,1566,1349,1438,761.28,1084,583.07,583,386,108,90,Upgrade
