,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H1 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","May '19 May 31, 2019"
0,Revenue,4558,11468,7025,7537,6442,10743,4312,8719,4439,1077
1,Revenue Growth (YoY),-35.12%,52.17%,9.05%,-29.84%,49.40%,23.21%,-2.86%,709.26%,-,-
2,Cost of Revenue,4024,10686,6042,10565,5414,8710,3437,6770,2832,741.46
3,Gross Profit,533.89,782.57,983.22,-3028,1029,2033,875.34,1950,1606,336
4,"Selling, General & Admin",349.18,649.5,658.44,861.17,553.46,1065,520.08,779.38,443.65,239.49
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,20.64
6,Operating Expenses,349.18,649.5,658.44,861.17,553.46,1065,520.08,779.38,443.65,260.13
7,Operating Income,184.72,133.07,324.78,-3889,475.17,968.02,355.26,1170,1163,75.86
8,Interest Expense,-97.62,-117.33,-145.05,-271.36,-187.97,-137.94,-157.25,-148.64,-157.9,-62.66
9,Interest & Investment Income,3.76,5.89,6.03,13.7,11.59,27.27,28.2,4.42,17.06,3.88
10,Earnings From Equity Investments,55.95,-0.7,10.27,-121.93,-38.7,-4.64,115.19,-12.43,-0.2,-45.54
11,Currency Exchange Gain (Loss),-,-,-,-,-,12.35,-,-,-,-
12,Other Non Operating Income (Expenses),-314.22,11.66,-15.35,-60.15,-22.48,-13.64,2.06,20.25,9.88,-12.14
13,EBT Excluding Unusual Items,-167.4,32.6,180.68,-4329,237.62,851.41,343.46,1034,1032,-40.6
14,Gain (Loss) on Sale of Investments,2.53,-,-,2.1,6.72,-,-,-,-,-
15,Gain (Loss) on Sale of Assets,4.7,21.47,15.82,18.1,0.25,10.63,28.65,-,-,-0.01
16,Asset Writedown,-276.1,-275.9,-80,-358.57,-75.25,-18.9,20.9,-20.51,-28.76,91.1
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,1.17
18,Pretax Income,-436.27,-221.83,116.5,-4667,169.34,843.14,393.01,1014,1003,51.66
19,Income Tax Expense,320.15,670.1,210.1,477,122.73,331.67,267.73,484.7,471.09,55.33
20,Earnings From Continuing Operations,-756.42,-891.94,-93.6,-5144,46.61,511.47,125.28,528.81,531.75,-3.67
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-5.59
22,Net Income to Company,-756.42,-891.94,-93.6,-5144,46.61,511.47,125.28,528.81,531.75,-9.25
23,Minority Interest in Earnings,-60.55,-176.71,-156.84,990.7,-42.71,-96.87,-51.43,-86.8,-113.45,-42.52
24,Net Income,-816.97,-1069,-250.44,-4154,3.9,414.6,73.85,442.01,418.3,-51.77
25,Net Income to Common,-816.97,-1069,-250.44,-4154,3.9,414.6,73.85,442.01,418.3,-51.77
26,Net Income Growth,-,-,-,-,-94.72%,-6.20%,-82.34%,-,-,-
27,Shares Outstanding (Basic),1027,1027,1027,1027,1027,1027,1026,780,750,-
28,Shares Outstanding (Diluted),1027,1027,1027,1027,1027,1027,1026,780,750,-
29,Shares Change (YoY),-,-,-,-0.00%,0.07%,31.65%,36.83%,-,-,-
30,EPS (Basic),-0.80,-1.04,-0.24,-4.04,0.00,0.40,0.07,0.57,0.56,-
31,EPS (Diluted),-0.80,-1.04,-0.24,-4.04,0.00,0.40,0.07,0.57,0.56,-
32,EPS Growth,-,-,-,-,-94.73%,-28.75%,-87.10%,-,-,-
33,Free Cash Flow,-903.78,-1728,1999,93.23,2738,1084,4428,-,-,-1161
34,Free Cash Flow Per Share,-0.88,-1.68,1.95,0.09,2.67,1.06,4.32,-,-,-
35,Operating Margin,4.05%,1.16%,4.62%,-51.61%,7.38%,9.01%,8.24%,13.42%,26.20%,7.04%
36,Profit Margin,-17.92%,-9.32%,-3.56%,-55.11%,0.06%,3.86%,1.71%,5.07%,9.42%,-4.81%
37,Free Cash Flow Margin,-19.83%,-15.06%,28.46%,1.24%,42.50%,10.09%,102.69%,-,-,-107.73%
38,EBITDA,202,159.75,333.66,-3860,493.48,988.93,372.92,1183,1185,88.12
39,D&A For EBITDA,17.29,26.68,8.88,29.08,18.3,20.91,17.66,12.38,21.83,12.26
40,EBIT,184.72,133.07,324.78,-3889,475.17,968.02,355.26,1170,1163,75.86
