,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",68953,69194,69189,69007,67930,64750,65601,65579,65672,65750,Upgrade
1,Cash & Equivalents,2123,6724,2632,13816,3434,15348,22337,28607,4542,23214,Upgrade
2,Accounts Receivable,1997,284,262.87,280,263.94,322.97,221.59,261.4,246.14,258.9,Upgrade
3,Other Receivables,5737,7701,7221,6935,6612,5401,6310,6702,5769,4674,Upgrade
4,Investment In Debt and Equity Securities,1535,1243,1231,1195,957.84,1001,931.18,897,727.2,679.63,Upgrade
5,Goodwill,739,739,739.23,739,739.23,739.23,739.23,739.23,739.23,739.23,Upgrade
6,Loans Receivable Current,317,223,105.69,110,52.29,80.59,194.63,87.83,87.42,87.74,Upgrade
7,Other Current Assets,61956,56530,57478,47491,58148,51217,41481,39306,70691,52422,Upgrade
8,Trading Asset Securities,-,16,-,13,-,12.36,12.81,15.27,13.69,12.57,Upgrade
9,Deferred Long-Term Tax Assets,21,20,9.55,8,12.21,4.45,-,-,-,-,Upgrade
10,Other Long-Term Assets,39511,39499,42032,41455,43003,41841,42588,40468,40946,39941,Upgrade
11,Total Assets,182889,182173,180900,181049,181154,180717,180416,182664,189434,187778,Upgrade
12,Current Portion of Long-Term Debt,2937,1660,1701,2804,3137,3115,1643,3623,3694,1679,Upgrade
13,Current Portion of Leases,37,20,36.81,41,40.71,31.18,48.18,49.24,47.96,32.03,Upgrade
14,Long-Term Debt,2956,4310,3445,3371,3526,3687,5028,5628,5607,7488,Upgrade
15,Long-Term Leases,27,2,3.66,15,35.9,13.55,9.19,19.74,35.96,7.54,Upgrade
16,Accounts Payable,4408,696,105.64,971,180.7,157.97,197.65,142.14,99.89,90.26,Upgrade
17,Accrued Expenses,886,797,888.54,827,789.16,885.93,-,1035,-,1710,Upgrade
18,Current Income Taxes Payable,531,883,893.4,1390,3204,3197,2863,2331,574.59,625.87,Upgrade
19,Current Unearned Revenue,341,254,93.8,986,1071,2743,2251,6008,22732,23597,Upgrade
20,Other Current Liabilities,-,3583,4854,3957,5497,5045,6311,4847,6631,4773,Upgrade
21,Long-Term Deferred Tax Liabilities,2773,2781,2769,2699,2707,2708,2726,2662,2654,2502,Upgrade
22,Total Liabilities,14896,14986,14790,17061,20188,21584,21076,26345,42077,42505,Upgrade
23,Common Stock,20211,19305,18991,18110,17805,16968,16671,15342,15074,14302,Upgrade
24,Retained Earnings,-,71893,-,70586,-,68448,67904,66922,62554,62611,Upgrade
25,Comprehensive Income & Other,76257,3670,74721,2894,71938,2843,3051,2802,2705,1970,Upgrade
26,Total Common Equity,96468,94868,93712,91590,89743,88259,87626,85066,80333,78883,Upgrade
27,Minority Interest,71525,72319,72399,72398,71223,70874,71714,71252,67024,66390,Upgrade
28,Shareholders' Equity,167993,167187,166110,163988,160966,159133,159340,156318,147357,145273,Upgrade
29,Total Liabilities & Equity,182889,182173,180900,181049,181154,180717,180416,182664,189434,187778,Upgrade
30,Total Debt,5957,5992,5186,6231,6739,6847,6728,9320,9384,9206,Upgrade
31,Net Cash / Debt,-3834,748,-2554,7598,-3305,8514,15621,19302,-4829,14020,Upgrade
32,Net Cash Growth,-,-90.16%,-,-10.76%,-,-55.89%,-,37.68%,-,86.76%,Upgrade
33,Net Cash Per Share,-1.80,0.35,-1.24,3.71,-1.64,4.26,8.04,10.01,-2.55,7.43,Upgrade
34,Filing Date Shares Outstanding,2129,2121,2105,2058,2011,2006,1993,1935,1924,1892,Upgrade
35,Total Common Shares Outstanding,2129,2121,2105,2058,2011,2006,1993,1935,1924,1892,Upgrade
36,Book Value Per Share,45.31,44.72,44.52,44.51,44.62,44.00,43.97,43.95,41.74,41.68,Upgrade
37,Tangible Book Value,95729,94129,92972,90851,89004,87519,86887,84327,79593,78144,Upgrade
38,Tangible Book Value Per Share,44.97,44.38,44.17,44.15,44.25,43.63,43.60,43.57,41.36,41.29,Upgrade
