,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4995,5100,5411,5233,5072,4877,4226,3693,3438,-,Upgrade
1,Revenue Growth (YoY),-7.69%,-2.55%,6.69%,7.30%,20.02%,32.07%,22.93%,-,-15.97%,-,Upgrade
2,Cost of Revenue,3208,3370,3766,3684,3564,3420,2856,2457,2365,-,Upgrade
3,Gross Profit,1787,1729,1646,1549,1508,1458,1370,1236,1072,-,Upgrade
4,"Selling, General & Admin",711.8,671,680.8,611.2,677.4,693.4,709.7,630.8,593.1,-,Upgrade
5,Other Operating Expenses,-1.4,-15.7,-7.6,35.4,-15.5,38.2,15.2,29.2,1.6,-,Upgrade
6,Operating Expenses,710.4,655.3,673.2,646.6,661.9,731.6,724.9,660,594.7,-,Upgrade
7,Operating Income,1077,1074,972.3,902.4,845.6,726.1,645.4,575.9,477.7,-,Upgrade
8,Interest Expense,-292.2,-292.4,-281.7,-254.4,-229.2,-245.3,-233.9,-237.2,-205.4,-,Upgrade
9,Interest & Investment Income,98.4,67.1,65.2,39.1,39.2,26.1,30.5,31.1,43.1,-,Upgrade
10,Earnings From Equity Investments,249.3,135.9,230.4,100.7,164.9,206.6,167.3,131.7,148.3,-,Upgrade
11,Currency Exchange Gain (Loss),-190.1,-69.3,99.3,-149.1,-115.9,20.2,-51,79.9,12.6,-,Upgrade
12,EBT Excluding Unusual Items,942.2,915.1,1086,638.7,704.6,733.7,558.3,581.4,476.3,-,Upgrade
13,Impairment of Goodwill,-,-1.7,-,-7,-,-2.8,-,-16.1,-21.4,-,Upgrade
14,Gain (Loss) on Sale of Investments,3.7,-163.9,4.1,-78.7,1.5,-13.9,6.5,-22.3,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-1,-4.5,0.4,0.1,-,-10.5,0.6,-32.2,-0.5,-,Upgrade
16,Asset Writedown,3.4,-12.7,-3,65.1,-10.2,-165.3,-17.8,16.4,-41.5,-,Upgrade
17,Other Unusual Items,-,-,-,-6.9,65.7,-,-,-,-,-,Upgrade
18,Pretax Income,948.3,732.3,1087,611.3,761.6,541.2,547.6,527.2,412.9,-,Upgrade
19,Income Tax Expense,201.3,235.7,242.2,151.2,172.1,141.2,140.7,189.7,151.9,-,Upgrade
20,Earnings From Continuing Operations,747,496.6,844.8,460.1,589.5,400,406.9,337.5,261,-,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-1.9,90.7,61.9,7.2,-,Upgrade
22,Net Income to Company,747,496.6,844.8,460.1,589.5,398.1,497.6,399.4,268.2,-,Upgrade
23,Minority Interest in Earnings,-469.2,-341,-499.2,-310.2,-347.8,-245.8,-316.6,-298.4,-167.6,-,Upgrade
24,Net Income,277.8,155.6,345.6,149.9,241.7,152.3,181,101,100.6,-,Upgrade
25,Net Income to Common,277.8,155.6,345.6,149.9,241.7,152.3,181,101,100.6,-,Upgrade
26,Net Income Growth,-19.62%,3.80%,42.99%,-1.58%,33.54%,50.79%,79.92%,-,-,-,Upgrade
27,Shares Outstanding (Basic),4238,4240,4237,4247,4265,4302,4332,4340,4338,-,Upgrade
28,Shares Outstanding (Diluted),4244,4247,4241,4253,4269,4309,4336,4350,4341,-,Upgrade
29,Shares Change (YoY),0.06%,-0.13%,-0.65%,-1.29%,-1.56%,-0.95%,-0.11%,-,0.11%,-,Upgrade
30,EPS (Basic),0.07,0.04,0.08,0.04,0.06,0.04,0.04,0.02,0.02,-,Upgrade
31,EPS (Diluted),0.07,0.04,0.08,0.04,0.06,0.04,0.04,0.02,0.02,-,Upgrade
32,EPS Growth,-19.63%,3.89%,43.99%,-0.33%,35.73%,52.50%,79.80%,-,-,-,Upgrade
33,Free Cash Flow,438.7,1071,396,777.4,345.6,541.6,330.9,417.5,243.1,-,Upgrade
34,Free Cash Flow Per Share,0.10,0.25,0.09,0.18,0.08,0.13,0.08,0.10,0.06,-,Upgrade
35,Dividend Per Share,0.015,0.016,0.013,0.015,0.013,0.013,0.011,0.010,0.009,-,Upgrade
36,Dividend Growth,14.07%,8.84%,0%,14.84%,17.39%,33.33%,27.78%,-,8.43%,-,Upgrade
37,Operating Margin,21.56%,21.06%,17.97%,17.24%,16.67%,14.89%,15.27%,15.60%,13.90%,-,Upgrade
38,Profit Margin,5.56%,3.05%,6.39%,2.86%,4.77%,3.12%,4.28%,2.74%,2.93%,-,Upgrade
39,Free Cash Flow Margin,8.78%,21.01%,7.32%,14.86%,6.81%,11.10%,7.83%,11.31%,7.07%,-,Upgrade
40,EBITDA,1281,1246,1209,1079,1081,899.3,891.7,820.1,736.3,-,Upgrade
41,D&A For EBITDA,204.5,172.3,236.3,176.3,235.7,173.2,246.3,244.2,258.6,229.8,Upgrade
42,EBIT,1077,1074,972.3,902.4,845.6,726.1,645.4,575.9,477.7,-,Upgrade
