,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,1187,1487,1324,1328,1572,1627,1686,2135,1804,2014,1939,2131,2698,2709,3083,3938,-,-,-,-,-,Upgrade
1,Market Cap Growth,-8.63%,-8.63%,-21.49%,-37.77%,-12.87%,-19.18%,-13.03%,0.19%,-33.13%,-25.68%,-37.12%,-45.89%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1038,1251,1034,1009,1253,1248,1242,1589,1258,1365,1182,1339,1906,1872,2184,3792,-,-,-,-,-,Upgrade
3,Last Close Price,10.48,13.13,11.69,11.73,13.88,14.37,14.89,18.85,15.93,17.78,17.12,18.11,22.93,23.03,26.21,33.47,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-4.68,-,-,-,-12.85,-,-,25.20,24.15,29.66,22.00,20.71,23.79,-,-,-,-,-,Upgrade
5,PS Ratio,7.70,9.69,8.43,7.58,8.59,10.38,10.14,10.36,8.78,5.32,4.62,4.63,5.86,6.24,5.90,6.96,-,-,-,-,-,Upgrade
6,PB Ratio,0.93,1.17,1.03,1.01,1.20,1.06,1.07,1.34,1.13,1.13,1.08,1.15,1.47,1.50,1.72,2.24,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.20,1.20,1.05,1.04,1.23,1.08,1.09,1.37,1.16,1.16,1.08,1.15,1.47,1.50,1.72,2.24,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-13.72,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-25.12,-,-,-,-18.71,-,-,-,-21.01,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,6.77,8.15,6.58,5.76,6.85,7.96,7.47,7.71,6.12,3.61,2.82,2.91,4.14,4.31,4.18,6.71,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-4.87,-,-,-,-8.45,-,-,15.02,14.74,21.42,14.21,13.65,21.02,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-4.47,-,-,-,-7.92,-,-,16.31,15.53,22.48,14.63,13.97,21.44,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-7.05,-,-,-,-,-,-,-,-,-,-,-,-9.69,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.06,0.06,0.05,0.05,0.05,0.05,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.00,-,0.00,0.00,0.00,Upgrade
15,Debt / EBITDA Ratio,-,-,-,1.72,-,-,-,1.97,-,-,0.26,0.47,0.10,0.16,0.09,0.14,0.01,-,0.01,0.10,0.01,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-0.07,-,-,-,0.59,-,-0.05,-,-,Upgrade
17,Asset Turnover,0.05,0.09,0.09,0.13,0.05,0.12,0.10,0.06,0.06,0.18,0.09,0.39,0.15,0.27,0.11,0.59,0.58,-,-,-,Upgrade,
18,Inventory Turnover,1.99,0.95,1.79,1.46,5.73,1.66,2.71,1.15,2.96,2.56,7.90,3.78,19.56,13.68,25.64,9.72,-,-,-,-,-,Upgrade
19,Quick Ratio,4.81,4.81,4.63,4.67,4.05,5.81,6.09,6.80,5.52,7.05,7.71,8.64,6.93,8.40,7.75,8.23,3.67,-,4.14,-,2.71,Upgrade
20,Current Ratio,5.48,5.48,4.96,4.94,4.25,6.27,6.57,7.32,5.88,7.32,7.88,8.86,7.05,8.49,7.81,8.28,3.72,4.11,4.27,-,3.82,Upgrade
21,Return on Equity (ROE),-5.00%,-7.76%,1.63%,-65.15%,-9.87%,-4.72%,0.46%,-41.81%,-2.63%,4.41%,1.68%,7.89%,2.94%,7.07%,3.07%,29.15%,17.68%,22.88%,3.18%,-,Upgrade,
22,Return on Assets (ROA),-1.63%,-3.83%,0.72%,-24.24%,-4.96%,-3.05%,0.16%,-25.76%,-2.00%,2.38%,0.69%,3.72%,1.98%,4.15%,0.67%,15.33%,9.95%,-,-,-,Upgrade,
