,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020"
0,Revenue,136.13,66.44,148.71,51.63,124.6,72.35,171.9,78.95,222.96,58.8
1,Revenue Growth (YoY),-8.46%,28.68%,19.35%,-28.64%,-27.51%,-8.36%,-22.90%,34.27%,2.50%,-31.61%
2,Cost of Revenue,112.46,60.46,122,39.3,130.17,78.58,155.27,73.25,175.49,57.25
3,Gross Profit,23.67,5.97,26.71,12.33,-5.56,-6.23,16.62,5.7,47.46,1.55
4,"Selling, General & Admin",17.28,19.72,21.92,20.06,24.91,24.45,19.05,20.58,27.96,22.75
5,Other Operating Expenses,-0.29,0.31,0.47,2.71,-3.2,-0.49,-0.35,-0.27,-0.42,1.33
6,Operating Expenses,16.98,20.05,22.43,22.76,21.7,23.91,18.28,19.98,27.93,24.08
7,Operating Income,6.69,-14.07,4.28,-10.43,-27.26,-30.14,-1.66,-14.28,19.53,-22.52
8,Interest Expense,-0.35,-0.23,-0.56,-0.26,-0.68,-0.47,-0.29,-0.25,-0.95,-1.76
9,Interest & Investment Income,0.26,0.24,0.32,0.12,0.01,0.01,0.02,0.05,0,0.48
10,Currency Exchange Gain (Loss),-,0.32,-,0.11,-,0.15,-,2.77,-,1.73
11,Other Non Operating Income (Expenses),-,-,-,-1.52,-,-11.68,-,-,-,-
12,EBT Excluding Unusual Items,6.61,-13.74,4.04,-11.98,-27.93,-42.13,-1.93,-11.71,18.58,-22.08
13,Merger & Restructuring Charges,-,-,-,-9.8,-,-,-,-,-,-
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,0.24
15,Gain (Loss) on Sale of Assets,-,0.66,-,3.9,-,-0.04,-,0.05,-,197.44
16,Asset Writedown,-,0.91,-,-,-,-30.88,-1.67,-,-,-0.1
17,Other Unusual Items,-,-,-,-0.09,-7.82,-,-,-1.71,1.71,-
18,Pretax Income,6.61,-12.17,4.04,-17.98,-35.75,-73.04,-3.6,-13.37,20.29,175.51
19,Income Tax Expense,2.05,0.7,0.36,-1.33,1.7,-6.21,-0.29,-2.47,2.8,26.96
20,Earnings From Continuing Operations,4.56,-12.88,3.68,-16.64,-37.45,-66.83,-3.31,-10.9,17.5,148.55
21,Minority Interest in Earnings,0.99,1.03,0.83,2.28,1.26,4.6,-,-,-,-
22,Net Income,5.55,-11.85,4.51,-14.36,-36.19,-62.23,-3.31,-10.9,17.5,148.55
23,Net Income to Common,5.55,-11.85,4.51,-14.36,-36.19,-62.23,-3.31,-10.9,17.5,148.55
24,Net Income Growth,22.95%,-,-,-,-,-,-,-,14.48%,-
25,Shares Outstanding (Basic),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
26,Shares Outstanding (Diluted),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
27,EPS (Basic),0.01,-0.01,0.00,-0.01,-0.04,-0.06,-0.00,-0.01,0.02,0.15
28,EPS (Diluted),0.01,-0.01,0.00,-0.01,-0.04,-0.06,-0.00,-0.01,0.02,0.15
29,EPS Growth,22.95%,-,-,-,-,-,-,-,14.48%,-
30,Free Cash Flow,-2.06,0.09,10.41,9.39,32.57,-18.83,-5.41,-2.11,26.5,22
31,Free Cash Flow Per Share,-0.00,0.00,0.01,0.01,0.03,-0.02,-0.01,-0.00,0.03,0.02
32,Operating Margin,4.91%,-21.18%,2.88%,-20.21%,-21.88%,-41.66%,-0.96%,-18.09%,8.76%,-38.31%
33,Profit Margin,4.07%,-17.83%,3.03%,-27.81%,-29.04%,-86.01%,-1.93%,-13.81%,7.85%,252.64%
34,Free Cash Flow Margin,-1.52%,0.14%,7.00%,18.20%,26.14%,-26.02%,-3.15%,-2.67%,11.88%,37.42%
35,EBITDA,11.08,-9.75,8.67,-4.66,-19.31,-17.91,10.88,-2.2,30.86,-10.63
36,D&A For EBITDA,4.4,4.33,4.39,5.77,7.95,12.24,12.54,12.09,11.32,11.9
37,EBIT,6.69,-14.07,4.28,-10.43,-27.26,-30.14,-1.66,-14.28,19.53,-22.52
38,Advertising Expenses,1.15,-,1.47,-,1.15,-,1.26,-,2.26,-
