,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,43399,47023,41286,42822,42099,49693,52673,59121,57696,62121,67862,75316,67465,64969,65070,88684,99273,117219,123484,130238,82650,Upgrade
1,Market Cap Growth,-5.37%,-5.37%,-21.62%,-27.57%,-27.03%,-20.01%,-22.38%,-21.50%,-14.48%,-4.38%,4.29%,-15.07%,-32.04%,-44.57%,-47.31%,-31.91%,20.11%,61.93%,68.62%,132.27%,169.28%,Upgrade
2,Enterprise Value,109343,113265,107760,113148,112426,124885,128927,133554,132130,138940,139735,142628,134778,130830,125372,127609,138198,153820,148807,150945,100339,Upgrade
3,Last Close Price,9.65,10.41,9.14,9.48,9.32,11.00,11.68,13.23,12.91,13.90,15.30,16.98,15.21,14.76,14.67,20.00,22.40,27.70,29.80,31.27,19.85,Upgrade
4,PE Ratio,15.26,11.04,20.50,-,168.94,-,-,-,-39.52,-10.54,-,-,-,-,-,25.67,-,16.62,18.59,21.70,16.39,Upgrade
5,Forward PE,39.52,43.23,109.23,44.38,99.25,97.09,30.32,17.68,15.85,28.83,-,-,48.63,54.26,7.16,6.86,6.56,7.46,8.41,13.86,13.29,Upgrade
6,PS Ratio,0.58,0.42,0.34,0.33,0.30,0.34,0.35,0.41,0.41,0.47,0.53,0.60,0.53,0.50,0.51,0.75,0.90,1.17,1.35,1.51,1.01,Upgrade
7,PB Ratio,1.34,1.34,1.23,1.30,1.17,1.37,1.38,1.48,1.32,1.54,1.76,1.74,1.45,1.41,1.33,1.74,1.93,2.68,3.30,3.65,2.53,Upgrade
8,P/TBV Ratio,2.18,2.18,2.03,2.16,1.91,2.33,2.38,2.50,2.20,2.51,2.87,2.61,2.21,2.06,1.90,2.44,2.68,3.47,4.56,5.03,3.53,Upgrade
9,P/FCF Ratio,3.25,3.53,2.86,-,4.10,6.63,7.21,-,24.19,-18.97,-,-,-,-3.25,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,3.03,3.03,2.49,2.72,3.03,4.05,4.26,-,6.25,12.23,17.12,-,134.54,26.57,-,-,17.55,25.74,27.13,28.47,18.63,Upgrade
11,PEG Ratio,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,Upgrade
12,EV/Sales Ratio,0.97,1.01,0.88,0.86,0.79,0.84,0.87,0.92,0.93,1.05,1.10,1.13,1.07,1.01,0.99,1.08,1.26,1.54,1.63,1.75,1.22,Upgrade
