,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,19130,20310,21719,19217,21489,19821,19734,20972,19735,18814,19562,19965,20511,25402,29487,18872,21662,20828,19659,18627,21010,Upgrade
1,Market Cap Growth,2.47%,2.47%,10.06%,-8.37%,8.89%,5.35%,0.88%,5.04%,-3.79%,-25.93%,-33.66%,5.79%,-5.31%,21.96%,49.99%,1.31%,3.10%,-6.82%,6.93%,13.79%,19.13%,Upgrade
2,Enterprise Value,32950,34130,35518,33876,34849,33312,32774,33770,32040,31120,31316,30412,27211,32101,32898,22241,23975,23140,23162,22229,23624,Upgrade
3,PE Ratio,14.78,13.94,15.62,12.57,14.75,13.76,13.46,15.73,15.74,15.39,19.33,19.18,15.86,18.76,20.57,12.45,15.57,15.76,15.98,16.64,20.30,Upgrade
4,PS Ratio,0.67,0.72,0.76,0.65,0.71,0.64,0.64,0.69,0.64,0.63,0.67,0.75,0.86,1.19,1.51,1.03,1.31,1.39,1.39,1.35,1.53,Upgrade
5,PB Ratio,1.26,1.13,1.21,1.09,1.22,1.15,1.18,1.32,1.24,1.22,1.31,1.37,1.41,1.81,2.13,1.50,1.68,1.67,1.60,1.58,1.78,Upgrade
6,P/FCF Ratio,-,-,404.27,-21.45,-,-,-,-,-,-18.38,-8.19,-,-,-,-1493.47,10.93,-,-,8.21,11.61,-,Upgrade
7,P/OCF Ratio,-,-,6.25,6.76,8.75,7.80,5.97,5.67,7.38,11.49,76.55,-,-,18.99,22.04,6.51,6.87,6.88,5.86,7.09,-,Upgrade
8,EV/Sales Ratio,1.16,1.20,1.25,1.15,1.15,1.08,1.07,1.11,1.04,1.04,1.07,1.14,1.14,1.50,1.69,1.22,1.45,1.54,1.64,1.61,1.72,Upgrade
9,EV/EBITDA Ratio,10.62,11.17,11.33,10.71,10.77,10.40,11.01,12.03,11.52,11.66,11.75,11.56,10.08,11.91,11.74,7.85,9.19,9.35,10.44,10.74,11.97,Upgrade
10,EV/EBIT Ratio,18.13,18.78,18.73,17.43,17.24,16.61,18.23,19.63,18.54,18.21,17.42,17.19,14.67,17.28,16.69,10.85,12.96,13.13,14.90,15.51,17.00,Upgrade
