,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,50.08,50.08,81.68,-,88.52,-,177.09,-,319.39,-,335.53,-,262.02,-,122.84,-,104.39,-,272.89,-,Upgrade
1,Trading Asset Securities,24.82,24.82,18.06,-,111.52,-,87,-,139.37,-,148.57,-,131.73,-,255.09,-,275.18,-,288.42,-,Upgrade
2,Cash & Short-Term Investments,74.9,74.9,99.74,200.04,200.04,264.09,264.09,-,458.76,484.11,484.11,-,393.76,377.93,377.93,379.56,379.56,561.31,561.31,-,Upgrade
3,Cash Growth,-62.56%,-71.64%,-62.23%,-,-56.40%,-45.45%,-45.45%,-,16.51%,28.10%,28.10%,-,3.74%,-32.67%,-32.67%,-,-53.70%,-32.12%,-32.12%,-,Upgrade
4,Accounts Receivable,58.68,58.68,115.95,-,38.11,-,91.57,-,73.03,-,60.81,-,39.28,-,77.64,-,84.72,-,79.46,-,Upgrade
5,Other Receivables,22.96,22.96,16.28,-,7.23,-,4.44,-,321.06,-,155.13,-,5.68,-,8.46,-,1.81,-,4.54,-,Upgrade
6,Receivables,131.52,131.52,181.36,-,148.03,-,199.19,-,572.62,-,392.34,-,278.7,-,337.13,-,243.48,-,276.23,-,Upgrade
7,Inventory,11.1,11.1,32.66,-,18.11,-,16.9,-,28.44,-,15.47,-,17.95,-,11.2,-,12.73,-,3.75,-,Upgrade
8,Other Current Assets,1358,1358,1282,-,1282,-,390.31,-,35.25,-,355.62,-,688.82,-,68.19,-,75.22,-,96.01,-,Upgrade
