,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,60.37,60.37,113.96,42.84,23.17,12.6,96.3,37.11,60.29,29.55,48.19,48.76,34.61,40.13,60.89,127.68,81.5,37.32,63.64,55.94,Upgrade
1,Revenue Growth (YoY),160.60%,378.96%,18.34%,15.46%,-61.58%,-57.34%,99.84%,-23.90%,74.22%,-26.37%,-20.86%,-61.81%,-57.54%,7.54%,-4.32%,128.25%,3.39%,-70.60%,-66.38%,19.43%,Upgrade
2,Cost of Revenue,41.54,41.54,144.14,25.88,13.87,10.24,166.43,32.1,51.42,28.54,103.23,39.71,23.18,30.81,49.13,105.23,73.77,27.93,54.18,46.31,Upgrade
3,Gross Profit,18.83,18.83,-30.18,16.96,9.3,2.36,-70.13,5.01,8.87,1,-55.05,9.05,11.43,9.32,11.76,22.44,7.73,9.39,9.46,9.63,Upgrade
4,"Selling, General & Admin",26.85,26.85,16.06,33.32,28.19,33.79,32.32,22.17,24.26,23.75,14.08,47.28,27.65,24.88,31.19,17.46,14.72,17.76,30.41,27.26,Upgrade
5,Other Operating Expenses,-27.28,-27.28,66.81,-2.26,-8.49,-1.12,-8.86,-1.9,19.27,-3.15,-2.53,-2.16,-1.35,-2.14,-33.68,-2.74,-1.79,-1.82,-8.77,-8.52,Upgrade
6,Operating Expenses,-0.43,-0.43,124.58,31.07,19.7,32.67,23.46,20.27,43.52,20.61,11.55,45.12,26.3,22.74,-2.49,14.73,12.93,15.94,21.64,18.73,Upgrade
7,Operating Income,19.26,19.26,-154.77,-14.11,-10.4,-30.31,-93.6,-15.27,-34.65,-19.61,-66.6,-36.07,-14.88,-13.42,14.25,7.72,-5.2,-6.55,-12.19,-9.11,Upgrade
8,Interest Expense,-0.14,-0.14,-0.13,-0.15,-0.15,-0.17,-0.71,-0.41,-0.59,-0.64,-1.03,-0.79,-1.09,-0.7,-0.78,-0.7,-0.7,-0.96,-1.1,-1.35,Upgrade
