,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Operating Revenue,4.6,4.6,4.28,4.28,7.47,6.75,11.2,13.25,14.54,13.6,12.82,12.58,12.84,11.8,12.01,10.31,10.2,10.21,11.07,10.82,Upgrade
1,Revenue,4.6,4.6,4.28,4.28,7.47,6.75,11.2,13.25,14.54,13.6,12.82,12.58,12.84,11.8,12.01,10.31,10.2,10.21,11.07,10.82,Upgrade
2,Revenue Growth (YoY),-38.39%,-31.78%,-61.74%,-67.67%,-48.58%,-50.36%,-12.64%,5.33%,13.20%,15.22%,6.77%,21.99%,25.83%,15.57%,8.41%,-4.66%,-4.00%,-2.20%,-5.46%,-13.26%,Upgrade
3,Cost of Revenue,5.01,5.01,-0.17,-0.17,-2.33,15.57,9.05,6.56,6.27,6.18,6.8,6.69,5.85,5.31,4.09,5.41,4.25,4.27,3.38,6.53,Upgrade
4,Gross Profit,-0.4,-0.4,4.45,4.45,9.8,-8.82,2.15,6.69,8.27,7.42,6.02,5.89,6.99,6.49,7.91,4.91,5.95,5.94,7.69,4.28,Upgrade
5,"Selling, General & Admin",0.37,0.37,0.34,0.34,0.05,-,0.02,0.02,0.01,-,0.01,0.01,0.01,-,0.06,-,0.04,-,0.19,-,Upgrade
6,Other Operating Expenses,-,-,2.4,2.4,-1.45,1.45,-0.77,3.87,-,1.75,1.25,1.16,1.24,1.46,1.14,0.85,0.9,0.86,0.99,1.08,Upgrade
7,Operating Expenses,2.35,2.35,6.3,6.3,0.64,5.36,6.1,6.14,1.99,3.68,3.13,2.83,2.91,3.34,3.19,2.74,2.81,2.66,2.83,2.61,Upgrade
8,Operating Income,-2.75,-2.75,-1.86,-1.86,9.16,-14.18,-3.95,0.55,6.29,3.74,2.89,3.06,4.08,3.14,4.73,2.17,3.14,3.27,4.86,1.67,Upgrade
9,Interest Expense,-,-,-,-,-0.2,-0,-0,-0,-0.01,-0,-,-0,-0.01,-0.02,-0.02,-0.03,-0.04,-0.06,-0.05,-0.05,Upgrade
10,Interest & Investment Income,0.44,0.44,0.49,0.49,0.31,0.45,0.56,0.5,0.29,0.13,0.02,0.05,0.02,0.03,0.04,0.05,0.06,0.13,0.26,0.2,Upgrade
11,Currency Exchange Gain (Loss),-0.02,-0.02,-0.09,-0.09,-0.06,-,0.2,-0.06,-0.01,-,0.4,0.02,0.03,-,0.14,-,-0.03,-,-0.3,-,Upgrade
12,Other Non Operating Income (Expenses),-1.13,-1.13,1.28,1.28,-2.54,0,0,-,-1.63,0,0.04,0,0.03,0,0,0,1.1,0,0,0,Upgrade
13,EBT Excluding Unusual Items,-3.46,-3.46,-0.18,-0.18,6.67,-13.73,-3.18,0.99,4.93,3.87,3.36,3.12,4.15,3.17,4.88,2.18,4.23,3.34,4.77,1.82,Upgrade
14,Gain (Loss) on Sale of Investments,0.22,0.22,0.61,0.61,-0.25,0.26,0.31,0.6,-0.44,-1.15,-0.41,0.13,-,-,-0.11,0.42,0.08,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0,-,-,-,-,-,-0.08,0.42,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-,-0.41,-0.41,-,-,-0.01,-,-,-,-,-,-,-,-0,-,-,-,-0.01,-,Upgrade
17,Other Unusual Items,-,-,-4.38,-4.38,-7.5,-,0,0.01,0.34,0.67,0.04,0,0.03,0.03,0.03,0.55,-,-,-,-,Upgrade
18,Pretax Income,-3.25,-3.25,-4.36,-4.36,-1.09,-13.47,-2.88,1.6,4.83,3.39,2.99,3.25,4.1,3.61,4.8,3.15,4.31,3.34,4.75,1.82,Upgrade
19,Income Tax Expense,0.12,0.12,0.66,0.66,-0,-1.62,-0.81,0.27,1.04,0.72,0.34,0.86,0.94,0.6,0.39,0.62,0.94,0.61,0.5,0.91,Upgrade
