,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Interest and Dividend Income,403.96,390.39,270.54,429.08,421.17,463.58,427.44,445.8,493.49,462.94,428.71,475.7,457.36,433.58,450.09,465.14,404.75,527.49,432.85,492.39,Upgrade
1,Total Interest Expense,128.42,137.67,131.61,148,115.25,127.12,113.31,112.16,116.3,139.87,148.42,226.54,175.7,168.31,144.34,258.83,69.38,207.42,160.45,202.33,Upgrade
2,Net Interest Income,275.55,252.72,138.93,281.08,305.92,336.47,314.14,333.64,377.19,323.08,280.29,249.16,281.66,265.27,305.75,206.31,335.37,320.07,272.39,290.05,Upgrade
3,Gain on Sale of Investments (Rev),-16.47,25.59,140.31,8.31,-46.18,-36.07,-7.09,-85.2,-95.98,-37.09,-66.38,-135.03,90.38,4.78,-66.03,-91.2,-21.94,-18.39,33.67,-1.96,Upgrade
4,Other Revenue,346.65,351.95,332.87,443.13,350.64,482.99,378.3,454.95,425.61,457.7,481.47,589.48,635.73,493.65,482.95,524.25,634.07,433.64,512.23,476.14,Upgrade
5,Revenue Before Loan Losses,605.73,630.27,612.11,732.52,610.38,783.38,685.34,703.39,706.83,743.69,695.37,703.62,1008,763.71,722.66,639.36,947.5,735.31,818.29,764.23,Upgrade
6,Provision for Loan Losses,1.84,-1.84,-,3.98,-1.98,1.98,-,-2.8,2.46,-2.46,-,17,-0.21,0.21,-,386.61,-1.22,1.22,-,4.32,Upgrade
7,Revenue,603.89,632.11,612.11,728.54,612.36,781.4,685.34,706.19,704.37,746.14,695.37,686.62,1008,763.5,722.66,252.75,948.72,734.1,818.29,759.92,Upgrade
8,Revenue Growth (YoY),-1.38%,-19.11%,-10.69%,3.16%,-13.06%,4.72%,-1.44%,2.85%,-30.12%,-2.27%,-3.78%,171.66%,6.25%,4.00%,-11.69%,-66.74%,53.70%,12.21%,5.35%,18.40%,Upgrade
9,Cost of Services Provided,405.31,375.41,382.29,655.98,426.97,430.39,386.28,682.97,516.74,428.52,414.21,673.8,608.38,433.85,417.44,292.56,678.87,485.89,425.98,671.19,Upgrade
10,Other Operating Expenses,4.17,4.03,3.52,4.37,4.04,5.19,3.69,5.16,5.36,5.99,5.18,6.38,6.14,6.13,5.2,4.64,6.93,6.53,6.12,5.5,Upgrade
11,Total Operating Expenses,405.71,380.25,385.01,657.68,433.87,433.88,391.64,691.07,518.28,432.25,418.42,719.11,587.68,460.61,397.77,359.01,602.3,515.49,398.31,722.86,Upgrade
12,Operating Income,198.18,251.86,227.1,70.86,178.49,347.52,293.7,15.12,186.09,313.9,276.95,-32.49,420.29,302.89,324.88,-106.26,346.42,218.6,419.98,37.06,Upgrade
13,Currency Exchange Gains,-1.1,0.32,0.12,-0.94,-0.45,3.49,-0.95,-1.29,3.85,3.58,-0.29,-1.1,0.24,-1.09,0.45,-2.85,-2.81,-0.05,1.25,-0.99,Upgrade
14,Other Non-Operating Income (Expenses),-,-,-,-,2.13,121.23,0.02,-102.06,97.16,0.61,4.29,-135.76,14.96,117.72,3.07,-101.3,5.81,97.52,-2.03,-81.1,Upgrade
15,EBT Excluding Unusual Items,197.07,252.18,227.22,69.93,180.18,472.24,292.78,-88.23,287.1,318.08,280.94,-169.34,435.5,419.52,328.4,-210.42,349.42,316.07,419.2,-45.03,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.05,Upgrade
17,Gain (Loss) on Sale of Investments,-0.61,0.61,-,-0.47,0.26,-0.26,-,0.68,-0.35,0.35,-,28.44,-27.31,27.31,-,140.82,7.97,-7.97,-,-43.03,Upgrade
18,Other Unusual Items,69.89,0.33,3.46,11.39,-,-,-,104.13,-,-,-,136.37,-,-,-,102.28,-,-,-,110.06,Upgrade
19,Pretax Income,266.35,252.99,230.64,80.85,180.41,471.69,292.76,16.42,286.7,318.41,280.94,-4.59,408.12,446.77,328.34,32.48,357.39,308.09,419.19,20.33,Upgrade
