,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,33590,31632,33966,31173,34509,29748,33289,42964,32276,27481,Upgrade
1,Cash & Short-Term Investments,33590,31632,33966,31173,34509,29748,33289,42964,32276,27481,Upgrade
2,Cash Growth,-1.11%,1.47%,-1.57%,4.79%,3.66%,-30.76%,3.14%,56.34%,17.35%,18.69%,Upgrade
3,Accounts Receivable,414.5,152.37,367.78,218.3,277.56,369.29,506.8,283.01,152.95,145.11,Upgrade
4,Other Receivables,16295,12843,14172,12164,16121,14465,20636,16754,12023,14726,Upgrade
5,Receivables,19580,16121,17734,15427,19179,18947,24602,21094,16040,15983,Upgrade
6,Inventory,129480,134443,137552,131880,122202,120870,117887,112421,93047,87065,Upgrade
7,Other Current Assets,945.15,717.7,958.71,971.74,599.56,736.95,1298,1952,763.77,824.4,Upgrade
8,Total Current Assets,183596,182914,190211,179452,176490,170302,177076,178431,142127,131353,Upgrade
9,"Property, Plant & Equipment",3993,4062,3972,4009,3371,3404,3699,3637,3123,4120,Upgrade
10,Long-Term Investments,9679,9045,8492,8298,8028,7836,9386,8605,8212,8266,Upgrade
11,Long-Term Deferred Tax Assets,243.37,249.75,219.77,239.52,226.84,245.08,287.58,269.76,271.07,285.29,Upgrade
12,Other Long-Term Assets,9168,9344,10925,10881,11007,11304,26320,14371,16229,15063,Upgrade
13,Total Assets,206867,205811,214043,203115,199313,193267,216990,205534,170121,159284,Upgrade
14,Accounts Payable,16157,18936,18172,20168,16679,15394,12067,12541,9842,11302,Upgrade
15,Accrued Expenses,885.88,-,-,-,-,-,-,-,-,-,Upgrade
16,Short-Term Debt,99,2975,99,2829,176.25,2351,577.46,2359,992.87,2301,Upgrade
17,Current Portion of Long-Term Debt,22621,20795,17380,18363,19674,19008,19369,28107,18004,15349,Upgrade
18,Current Portion of Leases,-,-,-,-,-,10.8,-,1.69,-,4.12,Upgrade
19,Current Income Taxes Payable,7309,7775,7685,7926,6790,7260,8261,7609,5747,5243,Upgrade
20,Current Unearned Revenue,44537,40802,48013,34989,37187,44069,48659,38688,28209,27186,Upgrade
21,Other Current Liabilities,16551,14483,17235,13632,15360,14860,17914,16275,13046,11393,Upgrade
22,Total Current Liabilities,108160,105767,108585,97908,95866,102954,106848,105581,75841,72778,Upgrade
23,Long-Term Debt,51972,53281,59902,61864,60619,50610,66650,58699,56235,49068,Upgrade
24,Long-Term Leases,28.28,38.34,42.79,41.65,30.08,38.84,42.44,-,0.53,1.58,Upgrade
25,Long-Term Deferred Tax Liabilities,1565,1564,1520,1511,1497,1519,1824,2046,2237,2519,Upgrade
26,Total Liabilities,161725,160650,170050,161325,158012,155121,175365,166326,134313,124366,Upgrade
27,Common Stock,15712,15712,15712,15712,15190,15551,17686,17686,17686,17686,Upgrade
28,Retained Earnings,17691,17606,16800,16322,16667,15898,17693,16499,15447,15275,Upgrade
29,Comprehensive Income & Other,805.21,781.68,1162,895.68,562.82,52.25,1608,1259,-815.82,-408.47,Upgrade
30,Total Common Equity,34208,34100,33675,32930,32419,31501,36987,35444,32316,32552,Upgrade
31,Minority Interest,10933,11060,10319,8860,8882,6645,4639,3764,3491,2365,Upgrade
32,Shareholders' Equity,45142,45161,43993,41790,41301,38145,41626,39208,35808,34917,Upgrade
33,Total Liabilities & Equity,206867,205811,214043,203115,199313,193267,216990,205534,170121,159284,Upgrade
34,Total Debt,74721,77089,77424,83098,80500,72020,86639,89167,75232,66724,Upgrade
35,Net Cash (Debt),-41130,-45457,-43457,-51925,-45991,-42272,-53350,-46203,-42956,-39243,Upgrade
36,Net Cash Per Share,-10.76,-11.90,-11.37,-13.64,-12.39,-11.41,-14.57,-12.62,-11.70,-10.69,Upgrade
37,Filing Date Shares Outstanding,3821,3821,3821,3821,3713,3713,3662,3662,3662,3662,Upgrade
38,Total Common Shares Outstanding,3821,3821,3821,3821,3713,3713,3662,3662,3662,3662,Upgrade
39,Working Capital,75436,77147,81626,81544,80624,67348,70228,72850,66286,58574,Upgrade
40,Book Value Per Share,8.95,8.92,8.81,8.62,8.73,8.48,10.10,9.68,8.83,8.89,Upgrade
41,Tangible Book Value,34208,34100,33675,32930,32419,31501,36987,35444,32316,32552,Upgrade
42,Tangible Book Value Per Share,8.95,8.92,8.81,8.62,8.73,8.48,10.10,9.68,8.83,8.89,Upgrade
43,Land,-,-,-,-,-,-,-,200.75,-,200.75,Upgrade
44,Buildings,-,819.41,-,786.05,-,725.18,-,691.44,-,866.43,Upgrade
45,Machinery,-,696.74,-,698.65,-,664.64,-,729.43,-,680.78,Upgrade
46,Construction In Progress,-,0.53,-,0.89,-,3.01,-,4.68,-,0.18,Upgrade
