,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,330.02,415.03,461.15,464.3,489.95,383.28,370.04,374.39,333.21,260.91
1,Revenue Growth (YoY),-28.44%,-10.61%,-5.88%,21.14%,32.40%,2.38%,11.06%,43.49%,8.35%,8.31%
2,Cost of Revenue,331.24,401.95,457.94,458.51,487.09,370.53,337.19,341.77,304.42,236.93
3,Gross Profit,-1.22,13.08,3.21,5.79,2.87,12.75,32.85,32.61,28.79,23.97
4,"Selling, General & Admin",13.41,13.14,13.99,13.79,13.76,11.41,12.55,10.64,12.42,10.18
5,Operating Expenses,13.31,16.46,13.89,14.67,14.63,12.63,12.67,7.87,12.46,10.59
6,Operating Income,-14.53,-3.39,-10.67,-8.88,-11.76,0.12,20.18,24.75,16.33,13.39
7,Interest Expense,-0.95,-2.12,-0.66,-0.97,-0.03,-0.04,-0.05,-0.13,-0.22,-0.3
8,Interest & Investment Income,1.34,-,1.8,-,2.19,1.03,1.7,0.6,0.99,0.71
9,Other Non Operating Income (Expenses),0.35,1.75,0.5,7.3,0.34,0.1,0.06,3.25,5.39,0.12
10,EBT Excluding Unusual Items,-13.79,-3.77,-9.04,-2.56,-9.26,1.21,21.89,28.47,22.5,13.91
11,Gain (Loss) on Sale of Investments,2.71,-1.08,-3.46,3.5,-7.71,-2.53,-4.95,1.59,-1.38,-1.75
12,Other Unusual Items,-,-,-,-3.58,5.61,-,-,-,-,-
13,Pretax Income,-11.08,-4.84,-12.5,-2.65,-11.36,-1.32,16.94,30.06,21.12,12.16
14,Income Tax Expense,-2.33,-0.61,-1.52,-1.38,-1.63,0.48,3.41,4.28,2.76,2.43
15,Net Income,-8.75,-4.23,-10.98,-1.27,-9.74,-1.81,13.54,25.78,18.36,9.73
16,Net Income to Common,-8.75,-4.23,-10.98,-1.27,-9.74,-1.81,13.54,25.78,18.36,9.73
17,Net Income Growth,-,-,-,-,-,-,-26.26%,164.94%,12.64%,-43.06%
18,Shares Outstanding (Basic),400,400,400,400,400,400,400,400,400,400
19,Shares Outstanding (Diluted),400,400,400,400,400,400,400,400,400,400
20,EPS (Basic),-0.02,-0.01,-0.03,-0.00,-0.02,-0.00,0.03,0.06,0.05,0.02
21,EPS (Diluted),-0.02,-0.01,-0.03,-0.00,-0.02,-0.00,0.03,0.06,0.05,0.02
22,EPS Growth,-,-,-,-,-,-,-26.26%,164.30%,12.64%,-43.22%
23,Free Cash Flow,59.18,9.53,-129.24,-71.78,-46.26,56.65,-10.59,97.96,40.64,4.96
24,Free Cash Flow Per Share,0.15,0.02,-0.32,-0.18,-0.12,0.14,-0.03,0.24,0.10,0.01
25,Operating Margin,-4.40%,-0.82%,-2.31%,-1.91%,-2.40%,0.03%,5.45%,6.61%,4.90%,5.13%
26,Profit Margin,-2.65%,-1.02%,-2.38%,-0.27%,-1.99%,-0.47%,3.66%,6.88%,5.51%,3.73%
27,Free Cash Flow Margin,17.93%,2.30%,-28.02%,-15.46%,-9.44%,14.78%,-2.86%,26.17%,12.20%,1.90%
28,EBITDA,-13.91,-2.76,-10.01,-8.19,-11.06,0.81,20.89,25.51,17.07,14.08
29,D&A For EBITDA,0.62,0.63,0.66,0.7,0.7,0.69,0.71,0.76,0.74,0.7
30,EBIT,-14.53,-3.39,-10.67,-8.88,-11.76,0.12,20.18,24.75,16.33,13.39
