,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,1152,1152,-,-,1479,1429,1220,1516,1438,988.29,573.93,80,27.86,23.25,20.47,27.69,56.49,26.29,62.09,29.45,Upgrade
1,Revenue Growth (YoY),-22.08%,-19.36%,-,-,2.86%,44.61%,112.60%,1794.48%,5060.79%,4150.35%,2704.04%,188.93%,-50.68%,-11.55%,-67.04%,-5.98%,-37.62%,-68.42%,-24.80%,-53.10%,Upgrade
2,Cost of Revenue,1145,1145,-,-,1471,1421,1211,1510,1437,984.57,580.2,78.11,24.1,20.89,15.46,22.16,43.38,19.23,69.95,23.17,Upgrade
3,Gross Profit,7.74,7.74,-,-,7.62,8.24,9.41,5.31,0.76,3.73,-6.27,1.89,3.76,2.36,5.01,5.53,13.11,7.06,-7.86,6.28,Upgrade
4,"Selling, General & Admin",7.1,7.1,-,-,9.49,9.55,10.72,7.45,13.04,11.48,7.59,8.58,12.05,10.74,9.68,11.24,11.58,10.21,8.65,11.38,Upgrade
5,Operating Expenses,9.76,9.76,-,-,9.49,9.55,8.21,7.45,5.79,11.48,-11.89,8.58,12.05,10.74,31.74,11.24,11.58,10.21,14.29,11.38,Upgrade
6,Operating Income,-2.01,-2.01,-,-,-1.87,-1.31,1.19,-2.15,-5.03,-7.75,5.61,-6.7,-8.29,-8.38,-26.73,-5.71,1.53,-3.14,-22.15,-5.1,Upgrade
7,Interest Expense,-0.02,-0.02,-,-,-0.25,-0.32,-0.71,-0.12,-0.27,-0.47,-0.47,-0.34,-0.37,-0.48,-0.66,-0.64,-0.66,-0.98,-2.24,-1.79,Upgrade
8,Interest & Investment Income,0.4,0.4,-,-,0.39,0.51,0.66,0.41,0.29,0.06,0.6,0.06,0.08,0.09,0.25,0.23,0.31,0.19,-,0.17,Upgrade
