,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,62,56,67,67,76,72,84,54,82,112,120,135,135,150,135,127,142,112,112,127,135,Upgrade
1,Market Cap Growth,-32.79%,-22.34%,-19.25%,24.37%,-8.18%,-35.67%,-30.31%,-60.00%,-38.89%,-25.00%,-11.11%,5.88%,-5.26%,33.33%,20.00%,0%,5.56%,-28.57%,-28.57%,-39.29%,-47.06%,Upgrade
2,Enterprise Value,-19,-45,-33,-27,-19,-45,-33,-114,-86,-72,-65,-55,-55,-39,-54,-43,-28,92,92,122,130,Upgrade
3,Last Close Price,0.17,0.15,0.18,0.18,0.20,0.19,0.22,0.14,0.22,0.30,0.32,0.36,0.36,0.40,0.36,0.34,0.38,0.30,0.30,0.34,0.36,Upgrade
4,PE Ratio,-,57.24,-23.69,-,-,-,-,36.97,-19.98,-,-,-15.05,-,-,-,-,-2.49,-1.52,-,-,-,Upgrade
5,PS Ratio,0.01,0.02,0.03,-,-,0.01,0.01,0.01,0.02,0.04,0.07,0.19,0.89,1.51,1.05,0.97,0.82,0.64,0.54,0.48,0.47,Upgrade
6,PB Ratio,0.19,0.17,0.20,0.20,0.22,0.21,0.24,0.15,0.26,0.35,0.34,0.38,-,0.41,0.37,0.35,-,0.29,0.31,0.35,-,Upgrade
7,P/TBV Ratio,0.17,0.17,0.20,0.20,0.23,0.21,0.24,0.16,0.25,0.35,0.34,0.38,-,0.42,0.37,0.35,-,0.29,0.31,0.35,-,Upgrade
8,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53,0.44,0.46,0.45,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.85,-7.93,-,18.26,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.20,-,-,-,Upgrade
11,Debt / Equity Ratio,0.00,0.00,0.00,0.01,0.01,0.05,0.05,0.05,0.01,0.01,0.02,0.02,-,0.01,0.01,0.01,-,0.01,0.35,0.35,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,2.07,-,-,-,0.22,-,-,-,-,-,0.66,43.10,-,-,Upgrade
13,Asset Turnover,12.55,12.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,480.54,219.78,141.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,9.41,9.41,9.41,10.46,10.46,2.88,-,2.50,-,2.20,-,2.72,-,2.48,-,2.33,-,2.29,-,1.66,-,Upgrade
16,Current Ratio,12.22,12.22,12.22,13.40,13.40,4.50,-,3.62,-,3.42,-,4.33,-,4.15,-,3.67,-,3.51,-,2.95,-,Upgrade
17,Return on Equity (ROE),-0.15%,-0.15%,-,-,-3.86%,-3.62%,8.93%,6.33%,-4.02%,-15.76%,-,-,-5.62%,-6.86%,-,-,2.03%,-11.83%,-,-,Upgrade,
18,Return on Assets (ROA),-1.37%,-1.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-1.48%,-1.48%,-,-,-1.28%,-0.89%,0.86%,-1.64%,-3.67%,-5.40%,-,-,-5.58%,-5.65%,-,-,0.86%,-1.59%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-3.88%,-,-,-,-5.02%,-,-,-,-,-,-7.42%,-,-,-,Upgrade
21,Earnings Yield,-17.87%,1.75%,-4.22%,-,-,15.57%,13.92%,2.70%,-5.01%,-12.48%,-13.35%,-6.65%,-31.54%,-21.59%,-18.76%,-23.45%,-40.23%,-65.67%,-108.73%,-79.45%,-55.89%,Upgrade
22,Buyback Yield / Dilution,1.72%,2.67%,2.67%,-,-,-,-,-,-,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,Upgrade
23,Total Shareholder Return,1.72%,2.67%,2.67%,-,-,-,-,-,-,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,Upgrade
