,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2778,2191,1927,3117,3203,3177,2979,3520,3084,2665,3117,2453,2505,2255,2300,2352,2371,2998,2721,2576,3140,Upgrade
1,Market Cap Growth,-31.02%,-31.02%,-35.30%,-11.45%,3.87%,19.19%,-4.43%,43.53%,23.10%,18.21%,35.55%,4.29%,5.67%,-24.78%,-15.50%,-8.70%,-24.49%,-4.63%,-24.92%,-46.59%,-17.06%,Upgrade
2,Enterprise Value,2634,2071,1734,2807,2893,2934,2658,3483,3046,2368,2903,2530,2582,2358,2335,2349,2367,3027,3189,2800,3363,Upgrade
3,Last Close Price,7.58,5.96,5.23,8.35,8.58,8.51,7.98,9.43,8.26,7.14,8.35,6.55,6.69,6.02,6.14,6.25,6.30,7.96,7.23,6.83,8.32,Upgrade
4,PE Ratio,-,-26.79,-,-,-,-,-,-,-,-,-,94.75,68.25,-,33.91,32.67,35.02,69.93,58.82,50.26,49.88,Upgrade
5,Forward PE,-,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,Upgrade
6,PS Ratio,4.93,3.84,3.41,5.25,5.20,4.09,2.72,2.69,2.06,1.48,1.66,1.10,0.97,0.76,0.72,0.70,0.73,0.75,0.59,0.47,0.48,Upgrade
7,PB Ratio,2.34,1.87,1.65,2.58,2.52,2.43,2.24,2.57,2.24,1.81,2.11,1.65,1.70,1.54,1.56,1.60,1.64,2.11,1.93,1.84,2.27,Upgrade
8,P/TBV Ratio,1.84,1.84,1.63,2.55,2.51,2.43,2.24,2.58,2.25,1.82,2.12,1.65,1.70,1.54,1.57,1.60,1.64,2.12,1.94,1.85,2.28,Upgrade
9,P/FCF Ratio,-,-11.08,-,-,34.47,11.09,-28.30,-,6.54,-,5.74,6.89,-,-22.34,-,-,247.41,-37.21,-13.80,-,-11.08,Upgrade
10,P/OCF Ratio,-,-38.51,-,-,13.24,8.04,-85.98,-,6.25,-,5.73,6.89,-,-22.38,-,-,216.59,-37.89,-13.82,-,-11.09,Upgrade
11,EV/Sales Ratio,4.61,3.63,3.07,4.73,4.69,3.78,2.43,2.67,2.03,1.31,1.54,1.14,1.00,0.79,0.73,0.70,0.73,0.76,0.69,0.51,0.52,Upgrade
12,EV/EBITDA Ratio,76.89,-,31.98,-71.07,-,-18.99,-,-,-,29.77,117.90,119.87,-,37.21,30.81,23.93,25.55,29.47,28.32,24.18,28.60,Upgrade
13,EV/EBIT Ratio,198.46,-,35.21,-66.50,-,-18.77,-,-,-,30.57,127.90,133.13,-,38.31,31.63,24.44,26.17,30.17,28.91,24.64,29.12,Upgrade
14,EV/FCF Ratio,-13.31,-10.47,-,-,31.14,10.24,-25.25,-,6.46,-,5.34,7.11,-,-23.36,-,-,247.08,-37.57,-16.16,-,-11.87,Upgrade
15,Debt / Equity Ratio,0.31,0.31,0.58,1.11,1.73,2.11,2.80,2.92,2.45,2.14,1.47,0.83,0.76,0.86,1.07,2.12,2.53,2.96,2.75,3.85,3.19,Upgrade
16,Debt / EBITDA Ratio,10.71,-,2.70,291.41,-,27.29,-,-,-,12.96,19.34,25.70,174.07,55.56,16.05,22.28,164.64,58.20,24.45,45.60,70.53,Upgrade
17,Debt / FCF Ratio,-,-1.86,-,-,23.66,9.64,-35.39,-,7.17,-,4.01,3.46,-,-12.45,-,-,382.03,-52.22,-19.61,-,-15.55,Upgrade
18,Asset Turnover,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.17,0.33,0.34,0.35,0.61,0.55,0.61,0.48,0.62,0.50,0.51,0.34,1.09,Upgrade,
19,Inventory Turnover,5.14,4.78,4.37,4.46,5.43,4.17,6.24,8.39,16.78,17.51,10.90,8.18,11.98,12.20,19.25,22.49,25.12,18.43,21.38,17.09,51.96,Upgrade
20,Quick Ratio,1.05,1.05,1.09,1.09,1.13,1.13,1.11,1.13,1.15,1.20,1.27,1.39,1.40,1.33,1.33,1.22,1.17,1.13,1.16,1.07,1.15,Upgrade
21,Current Ratio,1.07,1.07,1.13,1.13,1.17,1.16,1.14,1.17,1.18,1.24,1.32,1.49,1.51,1.48,1.45,1.30,1.25,1.22,1.24,1.18,1.21,Upgrade
22,Return on Equity (ROE),1.67%,-11.44%,-9.21%,-14.18%,-5.70%,-12.44%,-4.71%,-24.91%,-1.67%,-0.49%,3.23%,1.81%,-1.01%,3.00%,6.25%,7.43%,2.11%,4.30%,5.33%,0.53%,Upgrade,
23,Return on Assets (ROA),-0.25%,2.05%,0.01%,-1.17%,0.80%,-1.15%,-1.09%,-4.23%,2.60%,1.11%,0.73%,-0.92%,0.33%,0.87%,1.49%,0.20%,0.69%,1.43%,1.03%,0.59%,Upgrade,
24,Return on Capital (ROIC),-1.23%,6.27%,0.02%,-2.06%,1.36%,-1.75%,-1.56%,-6.04%,3.63%,1.59%,1.08%,-1.34%,0.45%,1.09%,1.78%,0.24%,0.80%,1.61%,1.15%,0.66%,Upgrade,
25,Return on Capital Employed (ROCE),1.08%,-,4.03%,-3.39%,-,-11.45%,-,-,-,5.24%,1.53%,1.27%,-,4.18%,4.99%,6.42%,6.21%,7.04%,7.79%,8.07%,8.30%,Upgrade
26,Earnings Yield,-2.94%,-3.73%,-5.48%,-3.54%,-3.13%,-4.73%,-4.65%,-3.03%,-2.69%,0.42%,0.42%,1.06%,1.47%,2.51%,2.95%,3.06%,2.86%,1.43%,1.70%,1.99%,2.00%,Upgrade
27,FCF Yield,-7.12%,-9.03%,-6.03%,1.32%,2.90%,9.01%,-3.53%,-2.08%,15.28%,1.57%,17.43%,14.51%,-16.17%,-4.48%,-6.09%,10.93%,0.40%,-2.69%,-7.25%,-19.34%,-9.03%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.30%,-,-,-,0.57%,-,-,-,0.22%,Upgrade
29,Payout Ratio,0.00%,487.64%,-,-,-,-,-,-,-,-,-,48.42%,159.71%,-,225.62%,164.76%,110.72%,132.63%,192.16%,48.09%,735.99%,Upgrade
30,Buyback Yield / Dilution,-15.25%,-9.28%,0.01%,8.06%,-110.24%,45.94%,-29.80%,0.18%,48.79%,-75.11%,24.47%,-5.05%,9.73%,0.38%,1.87%,-2.66%,-14.90%,-3.00%,4.94%,1.95%,4.35%,Upgrade
31,Total Shareholder Return,-15.25%,-9.28%,0.01%,8.06%,-110.24%,45.94%,-29.80%,0.18%,48.79%,-75.11%,24.47%,-5.05%,10.03%,0.38%,1.87%,-2.66%,-14.33%,-3.00%,4.94%,1.95%,4.57%,Upgrade
