,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,28.83,11.69,25.89,36.24,29.06,20.96,22.29,56.01,64.71,52.8,Upgrade
1,Trading Asset Securities,-,0.73,0.73,0.78,0.75,0.84,0.82,0.81,0.77,0.74,Upgrade
2,Cash & Short-Term Investments,28.83,12.42,26.62,37.02,29.81,21.79,23.11,56.82,65.48,53.54,Upgrade
3,Cash Growth,8.27%,-66.46%,-10.70%,69.86%,29.03%,-61.64%,-64.71%,6.12%,-10.64%,-1.38%,Upgrade
4,Accounts Receivable,34.34,41.61,36.64,53.92,134.24,170.05,213.53,226.24,116.3,82.4,Upgrade
5,Other Receivables,1.52,1.58,4.12,9.29,7.83,7.61,543.78,320.56,280.26,255.57,Upgrade
6,Receivables,35.86,43.19,40.76,63.21,142.08,177.66,757.31,546.8,396.56,337.97,Upgrade
7,Inventory,4.75,5.52,5.23,6.38,6.35,1.5,1.65,0.86,9.38,0.8,Upgrade
8,Prepaid Expenses,53.39,50.17,2.43,49,41.24,63.87,50.62,84.18,26.08,47.67,Upgrade
9,Restricted Cash,-,0.78,0.79,0.79,0.44,0.72,-,4.52,-,-,Upgrade
10,Other Current Assets,0.84,4.79,47.73,5.54,190.46,191.24,29.85,33.85,41.43,47.79,Upgrade
11,Total Current Assets,123.66,116.87,123.56,161.94,410.37,456.79,862.54,727.03,538.93,487.76,Upgrade
12,"Property, Plant & Equipment",65.91,145.44,198.56,244.72,227.37,284.76,422.88,458.04,513.49,519.86,Upgrade
13,Long-Term Investments,6.27,9.21,9.86,10.26,199.71,204.04,420.84,372.66,404.33,270.86,Upgrade
14,Goodwill,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.45,2.47,2.47,Upgrade
15,Other Intangible Assets,-,-,0.61,2.19,77.71,94.77,241.53,261.36,293.6,253.52,Upgrade
16,Other Long-Term Assets,135.03,134,138.85,140.97,136.46,138.33,438.56,387.41,395.1,398.14,Upgrade
17,Total Assets,333.29,407.93,473.87,562.5,1054,1181,2389,2209,2148,1933,Upgrade
18,Accounts Payable,5.08,6.26,5.9,6.27,14.79,15.52,1.11,1.37,6.66,8.21,Upgrade
19,Accrued Expenses,-,206.71,-,132.76,-,70.7,-,41.89,-,26.94,Upgrade
20,Short-Term Debt,25.19,25,25,25.03,20,20,60,79.55,110.28,110.27,Upgrade
21,Current Portion of Long-Term Debt,865.41,862.75,845.18,831.11,614.13,421.02,228.63,220.75,210.31,137.2,Upgrade
22,Current Portion of Leases,4.62,21.21,27.66,32.32,31.55,35.37,35.73,36.43,37.4,34.47,Upgrade
23,Current Income Taxes Payable,26.08,25.88,37.99,42.8,67.25,67.91,97.55,84.79,107.83,103.11,Upgrade
24,Current Unearned Revenue,38.78,20.08,24.46,26.51,29.34,17.03,2.79,85,24.93,24.98,Upgrade
25,Other Current Liabilities,281.42,72.63,242.42,67.2,166.83,52.21,105.23,52.52,23.44,30.3,Upgrade
26,Total Current Liabilities,1247,1241,1209,1164,943.88,699.75,531.03,602.3,520.85,475.48,Upgrade
27,Long-Term Debt,59.39,63.63,70.16,100.65,97.97,176.54,269.5,239.37,273.66,273.61,Upgrade
28,Long-Term Leases,2.85,82.55,90.37,111.21,63.13,90.27,101.73,118.65,118.12,136.71,Upgrade
29,Long-Term Unearned Revenue,28.7,28.09,28.91,31.71,29.43,33.89,36.24,40.22,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,0.2,0.91,1.67,2.34,Upgrade
31,Other Long-Term Liabilities,40,38.51,36.44,39.8,38.61,43.16,36.32,37.16,132.79,101.49,Upgrade
32,Total Liabilities,1378,1453,1434,1447,1173,1044,975.01,1039,1047,989.7,Upgrade
33,Common Stock,118.2,118.2,118.2,118.2,118.2,118.2,107.17,98.17,96.41,92.01,Upgrade
34,Additional Paid-In Capital,768.94,768.94,768.94,768.94,768.94,768.94,938.52,722.26,696.16,578.73,Upgrade
35,Retained Earnings,-1723,-1722,-1633,-1553,-797.81,-526.05,543.51,524.14,453.74,425.16,Upgrade
36,Comprehensive Income & Other,-205.51,-203.67,-206.14,-210.59,-198.06,-211.74,-169.46,-172.02,-149.23,-163.24,Upgrade
37,Total Common Equity,-1042,-1038,-952.36,-876.84,-108.73,149.36,1420,1173,1097,932.65,Upgrade
38,Minority Interest,-2.46,-7.3,-8.26,-8.02,-10.25,-11.85,-5.97,-2.2,3.68,10.25,Upgrade
39,Shareholders' Equity,-1044,-1045,-960.61,-884.86,-118.98,137.51,1414,1170,1101,942.9,Upgrade
40,Total Liabilities & Equity,333.29,407.93,473.87,562.5,1054,1181,2389,2209,2148,1933,Upgrade
41,Total Debt,957.47,1055,1058,1100,826.77,743.19,695.59,694.75,749.78,692.26,Upgrade
42,Net Cash (Debt),-928.64,-1043,-1032,-1063,-796.96,-721.4,-672.48,-637.93,-684.3,-638.72,Upgrade
43,Net Cash Per Share,-0.79,-0.88,-0.87,-0.90,-0.67,-0.67,-0.68,-0.66,-0.72,-0.69,Upgrade
44,Filing Date Shares Outstanding,1182,1182,1182,1182,1182,1182,1072,981.7,964.06,920.06,Upgrade
45,Total Common Shares Outstanding,1182,1182,1182,1182,1182,1182,1072,981.7,964.06,920.06,Upgrade
46,Working Capital,-1123,-1124,-1085,-1002,-533.51,-242.97,331.52,124.73,18.08,12.28,Upgrade
47,Book Value Per Share,-0.88,-0.88,-0.81,-0.74,-0.09,0.13,1.32,1.19,1.14,1.01,Upgrade
48,Tangible Book Value,-1044,-1040,-955.39,-881.46,-188.86,52.16,1176,908.73,801,676.66,Upgrade
49,Tangible Book Value Per Share,-0.88,-0.88,-0.81,-0.75,-0.16,0.04,1.10,0.93,0.83,0.74,Upgrade
50,Machinery,-,27.63,-,49.14,-,82.54,-,65.96,-,76.98,Upgrade
51,Construction In Progress,-,52.28,-,52.59,-,61.15,-,52.42,-,52.66,Upgrade
52,Leasehold Improvements,-,278.69,-,352.25,-,363.75,-,355.6,-,355.82,Upgrade
