,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6689,6672,5104,7559,9429,10053,10442,11650,11806,10949,13676,11533,12702,13520,10971,11886,11191,11922,2607,2256,2432,Upgrade
1,Market Cap Growth,-33.63%,-33.63%,-51.12%,-35.12%,-20.13%,-8.18%,-23.65%,1.01%,-7.06%,-19.02%,24.65%,-2.97%,13.50%,13.40%,320.85%,426.81%,360.23%,406.93%,7.21%,-24.53%,5.17%,Upgrade
2,Enterprise Value,14262,13701,10422,12402,13373,11620,11319,12502,11545,11779,12989,11039,11815,13075,10347,10751,10056,10923,1633,1317,1545,Upgrade
3,Last Close Price,1.73,1.72,1.31,1.94,2.42,2.58,2.68,2.84,2.88,2.67,3.33,2.68,2.95,3.15,2.72,2.85,2.69,2.86,2.87,2.46,2.65,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,21.81,14.43,11.40,15.46,13.45,20.17,23.19,17.30,16.92,20.02,22.57,4.60,2.90,3.14,Upgrade
5,PS Ratio,0.28,0.28,0.21,0.32,0.40,0.42,0.45,0.52,0.52,0.49,0.66,0.56,0.65,0.75,0.64,0.73,0.69,0.70,0.14,0.09,0.11,Upgrade
6,PB Ratio,1.12,1.12,0.83,1.21,1.50,1.52,1.57,1.61,1.75,1.63,2.11,1.67,1.95,2.06,1.86,1.95,1.88,2.04,1.64,1.41,0.45,Upgrade
7,P/TBV Ratio,1.23,1.23,0.91,1.32,1.63,1.65,1.71,1.73,1.89,1.77,2.28,1.80,2.11,2.37,2.19,2.28,2.21,2.43,1.99,1.71,0.54,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-41.15,-,-,15.38,-,-,-17.30,-,-,-,80.80,5.57,-,-,0.35,Upgrade
9,P/OCF Ratio,-,-6.03,-,-3.25,-,-,8.66,-,-,6.37,-,-,-174.73,-,-,-,18.24,4.82,0.37,-,0.33,Upgrade
10,EV/Sales Ratio,0.59,0.57,0.43,0.52,0.57,0.49,0.49,0.56,0.51,0.53,0.63,0.53,0.61,0.73,0.61,0.66,0.62,0.64,0.09,0.05,0.07,Upgrade
11,EV/EBITDA Ratio,1377.35,134.70,77.14,47.86,-,16.28,9.99,9.74,6.90,6.16,7.58,6.51,8.16,9.76,7.23,6.61,6.29,6.86,0.99,0.61,0.83,Upgrade
12,EV/EBIT Ratio,-,-,-,-40.58,-,-,21.81,19.25,11.20,9.35,12.36,10.79,15.47,20.31,14.17,11.83,11.50,12.67,1.50,0.74,0.93,Upgrade
13,EV/FCF Ratio,-4.27,-,-,-,-,-,-44.61,-,-,16.55,-,-,-16.09,-,-,-,72.61,5.10,-,-,0.22,Upgrade
14,Debt / Equity Ratio,1.47,1.47,1.51,1.38,1.10,0.93,0.81,0.64,0.48,0.40,0.35,0.19,0.18,0.18,0.41,0.37,0.53,0.44,-,-,0.69,Upgrade
15,Debt / EBITDA Ratio,503.84,21.88,38.81,13.80,-,11.56,7.36,5.50,4.10,1.20,1.70,0.54,0.68,0.85,1.91,1.61,2.48,1.45,-,-,3.01,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-21.21,-,-,3.72,-,-,-1.61,-,-,-,22.86,1.21,-,-,0.53,Upgrade
17,Asset Turnover,1.42,1.36,1.26,1.46,1.67,1.40,1.29,1.77,1.84,1.64,1.78,1.96,1.59,1.67,1.35,1.27,2.04,9.50,1.99,2.23,Upgrade,
18,Inventory Turnover,8.33,9.01,7.52,6.39,7.84,8.49,7.42,7.01,8.86,8.03,8.14,9.17,10.24,9.35,10.82,9.46,9.68,13.48,86.62,14.22,15.40,Upgrade
19,Quick Ratio,0.72,0.72,0.80,0.97,0.98,0.91,0.95,1.05,0.77,0.71,0.78,0.99,0.83,0.85,1.05,0.96,0.95,0.86,7.27,7.71,0.84,Upgrade
20,Current Ratio,1.14,1.14,1.30,1.52,1.60,1.47,1.46,1.58,1.18,1.26,1.37,1.52,1.42,1.46,1.47,1.35,1.21,1.16,8.36,8.75,1.10,Upgrade
21,Return on Equity (ROE),-10.92%,-7.13%,-2.00%,-18.72%,-2.07%,-2.35%,5.82%,3.42%,12.49%,10.09%,23.03%,12.31%,8.30%,9.64%,10.75%,10.81%,20.28%,54.30%,2.40%,14.59%,Upgrade,
22,Return on Assets (ROA),-0.48%,-1.38%,0.30%,-5.37%,-0.35%,0.64%,0.90%,0.60%,7.31%,3.46%,9.10%,5.74%,3.78%,3.00%,3.60%,2.78%,8.93%,45.64%,4.22%,3.85%,Upgrade,
23,Return on Capital (ROIC),-0.59%,-1.69%,0.37%,-6.65%,-0.46%,0.88%,1.26%,0.87%,10.71%,5.10%,13.75%,8.51%,5.56%,4.35%,5.06%,4.07%,13.20%,50.75%,6.61%,6.04%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-2.74%,-,-,5.38%,6.55%,13.88%,16.99%,14.43%,13.48%,10.87%,9.21%,10.04%,13.44%,13.80%,13.90%,68.36%,111.20%,26.85%,Upgrade
25,Earnings Yield,-9.10%,-9.12%,-9.36%,-5.40%,-2.92%,0.84%,3.11%,4.59%,6.93%,8.77%,6.47%,7.43%,4.96%,4.31%,5.78%,5.91%,5.00%,4.43%,21.75%,34.43%,31.82%,Upgrade
26,FCF Yield,-49.96%,-50.09%,-106.24%,-48.24%,-40.88%,-35.82%,-2.43%,-6.94%,-4.43%,6.50%,-4.66%,-4.14%,-5.78%,-3.18%,-1.19%,0.07%,1.24%,17.96%,244.53%,286.51%,289.77%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,5.21%,-,-,-,5.08%,-,-,-,3.72%,-,-,-,1.13%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,21.72%,27.84%,12.37%,352.49%,2.58%,1.97%,10.18%,287.15%,-,20.93%,20.63%,30.83%,367.47%,60.79%,Upgrade
29,Buyback Yield / Dilution,0.19%,0.96%,-0.77%,12.15%,0.19%,-0.28%,0.19%,-13.32%,-0.13%,-1.83%,-6.69%,-6.49%,-6.60%,-4.47%,-0.60%,0.66%,0.10%,0.00%,44.30%,-363.43%,-360.18%,Upgrade
30,Total Shareholder Return,0.19%,0.96%,-0.77%,12.15%,0.19%,-0.28%,0.19%,-13.32%,5.08%,-1.83%,-6.69%,-6.49%,-1.52%,-4.47%,-0.60%,0.66%,3.82%,0.00%,44.30%,-363.43%,-359.05%,Upgrade
