,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,28.12,2.93,4.45,1.7,1.95,2.2,5.14,3.18,1.72,5.34
1,Cash & Short-Term Investments,28.12,2.93,4.45,1.7,1.95,2.2,5.14,3.18,1.72,5.34
2,Cash Growth,532.43%,72.13%,128.64%,-22.54%,-62.14%,-30.88%,198.14%,-40.48%,-92.77%,-89.66%
3,Accounts Receivable,1.01,1.37,1.96,1.96,1.03,2.88,1.21,2.27,3.34,5.91
4,Other Receivables,0.12,0.08,0.01,0.11,-0.14,-0.19,1.93,-0.74,1.39,1.05
5,Receivables,1.13,1.44,1.97,2.07,0.89,2.69,3.15,1.53,4.73,6.96
6,Inventory,13.26,13.93,14.27,15.61,12.44,13.24,15.71,24.91,28.59,38.5
7,Prepaid Expenses,0.68,0.61,0.54,0.45,0.56,2.61,11.65,6.07,2.36,7.46
8,Other Current Assets,6.47,6.84,7.51,7.25,16.96,21.79,22.34,18.24,25.83,35.62
9,Total Current Assets,49.66,25.74,28.73,27.07,32.8,42.53,57.98,53.93,63.23,93.88
10,"Property, Plant & Equipment",15.42,16.25,9.03,12.22,10.02,16.77,52.1,71.66,83.68,162.48
11,Other Intangible Assets,-,-,-,-,-,-,-,0,0.01,0.1
12,Long-Term Deferred Tax Assets,-,-,-,-,24.33,24.33,24.33,25.39,25.75,26.15
13,Other Long-Term Assets,3.06,3.42,4.66,4.61,6.89,6.89,9.97,10.49,22.5,22.72
14,Total Assets,68.14,45.4,42.42,43.9,74.04,90.52,144.38,161.47,195.17,305.32
15,Accounts Payable,25.88,27.89,25.41,24.6,25.83,29.55,35.39,44.37,47.93,52.87
16,Accrued Expenses,83.57,82.27,57.08,83.28,52.81,70.39,54.65,77.52,63.16,90.93
17,Short-Term Debt,28.8,17.26,4.4,16.76,1.2,20.66,3,31.2,3,-
18,Current Portion of Long-Term Debt,-,-,4.07,3.78,-,-,-,-,-,-
19,Current Portion of Leases,9.84,11.6,12.84,14.2,11.7,14.76,17.35,16.98,15.1,45.16
20,Current Income Taxes Payable,-,-,-,-,-,1.68,0.84,0.84,0.88,0.89
21,Current Unearned Revenue,39.23,40.8,42.77,40.24,42.51,45.37,49.61,47.82,48.99,42.82
22,Other Current Liabilities,36.22,38.46,77.56,33.71,79.86,28.35,76.93,39.52,84.49,43.68
23,Total Current Liabilities,223.54,218.28,224.12,216.57,213.91,210.75,237.78,258.24,263.55,276.35
24,Long-Term Debt,-,-,-,-,3.46,3.18,3.1,3,3.13,2.94
25,Long-Term Leases,15.78,17.83,8.99,14.8,9.63,15.2,30.9,49.19,62.74,107.84
26,Long-Term Deferred Tax Liabilities,-,-,0,0.03,0.03,0.08,0.09,0.12,0.15,0.17
27,Total Liabilities,239.32,236.1,233.11,231.4,227.02,229.2,271.87,310.55,329.57,387.3
28,Common Stock,0.6,0.36,0.34,0.33,0.24,0.23,0.22,0.11,0.11,0.11
29,Additional Paid-In Capital,668.85,642.16,629.81,628.3,612.91,610.34,603.57,566.64,566.64,566.64
30,Retained Earnings,-717.62,-712,-699.92,-697.65,-649.89,-635.34,-616.93,-601.39,-584.8,-532.33
31,Comprehensive Income & Other,-120.79,-119,-118.84,-116.46,-114.47,-112.27,-112.88,-113.09,-115.34,-115.7
32,Total Common Equity,-168.97,-188.49,-188.62,-185.48,-151.22,-137.04,-126.02,-147.73,-133.39,-81.28
33,Minority Interest,-2.21,-2.21,-2.08,-2.02,-1.77,-1.64,-1.47,-1.35,-1,-0.69
34,Shareholders' Equity,-171.18,-190.7,-190.69,-187.5,-152.99,-138.68,-127.49,-149.07,-134.39,-81.97
35,Total Liabilities & Equity,68.14,45.4,42.42,43.9,74.04,90.52,144.38,161.47,195.17,305.32
36,Total Debt,54.42,46.68,30.29,49.54,25.99,53.79,54.36,100.36,83.97,155.94
37,Net Cash (Debt),-26.29,-43.76,-25.85,-47.84,-24.04,-51.59,-49.22,-97.19,-82.24,-150.6
38,Net Cash Per Share,-0.25,-0.43,-0.26,-0.52,-0.34,-0.77,-0.87,-2.84,-2.58,-5.12
39,Filing Date Shares Outstanding,168.59,105.37,99.51,98.11,70.11,68.2,63.74,31.87,31.87,31.87
40,Total Common Shares Outstanding,168.59,105.37,99.51,98.11,70.11,68.2,63.74,31.87,31.87,31.87
41,Working Capital,-173.88,-192.54,-195.39,-189.5,-181.1,-168.22,-179.8,-204.32,-200.32,-182.47
42,Book Value Per Share,-1.00,-1.79,-1.90,-1.89,-2.16,-2.01,-1.98,-4.64,-4.19,-2.55
43,Tangible Book Value,-168.97,-188.49,-188.62,-185.48,-151.22,-137.04,-126.02,-147.73,-133.41,-81.38
44,Tangible Book Value Per Share,-1.00,-1.79,-1.90,-1.89,-2.16,-2.01,-1.98,-4.64,-4.19,-2.55
45,Machinery,-,22.4,-,28.34,-,31.59,-,44.48,-,78.14
46,Construction In Progress,-,-,-,-,-,-,-,0.61,-,1.27
47,Leasehold Improvements,-,104.94,-,114.76,-,114.76,-,131.08,-,137.23
