,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,116.95,88.71,117.06,96.34,95.34,111.06,136.72,140.02,109.17,124.83,Upgrade
1,Short-Term Investments,-,20.87,-,29.19,-,-,-,10.59,-,-,Upgrade
2,Trading Asset Securities,465.56,475.55,469.04,457.9,509.76,604.88,598.54,593.48,594.4,627.15,Upgrade
3,Cash & Short-Term Investments,582.51,585.13,586.1,583.42,605.1,715.94,735.26,744.09,703.57,751.98,Upgrade
4,Cash Growth,-0.61%,0.29%,-3.14%,-18.51%,-17.70%,-3.78%,4.50%,-1.05%,-10.05%,2.81%,Upgrade
5,Receivables,0.75,1.29,1.65,0.99,1.12,1.78,1.11,0.73,1.5,0.61,Upgrade
6,Inventory,6.45,11.93,20.98,22.51,23.91,21.99,25.6,21.84,19.54,22.82,Upgrade
7,Prepaid Expenses,9.47,8.41,13.61,5.68,12.94,4.43,9.39,4.81,13.29,21.81,Upgrade
8,Other Current Assets,10,15.16,10,16.36,10,17.92,10,17.55,10,22.63,Upgrade
9,Total Current Assets,609.19,621.91,632.33,628.96,653.07,762.06,781.36,789.01,747.9,819.84,Upgrade
10,"Property, Plant & Equipment",355.23,379.81,394.36,444.3,449.28,362.11,341.74,313.74,115.34,114.35,Upgrade
11,Long-Term Investments,37.39,49.82,51.36,59.8,74.62,79.12,97.2,78.52,69.78,67.58,Upgrade
12,Other Intangible Assets,-,-,0.32,0.35,0.37,0.4,0.42,0.44,0.83,0.87,Upgrade
13,Other Long-Term Assets,51.7,52.8,52.8,52.5,52.5,52.5,50.5,46.8,45.6,45.6,Upgrade
14,Total Assets,1054,1104,1131,1186,1230,1256,1271,1229,979.44,1048,Upgrade
15,Accounts Payable,0.51,3.3,4.63,3.96,4.67,3.65,3.87,5.51,6.3,5.6,Upgrade
16,Accrued Expenses,-,11.33,-,9.3,-,9.32,-,8.8,-,7.93,Upgrade
17,Short-Term Debt,2.06,5.08,5.26,5.88,6.88,7,7.14,6.62,1.62,5.24,Upgrade
18,Current Portion of Leases,4.59,8.4,9.75,10.58,11.84,14.13,15.64,18.44,19.43,19.38,Upgrade
19,Current Unearned Revenue,0.31,1.62,1.46,1.35,1.29,1.26,1.17,1.81,2.05,1.7,Upgrade
20,Other Current Liabilities,16.02,7,18.33,4.94,12.75,5.73,14.34,7.19,23.05,10.54,Upgrade
21,Total Current Liabilities,23.49,36.73,39.42,36,37.43,41.09,42.16,48.37,52.46,50.38,Upgrade
22,Long-Term Leases,-,-,2.97,7.9,12.73,6.77,2.44,9.57,18.08,28.01,Upgrade
23,Total Liabilities,23.49,36.73,42.39,43.9,50.16,47.86,44.6,57.94,70.54,78.4,Upgrade
24,Common Stock,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,Upgrade
25,Retained Earnings,-1240,-1226,-1215,-1206,-1167,-1056,-1017,-1034,-1107,-1046,Upgrade
26,Comprehensive Income & Other,1064,1088,1098,1143,1141,1058,1038,998.81,810.03,810.06,Upgrade
27,Total Common Equity,1031,1068,1090,1143,1181,1209,1227,1171,909.58,970.5,Upgrade
28,Minority Interest,-0.76,-0.76,-0.75,-1.12,-1.07,-0.59,-0.57,-0.55,-0.68,-0.65,Upgrade
29,Shareholders' Equity,1030,1068,1089,1142,1180,1208,1227,1171,908.9,969.84,Upgrade
30,Total Liabilities & Equity,1054,1104,1131,1186,1230,1256,1271,1229,979.44,1048,Upgrade
31,Total Debt,6.66,13.48,17.98,24.36,31.45,27.9,25.22,34.63,39.14,52.62,Upgrade
32,Net Cash (Debt),575.86,571.65,568.12,559.06,573.65,688.04,710.04,709.46,664.44,699.35,Upgrade
33,Net Cash Growth,1.36%,2.25%,-0.96%,-18.75%,-19.21%,-3.02%,6.86%,1.45%,-13.55%,-3.96%,Upgrade
34,Net Cash Per Share,0.35,0.35,0.34,0.34,0.35,0.42,0.43,0.43,0.40,0.42,Upgrade
35,Filing Date Shares Outstanding,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,Upgrade
36,Total Common Shares Outstanding,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,Upgrade
37,Working Capital,585.7,585.18,592.91,592.96,615.64,720.98,739.2,740.64,695.44,769.46,Upgrade
38,Book Value Per Share,0.62,0.65,0.66,0.69,0.72,0.73,0.74,0.71,0.55,0.59,Upgrade
39,Tangible Book Value,1031,1068,1089,1143,1180,1209,1227,1171,908.75,969.62,Upgrade
40,Tangible Book Value Per Share,0.62,0.65,0.66,0.69,0.72,0.73,0.74,0.71,0.55,0.59,Upgrade
41,Machinery,-,29.39,-,29.72,-,30.89,-,30.84,-,34.88,Upgrade
42,Leasehold Improvements,-,20.94,-,21.21,-,21.38,-,21.11,-,14.09,Upgrade
