,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,748.89,968.03,775.99,902.58,776.34,-,851.89,-,814.79,-,Upgrade
1,Revenue Growth (YoY),-3.49%,7.25%,-0.04%,-,-8.87%,-,4.55%,-,-9.40%,-,Upgrade
2,Cost of Revenue,232.74,312.18,239.55,323.35,292.02,-,299.93,-,247.31,-,Upgrade
3,Gross Profit,516.14,655.85,536.44,579.22,484.32,-,551.96,-,567.48,-,Upgrade
4,"Selling, General & Admin",525.84,677.25,519.25,595.92,540.73,-,644.28,-,547.29,-,Upgrade
5,Other Operating Expenses,-128.2,372.27,505.7,-520.74,422.75,-,746.86,-,-1243,-,Upgrade
6,Operating Expenses,402.5,1052,1021,79.93,958.98,-,1391,-,-695.35,-,Upgrade
7,Operating Income,113.65,-396.28,-484.81,499.29,-474.66,-,-839.18,-,1263,-,Upgrade
8,Interest Expense,-11.33,-0.96,-1.38,-4.57,-5.21,-,-5.47,-,-6.49,-,Upgrade
9,Interest & Investment Income,85.75,58.34,56.61,46.91,52.23,-,80.21,-,37,-,Upgrade
10,Earnings From Equity Investments,-2.69,-0.27,0.35,2.57,-6.42,-,-0.41,-,-13.66,-,Upgrade
11,Currency Exchange Gain (Loss),-9.26,-9.62,19.54,-44.72,97.22,-,-11.09,-,-19.48,-,Upgrade
12,Other Non Operating Income (Expenses),-0.26,-5.29,-0.87,-1.37,-0.52,-,-0.29,-,-0.26,-,Upgrade
13,EBT Excluding Unusual Items,175.87,-354.08,-410.56,498.1,-337.36,-,-776.22,-,1260,-,Upgrade
14,Gain (Loss) on Sale of Investments,-14.74,0.03,-30.88,13.26,-,-,-,-,2.83,-,Upgrade
15,Other Unusual Items,-,35.88,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,161.13,-318.17,-441.44,511.36,-337.36,-,-776.22,-,1263,-,Upgrade
17,Income Tax Expense,24.16,-88.52,-31.73,50.36,8.64,-,-28.27,-,92.37,-,Upgrade
18,Earnings From Continuing Operations,136.97,-229.65,-409.71,461,-346,-,-747.95,-,1170,-,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-56.8,-,Upgrade
20,Net Income to Company,136.97,-229.65,-409.71,461,-346,-,-747.95,-,1114,-,Upgrade
21,Minority Interest in Earnings,-,-,-,-,-,-,-,-,2.59,-,Upgrade
22,Net Income,136.97,-229.65,-409.71,461,-346,-,-747.95,-,1116,-,Upgrade
23,Net Income to Common,136.97,-229.65,-409.71,461,-346,-,-747.95,-,1116,-,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-,-,493.38%,-,Upgrade
25,Shares Outstanding (Basic),5865,5865,5865,5865,5865,-,5864,-,5863,-,Upgrade
26,Shares Outstanding (Diluted),5865,5865,5865,5865,5865,-,5864,-,5863,-,Upgrade
27,Shares Change (YoY),0.00%,-,-,-,0.01%,-,0.01%,-,-0.00%,-,Upgrade
28,EPS (Basic),0.02,-0.04,-0.07,0.08,-0.06,-,-0.13,-,0.19,-,Upgrade
29,EPS (Diluted),0.02,-0.04,-0.07,0.08,-0.12,-,-0.13,-,0.19,-,Upgrade
30,EPS Growth,-,-,-,-,-,-,-,-,493.38%,-,Upgrade
31,Free Cash Flow,-32.46,14.81,129.29,49.22,-18.95,-,-187.95,-,-62.36,-,Upgrade
32,Free Cash Flow Per Share,-0.01,0.00,0.02,0.01,-0.00,-,-0.03,-,-0.01,-,Upgrade
33,Dividend Per Share,0.007,-,-,0.005,-,-,-,-,0.057,-,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-,492.71%,-,Upgrade
35,Operating Margin,15.18%,-40.94%,-62.48%,55.32%,-61.14%,-,-98.51%,-,154.99%,-,Upgrade
36,Profit Margin,18.29%,-23.72%,-52.80%,51.08%,-44.57%,-,-87.80%,-,136.99%,-,Upgrade
37,Free Cash Flow Margin,-4.33%,1.53%,16.66%,5.45%,-2.44%,-,-22.06%,-,-7.65%,-,Upgrade
38,EBITDA,147.73,-363.96,-454.01,511.3,-464.86,-,-832,-,1272,-,Upgrade
39,D&A For EBITDA,34.08,32.32,30.8,12.01,9.8,7.7,7.18,7.44,9.2,9.11,Upgrade
40,EBIT,113.65,-396.28,-484.81,499.29,-474.66,-,-839.18,-,1263,-,Upgrade
