,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1437,1765,1961,2558,2603,1524,1378,1824,2993,2063,Upgrade
1,Short-Term Investments,1761,1289,831.84,31.76,49.63,54.85,76.64,87.12,87.32,135.73,Upgrade
2,Trading Asset Securities,1036,771.05,1214,1384,1243,2250,3363,3471,2459,3258,Upgrade
3,Cash & Short-Term Investments,4234,3825,4006,3974,3895,3829,4817,5381,5540,5457,Upgrade
4,Cash Growth,5.67%,-3.74%,2.85%,3.79%,-19.14%,-28.85%,-13.04%,-1.38%,120.37%,118.33%,Upgrade
5,Accounts Receivable,120.79,142.54,144.04,149.13,148.72,153.91,154.18,180.95,184.98,141.06,Upgrade
6,Other Receivables,3.75,14.16,-,7.83,8.55,45.07,-,9.25,-,42.5,Upgrade
7,Receivables,206.29,362.01,428.35,444.7,486.2,994.57,1029,701.49,642.41,750.37,Upgrade
8,Inventory,390.92,286.49,358.49,335.97,446.84,398.5,522.61,369.6,520.29,457.42,Upgrade
9,Restricted Cash,1.77,1.77,0.07,0.07,10.13,27.87,0.13,0.13,-,-,Upgrade
10,Other Current Assets,31.27,12.35,22.92,14.71,53.47,23.8,51.26,32.65,82.28,70.48,Upgrade
11,Total Current Assets,4864,4488,4816,4769,4892,5274,6421,6485,6785,6735,Upgrade
12,"Property, Plant & Equipment",209.25,211.78,226.26,239.33,236.43,190.24,191.53,174.05,173.88,197.15,Upgrade
13,Long-Term Investments,3901,4126,4285,4527,4302,4532,4338,5033,4681,3805,Upgrade
14,Other Intangible Assets,155.96,159.85,163.35,167.14,171.33,175.65,179.7,182.72,187.18,205.58,Upgrade
15,Long-Term Deferred Tax Assets,147.84,154.54,131.42,145.54,166.15,179.14,163.14,142.77,168.51,188.34,Upgrade
16,Other Long-Term Assets,50.53,43.63,38.41,106.97,29.75,64.19,32.69,169.51,34.76,116.08,Upgrade
17,Total Assets,9976,9741,10245,10577,10357,10485,11674,12638,12548,11689,Upgrade
18,Accounts Payable,228.84,125.04,216.1,157.54,296.35,229.59,302.27,125.78,209.3,148.47,Upgrade
19,Accrued Expenses,74.86,107.06,62.8,72.48,91.25,88.56,78.76,128.06,119.47,122.78,Upgrade
20,Short-Term Debt,-,-,-,-,41.15,156.12,70.39,126.63,130.03,196.65,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,47.73,49.66,Upgrade
22,Current Portion of Leases,28.64,24.15,32.86,39.98,42.55,49.13,46.19,47.97,53.13,44.52,Upgrade
23,Current Income Taxes Payable,11.72,12.86,15.7,6.99,6.03,12.23,8.61,15.62,19.25,42.17,Upgrade
24,Current Unearned Revenue,90.87,86.17,77.63,76.41,96.94,109.36,107.31,83.29,93.78,96.52,Upgrade
25,Other Current Liabilities,243.23,142.73,157.79,214.44,102.41,144.85,269.89,193.34,149.73,91.17,Upgrade
26,Total Current Liabilities,678.15,498.01,562.88,567.83,676.68,789.84,883.99,721.26,822.42,791.95,Upgrade
27,Long-Term Leases,18.46,14.75,20.49,17.58,22.87,27.56,38.93,41.64,57.59,48.59,Upgrade
28,Long-Term Deferred Tax Liabilities,144.36,153.04,270.83,325.96,303.11,316.92,318.65,338.97,297.46,231.87,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,1.25,Upgrade
30,Total Liabilities,840.97,665.81,854.2,911.38,1003,1134,1242,1102,1177,1074,Upgrade
31,Common Stock,56.48,56.48,56.48,56.48,56.48,56.48,56.48,56.47,56.47,56.47,Upgrade
32,Additional Paid-In Capital,935.22,965.1,1006,1035,1035,1035,1035,1034,1034,1034,Upgrade
33,Retained Earnings,7384,7341,7477,7980,8049,7934,9435,10577,10133,9268,Upgrade
34,Comprehensive Income & Other,760.06,712.64,851.56,594.2,213.32,325.76,-97.37,-133.94,147.82,253.42,Upgrade
35,Total Common Equity,9135,9075,9391,9665,9354,9351,10429,11533,11371,10612,Upgrade
36,Minority Interest,-,-,-,-,-,-,3.16,3.16,-0.11,4.2,Upgrade
37,Shareholders' Equity,9135,9075,9391,9665,9354,9351,10432,11536,11371,10616,Upgrade
38,Total Liabilities & Equity,9976,9741,10245,10577,10357,10485,11674,12638,12548,11689,Upgrade
39,Total Debt,47.1,38.9,53.35,57.56,106.57,232.81,155.52,216.24,288.48,339.41,Upgrade
40,Net Cash (Debt),4186,3786,3953,3916,3789,3596,4662,5165,5251,5117,Upgrade
41,Net Cash Growth,5.91%,-3.32%,4.33%,8.91%,-18.73%,-30.38%,-11.22%,0.93%,136.31%,159.54%,Upgrade
42,Net Cash Per Share,0.71,0.65,0.67,0.67,0.65,-,0.80,-,0.90,-,Upgrade
43,Filing Date Shares Outstanding,5865,5865,5865,5865,5865,5865,5865,5863,5863,5863,Upgrade
44,Total Common Shares Outstanding,5865,5865,5865,5865,5865,5865,5865,5863,5863,5863,Upgrade
45,Working Capital,4186,3990,4253,4202,4215,4484,5537,5764,5962,5943,Upgrade
46,Book Value Per Share,1.56,1.55,1.60,1.65,1.60,1.59,1.78,1.97,1.94,1.81,Upgrade
47,Tangible Book Value,8979,8915,9227,9498,9183,9175,10249,11350,11184,10406,Upgrade
48,Tangible Book Value Per Share,1.53,1.52,1.57,1.62,1.57,1.56,1.75,1.94,1.91,1.77,Upgrade
49,Land,21.48,21.65,21.89,23.97,24.57,22.51,23.15,23.48,24.39,25.24,Upgrade
50,Buildings,118.77,144.43,145.36,160.04,138.01,119.67,95.9,96.23,97.45,98.75,Upgrade
51,Machinery,49.92,59.23,60.33,60.37,59.7,60.58,57.71,57.72,63.58,69.98,Upgrade
52,Construction In Progress,2.5,2.36,2.22,24.35,34.65,0.71,13.69,-,-,-,Upgrade
53,Leasehold Improvements,122.97,127.85,71.44,16.7,7.78,0.36,1.67,3.38,10.26,17.43,Upgrade
