,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,109.17,109.86,160.11,143.73,345.57,122.57,60.15,78.2,94,69.32,-,665.34,97.26,143.23,91.47,569.87,168.4,159.37,-,Upgrade
1,Short-Term Investments,-,-,332.73,-,297.02,-,80.45,-,78.27,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,499.55,529.1,539.5,560.29,514.65,619.43,653.4,662.24,559.76,507.89,-,-,529.24,476.13,533.61,48.55,-,-,-,Upgrade
3,Cash & Short-Term Investments,608.72,608.72,971.69,699.61,1001,860.22,822.45,713.55,818.71,653.76,577.22,665.34,665.34,626.5,619.36,625.08,618.43,168.4,159.37,121.33,Upgrade
4,Cash Growth,-39.19%,-29.24%,18.15%,-1.95%,22.27%,31.58%,42.49%,7.25%,23.05%,4.35%,-6.80%,6.44%,7.59%,272.02%,288.63%,415.21%,409.73%,-,-,47.46%,Upgrade
5,Accounts Receivable,-,224.01,171.81,159.54,146.29,184.04,162.67,156.16,148.15,137.22,135.47,-,170.58,125.2,122.56,74.89,126.37,120.02,114.88,-,Upgrade
6,Other Receivables,-,5.73,7.29,6.73,7.03,3.26,2.52,17.77,2.38,3.75,4.52,-,3.09,4.27,3.6,46.18,3.95,4.12,3.12,-,Upgrade
7,Receivables,-,229.74,179.1,166.27,153.33,187.29,165.19,173.93,150.54,140.96,139.99,-,173.67,129.46,126.16,121.07,130.32,124.14,118,-,Upgrade
8,Inventory,-,99.94,107.02,109.11,98.56,114.19,111.23,115.01,107.92,120.46,111.77,-,76.49,90.73,84.09,73.85,63.32,67.29,61.01,-,Upgrade
9,Prepaid Expenses,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,342.59,7.39,290.28,8.54,87.78,7.61,10.43,7.89,83.65,8.07,-,1.68,1.87,1.26,2.75,0.57,7.31,2.96,-,Upgrade
11,Total Current Assets,-,1281,1265,1265,1261,1249,1106,1013,1085,998.83,837.04,-,917.17,848.56,830.87,822.74,812.64,367.15,341.34,-,Upgrade
12,"Property, Plant & Equipment",-,61.95,54.71,53.84,56.19,106.41,105.27,105.78,57.62,58.54,60.77,-,64.09,59.54,58.19,53.41,54.85,57.27,58.02,-,Upgrade
13,Long-Term Investments,-,-,185.57,-,182.42,-,131.32,-,80.44,-,80.44,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,-,58.01,58.77,59.52,60.27,10.51,10.62,10.73,10.85,10.96,11.07,-,10.99,10.04,10.12,10.19,10.27,10.35,10.43,-,Upgrade
