,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,196.22,224.52,281.14,402.85,281.06,307.33,328.5,428,249.05,218.18,413.15,541.65,385.68,348.98,306.88,500,257.49,304.11,224.86,503.5,Upgrade
1,Trading Asset Securities,-,40.04,-,-,-,5.04,-,-,163.03,110.01,110.01,210.22,229.21,344.98,398.6,409.89,409.14,363.08,456,350,Upgrade
2,Cash & Short-Term Investments,196.22,264.56,281.14,402.85,281.06,312.36,328.5,428,412.08,328.19,523.16,751.88,614.9,693.96,705.48,909.89,666.63,667.19,680.86,853.5,Upgrade
3,Cash Growth,-30.18%,-15.30%,-14.42%,-5.88%,-31.80%,-4.82%,-37.21%,-43.08%,-32.98%,-52.71%,-25.84%,-17.37%,-7.76%,4.01%,3.62%,6.61%,191.56%,7.02%,122.07%,274.80%,Upgrade
4,Accounts Receivable,874.65,851.81,772.39,798.73,852.88,827.58,758.65,773.57,743.58,770.24,686.1,684.54,763.17,736.93,611.01,564.7,600.53,565.72,452.4,384.55,Upgrade
5,Other Receivables,37.48,33.89,28.03,33.17,37.42,34.73,40.57,38.68,29.61,33.57,22.84,26.33,17.18,15.01,10.57,18.51,14.19,14.19,10.53,11.43,Upgrade
6,Receivables,912.13,885.7,800.42,831.89,890.3,862.32,799.23,812.25,773.19,803.81,708.94,710.86,780.36,751.95,621.58,583.21,614.72,579.91,462.93,395.98,Upgrade
7,Inventory,411.97,401.45,384.35,339.09,428.67,423.94,424.84,424.49,439.89,372.26,396.43,341.32,370.36,326.1,337.29,317.13,376.19,366.88,306.3,285.02,Upgrade
8,Prepaid Expenses,-,-,-,2.03,-,-,-,2.25,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,11.67,7.39,10.82,6.37,9.98,8.57,11.87,6.86,15.38,10.92,38.82,9.2,12.56,8,6.85,8.03,9.54,5.48,4.78,3.76,Upgrade
10,Total Current Assets,1532,1559,1477,1582,1610,1607,1564,1674,1641,1515,1667,1813,1778,1780,1671,1818,1667,1619,1455,1538,Upgrade
11,"Property, Plant & Equipment",419.89,404.56,401.56,402.73,411.23,416.22,415.94,424.98,341.24,327.79,291.38,250.47,206.96,178.6,152.28,133.42,112.7,95.02,87.03,86.09,Upgrade
12,Long-Term Investments,100.48,102.37,103.31,102.18,99.23,100.96,69.06,104.29,92.5,41.88,41.14,41.17,6.22,6.25,6.19,6.33,6.32,6.27,5.89,6.21,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,0.46,0.46,0.46,0.46,0.46,0.46,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,42.38,43.24,44.16,45.05,44.94,45.37,45.42,44.67,43.6,44.41,44.83,45.48,44.48,44.59,45.2,45.6,45.66,45.53,34.47,34.87,Upgrade
15,Long-Term Accounts Receivable,0.3,61.79,0.4,63.91,-,58.19,-,45.58,-,38.02,-,37.03,36.09,27.5,28.86,25.64,1.27,1.26,1.26,1.24,Upgrade
16,Long-Term Deferred Tax Assets,26.75,24.34,20.63,20.02,18.45,16.32,12.99,12.86,15.73,14.38,12.91,12.2,12.17,10.66,8.89,8.33,8.39,7.53,6.26,5.33,Upgrade
