,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,379.32,382.46,251.32,518.62,453.73,492.69,312.14,496.85,382.86,420.64,244.44,525.97,443.44,450.02,282.53,518.15,410.33,415.68,236.39,447.78,Upgrade
1,Other Revenue,-5.77,5.77,-,12.01,-6.21,6.21,-,10.17,-4.63,4.63,-,15.33,-7.5,7.5,-,9.61,-4.05,4.05,-,9.9,Upgrade
2,Revenue,373.55,388.23,251.32,530.64,447.52,498.9,312.14,507.03,378.22,425.27,244.44,541.29,435.95,457.52,282.53,527.75,406.28,419.73,236.39,457.68,Upgrade
3,Revenue Growth (YoY),-16.53%,-22.18%,-19.49%,4.66%,18.32%,17.31%,27.69%,-6.33%,-13.24%,-7.05%,-13.48%,2.57%,7.30%,9.00%,19.52%,15.31%,13.19%,31.49%,0.47%,49.79%,Upgrade
4,Cost of Revenue,296.43,317.4,175.34,373.83,336.24,401.58,235.05,351.62,269,313.19,181.79,384.52,305.84,308.34,191.89,368.52,259.71,262.14,154.71,292.03,Upgrade
5,Gross Profit,77.13,70.83,75.97,156.81,111.28,97.33,77.09,155.41,109.22,112.08,62.65,156.78,130.11,149.18,90.64,159.23,146.57,157.59,81.68,165.65,Upgrade
6,"Selling, General & Admin",45.26,22.61,64.6,87.16,49.46,29.82,62.09,73.43,65.42,61.94,48.86,71.99,62.98,43.16,41.8,54.95,56.07,53.76,35.21,88.69,Upgrade
7,Research & Development,22.77,15.15,15.11,17.36,20.15,18.26,13.95,11.51,15.6,16.21,16.95,14.15,16.96,17.6,13.97,14.72,16.74,16.79,8.64,12.99,Upgrade
8,Other Operating Expenses,-16.03,-2.36,-10.75,2.04,-5.81,-5.9,-5.63,3.67,-6.08,-12.33,-6.48,29.53,-8.24,-9.28,-3.04,-14.1,-6.5,-4.7,-1.04,-7.62,Upgrade
