,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,364.86,412.88,273.46,284.87,283.6,386.41,484.28,354.97,340.14,238.5,234.23,232.47,315.06,261.38,257.75,457,326.65,442.39,636.44,541.19,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.59,65.35,55.37,62.19,Upgrade
2,Cash & Short-Term Investments,364.86,412.88,273.46,284.87,283.6,386.41,484.28,354.97,340.14,238.5,234.23,232.47,315.06,261.38,257.75,457,382.24,507.74,691.81,603.38,Upgrade
3,Cash Growth,28.65%,6.85%,-43.53%,-19.75%,-16.62%,62.01%,106.75%,52.70%,7.96%,-8.75%,-9.12%,-49.13%,-17.58%,-48.52%,-62.74%,-24.26%,-38.64%,-2.09%,12.01%,38.54%,Upgrade
4,Accounts Receivable,316.04,217.84,348.07,419.09,403.71,391.14,388.32,467.44,427.66,515.08,447.29,485.37,568.6,675.04,645.74,693.11,838.11,903.99,661.26,1001,Upgrade
5,Other Receivables,21.62,21.55,21.47,29.84,21.24,21.42,22.78,20,23.17,30.36,31.96,33.43,33.96,30.86,30.76,65.92,37.94,45.24,54.11,48.38,Upgrade
6,Receivables,337.66,239.39,369.54,448.93,424.95,412.56,411.1,487.44,450.84,545.44,479.25,518.8,602.56,705.91,676.51,759.03,876.05,949.23,715.37,1050,Upgrade
7,Inventory,135.38,132.92,124.52,137.85,146.45,126.13,112.94,97.81,108.01,133.9,165.57,135.79,140.43,142.97,142.58,133.27,169.61,213.27,276.29,278.48,Upgrade
8,Prepaid Expenses,-,1.8,-,-,-,1.8,-,-,-,1.8,-,0.04,-,1.8,-,1.81,-,5.29,-,1.92,Upgrade
9,Other Current Assets,13.35,4.19,7.13,2.82,207.61,258.31,304.72,3.46,8.11,9.74,20.13,21.55,12.17,6.55,9.79,36.46,11.26,2.07,17.78,14.1,Upgrade
10,Total Current Assets,851.25,791.18,774.66,874.47,1063,1185,1313,943.68,907.1,929.39,899.19,908.64,1070,1119,1087,1388,1439,1678,1701,1948,Upgrade
11,"Property, Plant & Equipment",1183,1194,1296,1327,1482,1524,1567,1538,1637,1526,1569,1601,1705,1269,1301,1156,1488,1497,1491,1453,Upgrade
12,Long-Term Investments,54.54,54.54,54.54,54.54,55.83,55.83,49.53,49.53,45.87,45.87,45.87,45.87,47.47,48.2,48.56,49.24,96.97,97.95,95.24,96.36,Upgrade
