,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Operating Revenue,2.51,2.51,1.85,2.75,4.1,4.59,9.3,10.5,10.95,14.05,16.14,13.51,14.48,14.8,39.8,19.12,23.49,49.6,12.68,12.22,Upgrade
1,Other Revenue,0.28,0.28,0.37,0.09,0.74,0.02,0.48,0.02,0.01,0,0,0,-,0,0.2,0.05,0,-,0.04,-,Upgrade
2,Revenue,2.8,2.8,2.22,2.84,4.84,4.61,9.78,10.52,10.96,14.05,16.14,13.51,14.48,14.8,40,19.17,23.49,49.6,12.73,12.22,Upgrade
3,Revenue Growth (YoY),-42.23%,-39.38%,-77.31%,-73.03%,-55.81%,-67.16%,-39.42%,-22.12%,-24.34%,-5.06%,-59.65%,-29.53%,-38.36%,-70.17%,214.33%,56.87%,115.52%,466.83%,-,-,Upgrade
4,Cost of Revenue,0.24,0.24,0.25,0.34,0.51,0.51,0.58,0.67,0.78,1.37,1.69,1.56,1.63,1.66,4.45,2.41,2.58,2.79,1.82,1.82,Upgrade
5,Gross Profit,2.56,2.56,1.97,2.5,4.33,4.11,9.2,9.85,10.17,12.68,14.45,11.95,12.85,13.14,35.55,16.76,20.91,46.8,10.91,10.4,Upgrade
6,"Selling, General & Admin",15.86,15.86,22.26,18.34,19.59,18.15,20.42,17.7,17.57,18.38,22.74,17.74,18.37,15.73,19.88,13.48,14.32,22.5,17.5,10.63,Upgrade
7,Operating Expenses,15.86,15.86,22.26,18.34,19.59,18.15,20.42,17.7,17.57,18.38,22.74,17.74,18.37,15.73,19.88,13.48,14.32,22.5,17.5,10.63,Upgrade
8,Operating Income,-13.31,-13.31,-20.3,-15.84,-15.25,-14.05,-11.21,-7.85,-7.39,-5.71,-8.29,-5.79,-5.51,-2.59,15.66,3.28,6.59,24.3,-6.59,-0.24,Upgrade
9,Interest Expense,-0.02,-0.02,-0.03,-0.03,-0.03,-0.04,-0.08,-0.05,-0.05,-0.01,-0.04,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.04,-0.04,-0.05,Upgrade
