,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,156,162,204,162,200,328,244,324,268,324,352,372,396,420,492,332,-,-,-,-,-,Upgrade
1,Market Cap Growth,-50.61%,-50.61%,-16.39%,-50.00%,-25.37%,1.23%,-30.68%,-12.90%,-32.32%,-22.86%,-28.46%,12.05%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,100,94,136,68,106,207,123,180,124,161,189,191,215,238,310,259,-,-,-,-,-,Upgrade
3,Last Close Price,0.39,0.41,0.51,0.41,0.50,0.82,0.61,0.81,0.67,0.81,0.88,0.93,0.99,1.05,1.20,0.81,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.70,-,-,-,-,-,Upgrade
5,PS Ratio,14.65,15.21,16.07,11.17,9.06,11.02,6.80,7.15,5.19,5.93,6.05,6.31,4.78,4.75,5.05,2.51,-,-,-,-,-,Upgrade
6,PB Ratio,2.29,2.38,3.00,1.70,1.51,2.48,1.51,2.00,-,1.80,1.71,1.81,-,1.92,2.08,1.40,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.38,2.38,3.00,1.70,1.52,2.49,1.51,2.01,-,1.80,1.77,1.87,-,1.97,2.13,1.43,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,9.35,8.85,10.73,4.69,4.80,6.97,3.44,3.97,2.40,2.94,3.25,3.24,2.59,2.69,3.18,1.96,-,-,-,-,-,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.11,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.20,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,0.02,0.00,0.00,-,0.01,0.01,0.01,-,0.03,0.04,0.04,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,-,0.10,0.03,-,-,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20,-,-,-,Upgrade
14,Asset Turnover,0.15,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.72,1.63,-,-,Upgrade,
15,Quick Ratio,7.29,7.29,7.29,7.42,-,11.75,-,12.99,-,23.63,-,16.33,-,14.69,-,7.44,-,3.08,2.89,3.41,-,Upgrade
16,Current Ratio,8.75,8.75,8.75,8.65,-,12.13,-,13.30,-,24.05,-,16.63,-,14.88,-,7.54,-,3.26,2.98,3.54,-,Upgrade
17,Return on Equity (ROE),-79.00%,-65.83%,-75.81%,-47.60%,-42.45%,-34.87%,-,-,-15.70%,-12.64%,-,-,-11.81%,-7.39%,-,-,9.72%,47.85%,-,-,Upgrade,
18,Return on Assets (ROA),-43.42%,-36.50%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.64%,49.93%,-,-,Upgrade,
19,Return on Capital (ROIC),-48.16%,-40.06%,-43.81%,-29.41%,-25.46%,-21.30%,-,-,-9.47%,-6.91%,-,-,-6.00%,-2.71%,-,-,16.54%,64.58%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.02%,-,24.35%,16.17%,-,-,Upgrade
21,Earnings Yield,-41.13%,-39.61%,-32.52%,-41.36%,-28.20%,-14.99%,-16.85%,-10.38%,-11.43%,-8.93%,-8.00%,-6.99%,-1.10%,0.50%,2.24%,7.88%,-,-,-,-,-,Upgrade
22,FCF Yield,-43.24%,-17.62%,-6.99%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.46%,-,-,-,-,-,Upgrade
24,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-4.13%,-33.33%,-33.33%,-33.33%,-28.05%,-,0.39%,-,-,-,Upgrade,
25,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-4.13%,-33.33%,-33.33%,-33.33%,-25.59%,-,0.39%,-,-,-,Upgrade,
