,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,1261,1764,2694,3736,1602,3120,3935,1603,579.74,-,1581,531.54,664.59,4076,1078,148.57,151.28,561.25,297.79,486.64,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1709,Upgrade
2,Trading Asset Securities,3750,3499,4137,3496,5057,4914,4987,7426,7454,-,8242,10552,8369,5816,8767,10238,8405,8527,9880,9398,Upgrade
3,Cash & Short-Term Investments,5011,5264,6831,7232,6659,8034,8922,9029,8033,-,9824,11083,9033,9892,9844,10386,8556,9088,10178,11593,Upgrade
4,Cash Growth,-24.74%,-34.48%,-23.43%,-19.90%,-17.11%,-,-9.18%,-18.54%,-11.07%,-,-0.21%,6.71%,5.58%,8.85%,-3.27%,-10.41%,-9.36%,-12.97%,503.94%,198.91%,Upgrade
5,Accounts Receivable,29.78,17.67,85.05,44.65,34.54,46.35,74.44,55.86,24.55,-,64.54,36.51,31.95,31.54,73.99,42.68,35.16,29.85,53.56,43.55,Upgrade
6,Other Receivables,189.84,177.15,177.76,174.31,252.07,250.27,262.49,256.68,5.49,-,4.97,-,7.17,4.95,22.23,16.18,4.24,2.3,3.17,2.19,Upgrade
7,Receivables,219.62,194.81,262.81,218.96,286.61,296.62,336.92,312.54,30.04,-,69.51,36.51,39.12,36.49,96.21,58.86,39.4,32.15,56.73,45.74,Upgrade
8,Inventory,522.74,759.35,495.43,895.65,720.15,880.19,619.05,638.29,586.59,-,737.82,841.61,519.08,647.8,507.27,746.95,596.34,636.81,617.33,734.83,Upgrade
