,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,26592,29255,26891,32194,26904,30929,31258,29220,28183,23551,28752,29170,35953,38813,36168,32738,32700,31802,27208,26934,30615,Upgrade
1,Market Cap Growth,-5.41%,-5.41%,-13.97%,10.18%,-4.54%,31.33%,8.71%,0.17%,-21.61%,-39.32%,-20.50%,-10.90%,9.95%,22.05%,32.93%,21.55%,6.81%,7.66%,-30.42%,-38.15%,-2.26%,Upgrade
2,Enterprise Value,21583,24309,21243,26516,21226,23961,23000,21490,20452,14931,18931,20139,26922,28923,26323,24182,24145,22714,17030,17495,21175,Upgrade
3,Last Close Price,21.10,23.14,21.27,23.84,19.92,22.90,23.15,20.19,19.47,16.27,19.87,18.47,22.77,24.58,22.90,19.95,19.93,19.38,16.58,15.28,17.37,Upgrade
4,PE Ratio,18.96,20.79,16.96,19.95,18.33,17.61,18.47,17.36,19.12,15.83,17.48,15.39,17.03,19.03,17.82,18.29,20.72,14.91,12.75,11.36,11.36,Upgrade
5,Forward PE,-,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,9.53,11.36,11.53,14.25,15.87,15.49,15.49,15.49,15.40,11.17,9.29,10.88,Upgrade
6,PS Ratio,4.60,5.04,4.41,5.15,4.37,4.89,5.06,4.79,4.76,3.87,4.60,4.34,5.21,6.05,5.97,6.08,7.39,5.68,4.70,4.31,4.10,Upgrade
7,PB Ratio,2.70,2.96,2.77,2.70,2.43,2.92,3.06,2.37,2.45,2.15,-,2.25,2.88,3.25,3.15,2.61,2.76,2.78,2.50,2.10,2.47,Upgrade
8,P/TBV Ratio,3.00,3.00,2.81,2.74,2.46,2.95,3.10,2.40,2.48,2.18,-,2.28,2.91,3.28,3.19,2.63,2.79,2.81,2.53,2.12,2.49,Upgrade
9,P/FCF Ratio,11.34,-,19.30,-,12.63,-,19.16,-,29.34,-,24.12,-,18.22,-,19.64,-,40.52,-,26.64,-,20.79,Upgrade
10,P/OCF Ratio,12.06,-,17.31,-,11.24,-,16.94,-,24.43,-,21.51,-,17.72,-,18.08,-,30.25,-,22.05,-,18.32,Upgrade
11,EV/Sales Ratio,3.72,4.19,3.48,4.24,3.44,3.79,3.72,3.52,3.45,2.46,3.03,3.00,3.90,4.51,4.35,4.49,5.45,4.06,2.94,2.80,2.84,Upgrade
12,EV/EBITDA Ratio,11.11,12.49,10.41,12.40,10.22,10.99,11.05,10.71,10.91,8.44,9.43,9.25,11.45,13.74,13.49,14.14,17.27,10.83,8.08,7.42,7.71,Upgrade
13,EV/EBIT Ratio,11.65,13.12,10.92,12.98,10.72,11.50,11.58,11.25,11.48,8.89,9.86,9.62,11.87,14.29,14.04,14.81,18.24,11.21,8.36,7.64,7.89,Upgrade
14,EV/FCF Ratio,9.20,-,15.25,-,9.97,-,14.10,-,21.29,-,15.88,-,13.64,-,14.29,-,29.92,-,16.68,-,14.38,Upgrade
15,Debt / Equity Ratio,-,-,0.03,0.10,0.10,0.09,0.10,0.05,0.03,0.03,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,-,0.57,0.32,0.54,0.49,1.13,0.19,0.17,0.19,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,0.23,-,0.50,-,0.65,-,0.42,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.41,0.18,0.59,0.43,0.45,0.21,0.59,0.50,-,-,0.54,0.52,0.47,0.33,0.61,0.41,0.39,0.15,0.35,0.74,Upgrade,
19,Inventory Turnover,4.98,4.38,2.14,7.04,4.14,4.31,2.48,7.52,6.28,-,-,5.37,5.90,5.73,4.25,6.97,4.88,4.01,1.72,3.56,7.44,Upgrade
20,Quick Ratio,2.52,2.52,1.78,2.41,1.52,2.79,1.98,3.66,2.74,5.41,-,6.34,3.41,7.26,3.85,7.19,3.35,8.14,4.76,7.41,4.49,Upgrade
21,Current Ratio,2.87,2.87,2.11,2.66,1.77,3.14,2.23,3.95,2.97,5.84,-,6.92,3.75,7.81,4.15,7.67,3.70,8.78,5.13,8.17,4.86,Upgrade
22,Return on Equity (ROE),8.14%,5.58%,30.62%,6.57%,14.51%,6.34%,24.58%,16.61%,-,-,16.48%,15.74%,16.09%,14.00%,24.21%,14.06%,16.50%,6.12%,16.68%,32.33%,Upgrade,
23,Return on Assets (ROA),7.51%,2.05%,14.31%,7.95%,8.37%,3.58%,13.79%,10.32%,-,-,11.48%,8.03%,11.14%,5.50%,15.03%,4.07%,9.05%,1.26%,9.64%,16.63%,Upgrade,
24,Return on Capital (ROIC),9.46%,2.48%,17.70%,9.89%,10.27%,4.38%,16.65%,12.32%,-,-,13.79%,9.61%,13.08%,6.46%,17.94%,4.84%,10.35%,1.45%,11.24%,19.43%,Upgrade,
25,Return on Capital Employed (ROCE),18.45%,18.45%,19.70%,16.88%,17.63%,19.18%,18.96%,15.30%,15.28%,15.08%,-,15.98%,17.98%,16.76%,16.14%,12.87%,11.08%,17.50%,18.49%,17.72%,21.43%,Upgrade
26,Earnings Yield,5.29%,4.81%,5.90%,5.01%,5.45%,5.68%,5.41%,5.76%,5.23%,6.32%,5.72%,6.50%,5.87%,5.26%,5.61%,5.47%,4.83%,6.71%,7.84%,8.80%,8.80%,Upgrade
27,FCF Yield,8.82%,8.02%,5.18%,5.37%,7.92%,4.27%,5.22%,4.96%,3.41%,4.96%,4.15%,5.51%,5.49%,4.20%,5.09%,2.98%,2.47%,3.97%,3.75%,6.37%,4.81%,Upgrade
28,Dividend Yield,7.62%,-,-,-,8.03%,-,-,-,9.24%,-,-,-,8.78%,-,-,-,6.02%,-,-,-,9.60%,Upgrade
29,Payout Ratio,143.52%,0.11%,1345.31%,0.75%,-,1.94%,1278.29%,-,-,20.07%,1488.63%,-,-,-,361.03%,-,-,-,1162.15%,-,-,Upgrade
30,Buyback Yield / Dilution,0.11%,0.28%,0.15%,0.00%,-0.01%,-0.02%,0.02%,0.00%,-0.00%,0.03%,-0.02%,0.01%,0.01%,-0.01%,0.01%,0.00%,-0.00%,-0.01%,44.44%,0.00%,1.06%,Upgrade
31,Total Shareholder Return,7.72%,0.28%,0.15%,0.00%,8.03%,-0.02%,0.02%,0.00%,9.24%,0.03%,-0.02%,0.01%,8.79%,-0.01%,0.01%,0.00%,6.02%,-0.01%,44.44%,0.00%,10.66%,Upgrade
