,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2636,2744,2579,2735,2541,2764,2638,2563,2380,2371,Upgrade
1,Revenue Growth (YoY),2.20%,0.31%,1.52%,-1.05%,-3.71%,7.84%,10.88%,8.12%,-8.36%,-11.94%,Upgrade
2,Cost of Revenue,1836,1906,1780,1891,1759,1957,1816,1915,1620,1627,Upgrade
3,Gross Profit,799.43,837.74,799.47,844.26,781.72,807.39,822.58,647.75,759.15,743.85,Upgrade
4,"Selling, General & Admin",318.1,298.43,294.95,260.97,275.59,273.94,297.63,275.65,264.9,275.34,Upgrade
5,Other Operating Expenses,282.67,391.54,332.32,425.21,322.72,410,297.51,434,240.36,425.64,Upgrade
6,Operating Expenses,647.01,737.75,675.61,736.08,649.98,739.94,653.42,766.01,556.14,753.35,Upgrade
7,Operating Income,152.42,99.98,123.86,108.18,131.74,67.46,169.15,-118.26,203.01,-9.5,Upgrade
8,Interest Expense,-169.53,-180.74,-141.69,-110.89,-52.2,-48.97,-48.85,-52.44,-76.29,-84.11,Upgrade
9,Interest & Investment Income,5.91,6.89,6.29,4.73,1.05,1.07,0.35,1.52,0.84,4.85,Upgrade
10,Earnings From Equity Investments,0.15,0.25,0.08,-0.47,0.49,0.74,0.47,0.53,0.95,0.85,Upgrade
11,Currency Exchange Gain (Loss),-,-11.52,-,-3.48,-,4.21,-,8.15,-,-34.37,Upgrade
12,Other Non Operating Income (Expenses),15,-36.44,67.95,2.76,25.03,9.61,19.17,0.78,1.91,29.62,Upgrade
13,EBT Excluding Unusual Items,3.95,-121.57,56.5,0.84,106.11,34.11,140.29,-159.72,130.43,-92.65,Upgrade
14,Gain (Loss) on Sale of Investments,1.05,-0.7,0.35,0.52,-,0.35,-1.39,-0.44,-3.48,5.75,Upgrade
15,Gain (Loss) on Sale of Assets,-,94.63,-,51.51,-,-0.76,-,-1.8,-,1.07,Upgrade
16,Asset Writedown,-,39.37,-,43.72,-,61.13,-,132.21,-,95.97,Upgrade
17,Other Unusual Items,-,-,-,2.16,-,4.52,-,21.92,-,-,Upgrade
18,Pretax Income,4.99,11.73,56.85,98.76,106.11,99.34,138.9,-7.82,126.95,10.14,Upgrade
19,Income Tax Expense,3.99,31.4,19.94,31.92,40.99,36.94,38.5,-45.61,39.51,-3.78,Upgrade
20,Earnings From Continuing Operations,1,-19.66,36.91,66.83,65.12,62.41,100.39,37.79,87.44,13.91,Upgrade
21,Minority Interest in Earnings,-,-,-,0.01,0,-,-,0.01,-,-3.43,Upgrade
22,Net Income,1,-19.66,36.91,66.84,65.12,62.41,100.39,37.79,87.44,10.48,Upgrade
23,Net Income to Common,1,-19.66,36.91,66.84,65.12,62.41,100.39,37.79,87.44,10.48,Upgrade
24,Net Income Growth,-97.29%,-,-43.32%,7.11%,-35.14%,65.13%,14.81%,260.55%,-48.94%,-88.62%,Upgrade
25,Shares Outstanding (Basic),9611,9611,9611,9611,9611,9611,9611,9611,9611,9611,Upgrade
26,Shares Outstanding (Diluted),9611,9611,9611,9611,9611,9611,9611,9611,9611,9611,Upgrade
27,EPS (Basic),0.00,-0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,Upgrade
28,EPS (Diluted),0.00,-0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,Upgrade
29,EPS Growth,-97.29%,-,-43.32%,6.73%,-34.85%,66.49%,14.31%,257.80%,-48.89%,-88.62%,Upgrade
30,Free Cash Flow,145.4,146.01,80.5,-66.38,214.02,177.81,29.57,69.75,125.77,45.14,Upgrade
31,Free Cash Flow Per Share,0.02,0.02,0.01,-0.01,0.02,0.02,0.00,0.01,0.01,0.00,Upgrade
32,Operating Margin,5.78%,3.64%,4.80%,3.96%,5.19%,2.44%,6.41%,-4.61%,8.53%,-0.40%,Upgrade
33,Profit Margin,0.04%,-0.72%,1.43%,2.44%,2.56%,2.26%,3.81%,1.47%,3.67%,0.44%,Upgrade
34,Free Cash Flow Margin,5.52%,5.32%,3.12%,-2.43%,8.42%,6.43%,1.12%,2.72%,5.29%,1.90%,Upgrade
35,EBITDA,234.24,180.79,172.2,210.37,183.41,172.9,227.44,-27.54,253.89,76.83,Upgrade
36,D&A For EBITDA,81.82,80.81,48.34,102.18,51.68,105.45,58.29,90.72,50.88,86.33,Upgrade
37,EBIT,152.42,99.98,123.86,108.18,131.74,67.46,169.15,-118.26,203.01,-9.5,Upgrade
