,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,58.45,32.32,56.54,87.12,22.87,58.68,47.34,72.27,79.71,96.5,89.27,113.31,87.54,90.03,102.11,58.08,109.32,121.17,92.54,96.27,Upgrade
1,Trading Asset Securities,10,-,2.14,2.14,30,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,68.45,32.32,58.69,89.26,52.87,73.68,47.34,72.27,79.71,96.5,89.27,113.31,87.54,90.03,102.11,58.08,109.32,121.17,92.54,96.27,Upgrade
3,Cash Growth,29.47%,-56.14%,23.96%,23.51%,-33.67%,-23.65%,-46.97%,-36.22%,-8.94%,7.19%,-12.57%,95.10%,-19.93%,-25.70%,10.34%,-39.67%,78.42%,-34.69%,-39.52%,-53.45%,Upgrade
4,Accounts Receivable,102.64,109.15,75.75,55.27,59.33,83.97,85.47,88.85,105.57,98.87,93.17,84.98,97.9,90.19,90.73,80.87,129.72,138.33,128.37,136.86,Upgrade
5,Other Receivables,7.46,7.63,7.26,14.71,19.27,18.76,23.24,19.68,18.55,21.16,21.49,33.83,11.94,16.62,9.42,8.51,10.03,9.34,8.02,8.17,Upgrade
6,Receivables,110.1,116.78,83.01,69.98,78.6,102.73,108.71,108.53,124.12,120.03,114.66,118.81,109.83,106.82,100.15,89.38,139.74,147.67,136.4,145.03,Upgrade
7,Inventory,88.45,82.39,79.23,88.87,93.9,93.08,76.47,63.97,58.03,53.69,53.64,52.98,54.74,56.77,56.3,62.74,59.15,59.83,58.23,52.82,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,-,Upgrade
9,Other Current Assets,7.93,11.32,10.17,8.19,6,6.29,4.07,9.59,7.2,2.87,22.02,4.05,28.89,30.21,30.44,32.69,28.18,29.15,29.45,28.92,Upgrade
10,Total Current Assets,274.93,242.81,231.1,256.3,231.37,275.77,236.59,254.36,269.06,273.09,279.6,289.14,281,283.83,289,242.89,336.39,357.82,316.61,323.03,Upgrade
11,"Property, Plant & Equipment",415.2,407.64,346.76,352.11,377.64,382.21,388.2,394.25,394.97,398.19,399.65,405.59,411.38,414.69,417.61,408.8,409.91,398.59,389.86,379.26,Upgrade
