,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,8.3,26.08,11.41,-10,22.93,46.59,29.57,70.22,50.89,72.85,69.69,209.21,158.54,164.84,157.78,524.02,343.99,182.24,45.72,224.54,Upgrade
1,Revenue Growth (YoY),-63.82%,-44.01%,-61.41%,-,-54.93%,-36.06%,-57.57%,-66.43%,-67.90%,-55.80%,-55.83%,-60.08%,-53.91%,-9.54%,245.12%,133.37%,48.79%,291.17%,-15.38%,107.98%,Upgrade
2,Cost of Revenue,3.32,16.65,5.99,-17.47,18.26,41.74,25.87,61.28,44.95,62.19,63.3,185.33,139.06,147.46,136.81,467.17,306.28,159.84,40.28,196.12,Upgrade
3,Gross Profit,4.97,9.44,5.42,7.47,4.67,4.84,3.7,8.94,5.93,10.66,6.39,23.89,19.48,17.39,20.97,56.85,37.71,22.4,5.44,28.42,Upgrade
4,"Selling, General & Admin",7.26,9.57,5.63,6.71,3.33,3.84,2.61,3.39,2.88,2.87,4.74,9.56,5.91,7.04,6.91,4.2,8.03,8.1,4.2,10.43,Upgrade
5,Research & Development,1.7,1.38,0.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Operating Expenses,-0.05,0.1,0.05,0.08,0.02,0.04,0,0.08,0.09,0,0.14,0.04,0.17,0.14,0.24,0.29,0.17,0.26,0.15,0.71,Upgrade
7,Operating Expenses,18.9,17.99,1.23,13.24,13.77,-0.06,1.25,9.34,5.66,7.95,-0.3,14.27,5.98,0.86,9.68,3.06,18,11.21,4.35,12.53,Upgrade
8,Operating Income,-13.93,-8.55,4.19,-5.77,-9.1,4.9,2.44,-0.4,0.27,2.71,6.69,9.61,13.5,16.52,11.29,53.79,19.71,11.18,1.09,15.89,Upgrade
9,Interest Expense,-0.53,-0.82,-0.45,-1.5,-0.14,-1.44,-,-3.82,-0.82,-1.28,-,-2.61,-1.16,-0.96,-0.83,-2.62,-3.28,-1.61,-1.61,-3.32,Upgrade
10,Interest & Investment Income,1.29,0.01,0.01,0.01,0.02,0.01,0.01,-,-,0.13,4.39,-,-,0.36,0.08,0.32,-,0.28,-,0.04,Upgrade
11,Earnings From Equity Investments,0.32,-0.17,-0.16,-,0.63,-0.32,-0.3,-,-,-,-,-,-,-,-,-1.14,-,-,-,-2.31,Upgrade
12,Other Non Operating Income (Expenses),-0.01,-0.01,-0.01,0.35,-0.79,-1.19,0.61,-0.12,-0.15,0.25,-0.57,-1.77,-0.13,0.79,-,-4.04,3.31,0.25,0.33,-2.32,Upgrade
13,EBT Excluding Unusual Items,-12.86,-9.54,3.58,-6.91,-9.39,1.96,2.76,-4.33,-0.69,1.81,10.52,5.24,12.21,16.72,10.54,46.31,19.74,10.12,-0.19,7.98,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-6.37,-,-,-,-7.03,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-2.17,-0.92,-,-,-,-,-,-,-1.1,-,-,-,30.25,-0.2,-0.76,-0.68,-1.02,Upgrade
