,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2016,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '16 Dec 31, 2016",+7 Quarters
0,Cash & Equivalents,185.56,210.23,263.72,352.65,350.63,348.92,341.1,419.62,403.48,448.26,468.52,485.22,288.98,344.93,421.17,113.56,-,38.58,-,16.31,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,53.64,-,-,Upgrade
2,Cash & Short-Term Investments,185.56,210.23,263.72,352.65,350.63,348.92,341.1,424.62,403.48,448.26,468.52,485.22,288.98,344.93,421.17,113.56,-,92.22,123.55,16.31,Upgrade
3,Cash Growth,-47.08%,-39.75%,-22.69%,-16.95%,-13.10%,-22.16%,-27.20%,-12.49%,39.62%,29.96%,11.24%,327.28%,-,274.04%,240.90%,596.46%,-,900.09%,1239.88%,-19.92%,Upgrade
4,Accounts Receivable,393.46,401.78,405.4,352.59,279.53,289.07,257.15,258.89,255.08,271.86,241.68,234.61,267.84,278.99,252.45,239.06,-,278.56,-,134.22,Upgrade
5,Other Receivables,3.54,1.79,4.96,2.39,5.68,4.26,34.46,1.36,6.85,2.53,4.02,3.4,3.13,3.82,2.36,2.82,-,3.21,-,1.14,Upgrade
6,Receivables,397,403.57,410.36,354.98,285.2,293.33,291.62,260.25,261.92,274.4,245.7,238.01,270.97,282.81,254.81,241.88,-,281.77,-,135.36,Upgrade
7,Inventory,224.82,198.83,183.97,158.88,181.41,159,158.63,131.84,133.51,115.91,113.8,109.89,123.09,120.48,134.74,130.82,-,145.67,-,35.44,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78,Upgrade
9,Other Current Assets,20.93,15.79,19.58,12.51,13.69,13.08,21.49,8.07,16.41,17.31,7.9,6.4,7.24,6.3,5.21,8.67,-,5.53,-,2,Upgrade
10,Total Current Assets,828.32,828.42,877.62,879.02,830.93,814.33,812.84,824.78,815.32,855.88,835.93,839.52,690.28,754.51,815.93,494.93,-,525.18,-,192.88,Upgrade
11,"Property, Plant & Equipment",287.2,286.36,289.66,286.02,270.33,264.54,255.93,253.63,221.12,211.18,204.67,199.82,133.23,122.42,99.79,71.63,-,39.77,-,38.46,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,Upgrade
13,Goodwill,45.74,45.74,45.72,34.15,37.52,37.52,37.52,1.92,1.92,1.92,1.92,1.92,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,57.18,57.71,58.45,56.8,55.6,55.71,56.74,57.1,57.6,58.17,58.77,59.42,57.68,58.27,58.75,59.3,-,51.71,-,11.35,Upgrade
15,Long-Term Deferred Tax Assets,9.96,9.48,8.65,8.29,6.91,6.58,5.54,4.91,4.64,4.54,4.16,3.92,3.86,3.54,3.1,2.93,-,3.54,-,1.15,Upgrade
16,Long-Term Deferred Charges,0.03,0.04,0.05,0.06,0.08,0.1,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,7.25,8.18,4.61,0.9,12.93,12.49,4.23,2.6,10.78,10.69,11.21,10.85,142.73,5.36,43.94,3.94,-,9.93,-,-,Upgrade
18,Total Assets,1236,1236,1285,1265,1214,1191,1173,1145,1111,1142,1117,1115,1028,1024,1022,632.73,-,630.14,-,243.84,Upgrade
19,Accounts Payable,121.07,131.87,134.5,130.02,141.05,118.26,121.75,128.21,122.37,85.16,106.42,62.38,71.42,71.77,74.2,69.79,-,134.74,-,82.52,Upgrade
20,Accrued Expenses,8.62,13.82,7.16,28.24,9.8,14.2,6.47,19.75,7.12,17.25,3.75,18.59,7.07,10.15,5.15,16.11,-,10.03,-,2.28,Upgrade
21,Short-Term Debt,13.01,23.01,38.03,33.03,18.01,8.01,5.01,5.01,5,5,5,-,-,-,-,-,-,-,-,1,Upgrade
22,Current Portion of Leases,3.15,3.16,3.48,2.2,0.66,1.86,1.44,1.36,1,1,0.99,1.32,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,9.76,3.86,13.03,9.24,8.74,6.78,10.88,2.04,10.8,4.12,10.41,2.9,7.82,7.81,4.19,7.47,-,6.48,-,9.11,Upgrade
24,Current Unearned Revenue,7.2,6.54,5.64,4.62,0.88,0.6,0.66,1.2,1.82,1.42,1.14,1.33,0.53,0.37,0.28,0.21,-,0.34,-,-,Upgrade
25,Other Current Liabilities,67.83,55.09,81.86,62.96,57.7,63.38,42.78,5.75,1.71,71.32,5.69,55.42,0.24,3.93,2.75,4.88,-,8.66,-,0.32,Upgrade
26,Total Current Liabilities,230.64,237.36,283.69,270.31,236.82,213.08,188.99,163.3,149.82,185.27,133.4,141.94,87.09,94.02,86.56,98.45,-,160.25,-,95.23,Upgrade
27,Long-Term Leases,8.63,8.86,9.72,6.65,9.42,9.36,9.34,8.53,3.54,3.77,3.83,3.98,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,1.12,0.95,1.06,0.78,0.22,0.24,0.3,0.56,0.26,0.28,0.49,0.3,-,-,-,-,-,0.1,-,-,Upgrade
29,Other Long-Term Liabilities,2.84,1.84,2.1,1.36,0.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,243.23,249.01,296.58,279.09,247.25,222.68,198.63,172.39,153.62,189.32,137.72,146.22,87.09,94.02,86.56,98.45,-,160.35,-,95.23,Upgrade
31,Common Stock,187.85,187.85,144.5,144.5,144.5,144.5,140.4,140.4,140.4,140.4,108,108,108,108,108,81,-,81,-,30,Upgrade
32,Additional Paid-In Capital,418.29,416.09,457.23,455.03,452.83,450.62,426.64,426.64,426.64,426.64,459.04,459.04,459.04,459.04,459.04,94.04,-,94.04,-,78.08,Upgrade
33,Retained Earnings,411.96,408.32,411.53,413.67,396.84,400.58,406.93,404.11,388.8,383.97,410.53,400.47,373.65,363.06,367.91,359.24,-,294.76,-,40.53,Upgrade
34,Treasury Stock,-28.09,-28.09,-28.09,-28.09,-28.09,-28.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Total Common Equity,990.02,984.17,985.18,985.12,966.09,967.62,973.96,971.14,955.84,951.01,977.57,967.51,940.69,930.09,934.94,534.28,-,469.8,470.28,148.61,Upgrade
36,Minority Interest,2.44,2.75,3.01,1.02,0.97,0.98,0.32,1.41,1.93,2.05,1.36,1.7,-,-,-,-,-,-,-,-,Upgrade
37,Shareholders' Equity,992.46,986.93,988.19,986.14,967.06,968.59,974.28,972.55,957.76,953.06,978.93,969.21,940.69,930.09,934.94,534.28,-,469.8,470.28,148.61,Upgrade
38,Total Liabilities & Equity,1236,1236,1285,1265,1214,1191,1173,1145,1111,1142,1117,1115,1028,1024,1022,632.73,-,630.14,-,243.84,Upgrade
39,Total Debt,24.79,35.04,51.22,41.88,28.09,19.22,15.78,14.9,9.54,9.77,9.82,5.3,-,-,-,-,-,-,1,1,Upgrade
40,Net Cash (Debt),160.77,175.19,212.49,310.77,322.54,329.7,325.32,409.73,393.94,438.5,458.71,479.92,288.98,344.93,421.17,113.56,-,92.22,122.55,15.31,Upgrade
41,Net Cash Growth,-50.16%,-46.86%,-34.68%,-24.15%,-18.12%,-24.81%,-29.08%,-14.63%,36.32%,27.13%,8.91%,322.61%,-,274.04%,243.68%,641.96%,-,2763.17%,3704.91%,-20.94%,Upgrade
42,Net Cash Per Share,0.61,0.78,1.53,2.00,1.42,1.76,1.78,2.01,2.33,1.30,13.48,2.56,1.58,1.80,2.88,0.83,-,0.72,0.83,0.51,Upgrade
43,Filing Date Shares Outstanding,187.85,187.85,187.85,187.85,187.85,187.85,182.52,182.52,182.52,182.52,182.52,182.52,182.52,182.52,182.52,136.89,135.2,136.89,148.33,30.08,Upgrade
44,Total Common Shares Outstanding,187.85,187.85,187.85,187.85,187.85,187.85,182.52,182.52,182.52,182.52,182.52,182.52,182.52,182.52,182.52,136.89,135.2,136.89,148.33,30.08,Upgrade
45,Working Capital,597.68,591.07,593.93,608.71,594.11,601.25,623.84,661.48,665.51,670.61,702.53,697.58,603.19,660.5,729.36,396.48,-,364.93,-,97.65,Upgrade
46,Book Value Per Share,5.27,5.24,5.24,5.24,5.14,5.15,5.34,5.32,5.24,5.21,5.36,5.30,5.15,5.10,5.12,3.90,-,3.43,3.44,4.94,Upgrade
