,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,3790,6561,4511,4934,-262.28,3208,9873,8358,8346,5197,2302,3826,8605,7162,6419,-372.76,8184,7052,6261,6208,Upgrade
1,Total Interest Expense,-6148,2806,3342,3520,-6622,3367,3254,2964,2774,2681,2692,2906,2846,2672,2566,2423,2251,1727,1957,1815,Upgrade
2,Net Interest Income,9938,3756,1169,1414,6359,-159.58,6619,5394,5572,2516,-389.81,919.79,5758,4491,3853,-2796,5933,5324,4304,4393,Upgrade
3,Brokerage Commission,-8374,8374,-,-,-9726,9726,-,-,-,-,-,22325,-,-,-,18458,-,-,-,-,Upgrade
4,Gain on Sale of Investments (Rev),88.34,-1163,1163,3135,-2160,932.62,-932.62,-2310,-4381,534.66,2942,-398.8,-1944,1262,1081,2393,-1630,-215.47,-547.48,-121.9,Upgrade
5,Other Revenue,11520,1314,3742,5627,12809,-2493,3796,5133,4964,4737,4830,-8702,4644,3716,3897,-9916,4982,3356,2947,2705,Upgrade
6,Revenue Before Loan Losses,13172,12282,6074,10175,7283,8005,9483,8218,6155,7788,7383,14144,8459,9468,8831,8139,9285,8465,6703,6976,Upgrade
7,Provision for Loan Losses,-,-,-,0.48,-,-,-,-386.41,340.12,-340.12,-,-0.27,79.55,-79.55,-,-9.75,46.63,-46.63,-,9.47,Upgrade
8,Revenue,13172,12282,6074,10175,7283,8005,9483,8604,5815,8128,7383,14145,8379,9548,8831,8149,9238,8512,6703,6966,Upgrade
9,Revenue Growth (YoY),80.86%,53.42%,-35.94%,18.26%,25.24%,-1.51%,28.44%,-39.17%,-30.60%,-14.87%,-16.40%,73.58%,-9.30%,12.17%,31.75%,16.98%,43.06%,76.86%,7.75%,97.74%,Upgrade
10,Salaries & Employee Benefits,-3880,3880,-,-,-4948,4948,-,-,-,-,-,11357,-,-,-,10404,-,-,-,-,Upgrade
11,Cost of Services Provided,9691,-1429,3550,4161,10516,-2334,4736,4812,4426,3978,3634,-5523,4067,3921,3895,-5351,4249,3593,2871,3559,Upgrade
12,Other Operating Expenses,234.06,6829,428.93,2114,-811.35,3745,175.02,632.39,797.98,1068,1027,6231,506.03,208.58,358,3093,493.07,360.5,178.45,273.59,Upgrade
13,Total Operating Expenses,4999,9974,3736,6801,3397,7343,4822,5809,4821,5232,4479,14411,4064,3854,4582,9752,5737,4075,3060,3432,Upgrade
14,Operating Income,8173,2308,2338,3374,3886,662.63,4660,2795,994.36,2896,2904,-266.39,4315,5694,4250,-1603,3501,4436,3643,3534,Upgrade
15,Currency Exchange Gains,-399.14,251.56,-36.52,-908.93,622.32,2182,-572.69,188.51,1129,1020,-138.64,-175.91,35.12,-97.82,-43.42,-647.92,-493.5,164.7,155.49,77.3,Upgrade
16,Other Non-Operating Income (Expenses),-58.84,58.84,-,-,-327.03,-8.48,112.61,-245.21,154.86,94.81,-4.46,-203.17,164.26,70.29,-2.63,167.39,25.51,35.78,-18.75,37.25,Upgrade
17,EBT Excluding Unusual Items,7088,3245,2301,2465,2933,4084,4200,2739,2278,4011,2761,1985,4515,5666,4204,2120,3033,4637,3779,3649,Upgrade
18,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,0.03,-0.03,-0,0,16.05,-16.05,6.24,-6.24,0.36,Upgrade
19,Legal Settlements,-,-,-,-570.04,711.77,-711.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Gain (Loss) on Sale of Investments,-27.58,27.58,-,473.68,-424.92,424.92,-,63.98,-0.76,0.76,-,-96.71,-166.26,166.26,-,-66.44,121.58,-121.58,-,-516.05,Upgrade
21,Other Unusual Items,-37.2,-67.47,67.47,616.71,-,-,-,372.53,-0.52,0.52,-,-,-0,0,-,-,-11.31,11.31,-,4.49,Upgrade
22,Pretax Income,7024,3205,2371,2987,3220,3797,4200,3177,2277,4013,2761,1888,4348,5833,4204,2071,3128,4533,3773,3138,Upgrade
23,Income Tax Expense,-242,109.41,-5.57,-260.5,93.96,445.87,889.08,-123.97,-235.71,759.26,461.85,-466.06,987.61,1308,841.83,141.98,629.1,999.54,863.31,568.6,Upgrade
24,Earnings From Continuing Ops.,7266,3096,2376,3248,3126,3352,3311,3301,2513,3254,2299,2354,3360,4525,3362,1929,2499,3533,2910,2569,Upgrade
25,Minority Interest in Earnings,-55.19,-76.41,-85.17,-82.48,-96.31,-40.95,-65.89,-68.16,-67.54,-92.9,-84.03,-56.64,-81.67,-63.59,-52.88,54.85,-64.58,-16.34,-21.88,-8.15,Upgrade
26,Net Income,7211,3020,2291,3165,3030,3311,3245,3232,2446,3161,2215,2298,3278,4461,3309,1984,2434,3517,2888,2561,Upgrade
27,Preferred Dividends & Other Adjustments,-355.7,355.7,-,583.5,-275.54,275.54,-,433.88,-195.61,195.61,-,96.52,-18.2,18.2,-,-,-,-,-,-,Upgrade
28,Net Income to Common,7566,2664,2291,2582,3305,3035,3245,2798,2641,2965,2215,2201,3296,4443,3309,1984,2434,3517,2888,2561,Upgrade
29,Net Income Growth,137.98%,-8.79%,-29.39%,-2.08%,23.89%,4.74%,46.49%,40.69%,-25.40%,-29.15%,-33.06%,15.83%,34.69%,26.85%,14.58%,-22.55%,2.11%,175.34%,3.90%,363.15%,Upgrade
30,Shares Outstanding (Basic),10233,8464,9547,7793,10208,8714,9272,8008,9963,8742,9230,8996,8976,9029,8943,9050,8931,9102,9025,8983,Upgrade
31,Shares Outstanding (Diluted),10233,8464,9962,7793,10772,8714,9272,8008,10644,8742,9230,8996,9195,9031,8943,9050,9210,9102,9025,8983,Upgrade
32,Shares Change (YoY),-5.00%,-2.87%,7.44%,-2.69%,1.20%,-0.33%,0.45%,-10.98%,15.76%,-3.20%,3.20%,-0.60%,-0.17%,-0.78%,-0.91%,0.75%,0.45%,8.11%,10.39%,6.37%,Upgrade
33,EPS (Basic),0.74,0.31,0.24,0.33,0.32,0.35,0.35,0.35,0.27,0.34,0.24,0.24,0.37,0.49,0.37,0.22,0.27,0.39,0.32,0.29,Upgrade
34,EPS (Diluted),0.74,0.31,0.23,0.31,0.32,0.33,0.35,0.32,0.26,0.33,0.24,0.23,0.36,0.49,0.37,0.21,0.27,0.38,0.32,0.28,Upgrade
35,EPS Growth,130.67%,-5.14%,-34.29%,-4.13%,23.96%,1.51%,45.83%,40.10%,-29.11%,-32.77%,-35.14%,8.85%,34.86%,27.76%,15.63%,-24.98%,4.04%,150.53%,-5.88%,331.95%,Upgrade
36,Free Cash Flow,56928,5436,31199,-12232,-6563,23610,-37950,35065,891.84,18200,11576,-75938,23492,-18425,2580,-21269,-16834,9754,13472,11192,Upgrade
37,Free Cash Flow Per Share,5.56,0.64,3.13,-1.57,-0.61,2.71,-4.09,4.38,0.08,2.08,1.25,-8.44,2.56,-2.04,0.29,-2.35,-1.83,1.07,1.49,1.25,Upgrade
38,Dividend Per Share,-,0.150,-,0.430,-,-,-,0.450,-,-,-,0.450,-,-,-,0.400,-,-,-,0.300,Upgrade
39,Dividend Growth,-,-,-,-4.44%,-,-,-,0%,-,-,-,12.50%,-,-,-,33.33%,-,-,-,0%,Upgrade
40,Operating Margin,62.05%,18.79%,38.49%,33.16%,53.35%,8.28%,49.14%,32.49%,17.10%,35.63%,39.33%,-1.88%,51.50%,59.64%,48.12%,-19.67%,37.90%,52.12%,54.34%,50.73%,Upgrade
41,Profit Margin,57.44%,21.69%,37.72%,25.37%,45.39%,37.91%,34.22%,32.53%,45.42%,36.48%,30.00%,15.56%,39.34%,46.54%,37.47%,24.34%,26.35%,41.32%,43.08%,36.76%,Upgrade
42,Free Cash Flow Margin,432.19%,44.26%,513.63%,-120.22%,-90.11%,294.92%,-400.20%,407.55%,15.34%,223.91%,156.80%,-536.87%,280.36%,-192.98%,29.22%,-261.00%,-182.22%,114.60%,200.98%,160.66%,Upgrade
43,Effective Tax Rate,-,3.41%,-,-,2.92%,11.74%,21.17%,-,-,18.92%,16.73%,-,22.72%,22.43%,20.03%,6.86%,20.11%,22.05%,22.88%,18.12%,Upgrade
44,Revenue as Reported,6546,18773,6105,9348,1277,16959,8993,8413,7452,8922,7244,25020,8674,9445,8788,16199,8795,8676,6865,7113,Upgrade
