,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,935.06,918.24,1149,1241,993.82,1082,1134,1137,1051,990.65,869.77,1016,930.33,953.13,873.71,1015,1089,738.78,822.66,953.57,Upgrade
1,Other Revenue,-3.33,3.33,-,11.14,-3.67,3.67,-,16.83,-3.05,3.05,-,9.62,-4.72,4.72,-,8.28,-96.75,96.75,-,162.65,Upgrade
2,Revenue,931.73,921.58,1149,1252,990.15,1085,1134,1154,1048,993.69,869.77,1025,925.61,957.85,873.71,1024,992.24,835.52,822.66,1116,Upgrade
3,Revenue Growth (YoY),-5.90%,-15.09%,1.28%,8.51%,-5.55%,9.22%,30.43%,12.56%,13.26%,3.74%,-0.45%,0.17%,-6.72%,14.64%,6.21%,-8.29%,-4.61%,-13.31%,-17.12%,9.81%,Upgrade
4,Cost of Revenue,363.36,487.43,434.45,534.01,341.1,616.64,420.95,561.16,401.08,471.96,392.97,544.85,376.67,451.82,354.38,534.18,392.78,342.98,340.51,499.17,Upgrade
5,Gross Profit,568.37,434.15,714.5,718.48,649.05,468.66,713.46,593.09,647.29,521.74,476.8,480.58,548.94,506.02,519.32,489.55,599.46,492.54,482.15,617.05,Upgrade
6,"Selling, General & Admin",316.51,312.35,416.77,448.42,382.32,324.03,445.11,458.37,418.15,366.27,301.46,388.42,371.95,355.5,338.95,333.35,372.24,363.99,285.25,467.1,Upgrade
7,Research & Development,93.22,79.01,100.07,119.47,100.03,63.62,91.77,93.29,91.49,85.47,64.92,87.94,88.55,88.25,69.61,85.15,58.01,98.36,68.06,98.74,Upgrade
8,Other Operating Expenses,10.23,12.24,13.15,35.36,0.37,11.19,12.46,31.35,9.76,7.77,6.49,36.99,3.51,-2.53,12.34,30.35,10.81,2.33,1.58,37.1,Upgrade
9,Operating Expenses,417.21,399.1,542.54,603.18,482.53,395.38,556.18,579.48,524.18,464.34,379.73,512.07,455.91,451.93,420.71,443.15,440.45,464.66,357.5,598.87,Upgrade
10,Operating Income,151.16,35.05,171.96,115.3,166.52,73.28,157.28,13.62,123.11,57.4,97.07,-31.49,93.03,54.09,98.61,46.41,159,27.88,124.65,18.18,Upgrade
11,Interest Expense,-3,-1.34,-1.35,-1.66,-1.88,-1.92,-1.12,-1.14,-0.67,-,-6.1,-1.16,-1.26,-1.19,-2.49,-2.9,-2.9,-2.87,-1.13,-9.98,Upgrade
12,Interest & Investment Income,13.94,15.46,22.89,27.45,22.82,18.73,16.71,3,20.19,14.45,18.97,18.18,42.94,7.37,21.7,10.74,33.28,23.12,15.95,-,Upgrade
13,Currency Exchange Gain (Loss),-0.5,0.5,-,0.55,-0.92,0.92,-,-0.32,-0.27,0.27,-,-0.62,0.25,-0.25,-,-1.6,0.2,-0.2,-,1.48,Upgrade
14,Other Non Operating Income (Expenses),4.94,-2.03,1,-3.17,1.71,-0.4,0.59,-3.6,0.88,4.61,-2.06,5.58,-4.05,3.91,-0.23,-1.86,-1.45,0.22,-0.46,-6.36,Upgrade
15,EBT Excluding Unusual Items,166.54,47.65,194.5,138.46,188.25,90.61,173.45,11.55,143.24,76.73,107.89,-9.51,130.9,63.94,117.58,50.8,188.13,48.15,139,3.32,Upgrade
16,Gain (Loss) on Sale of Investments,16.42,10.5,-2.08,-19.21,-17.65,9.23,17.25,0.58,-11.92,5.96,2.26,-19.82,-1.27,13.89,1.1,23.6,-9.57,20.47,-11.46,22.2,Upgrade
17,Gain (Loss) on Sale of Assets,-0.01,-2.49,2.52,0.02,-0.03,0.56,0.04,0.29,-,-,0.68,0.41,-,-0.08,-0.07,0,0.07,0.1,-0,0.44,Upgrade
18,Asset Writedown,-39.59,30.33,-30.33,11.82,-39.18,19.01,-19.44,23.14,-23.14,4.72,-4.72,24.09,-24.13,5.53,-5.53,12.01,-13.06,9.09,-9.09,33.67,Upgrade
19,Other Unusual Items,3.52,22.39,19.08,42.65,-,-,-,28.92,-,-,-,39.09,-,-6.12,6.12,36.28,-,-,-,40.53,Upgrade
20,Pretax Income,146.88,108.37,183.69,173.75,131.39,119.42,171.31,64.49,108.19,87.41,106.1,34.26,105.5,77.17,119.2,122.69,165.56,77.81,118.45,100.16,Upgrade
21,Income Tax Expense,17.24,-3.17,21.51,43.91,2.69,9.73,14.1,-0.87,5.03,0.27,9.48,-14.28,2.74,3.21,10.57,9.6,19.61,5.44,12.5,-3.05,Upgrade
22,Earnings From Continuing Operations,129.64,111.54,162.18,129.84,128.7,109.68,157.21,65.35,103.16,87.14,96.62,48.55,102.76,73.96,108.64,113.09,145.95,72.37,105.95,103.21,Upgrade
23,Minority Interest in Earnings,-1.83,-4.08,0.68,1.05,-2.4,-1.38,-1.36,-7.72,5.12,0.16,0.13,0.1,0.05,0.05,0.05,0.02,0.06,1.31,0.04,-0.09,Upgrade
24,Net Income,127.8,107.45,162.86,130.89,126.29,108.3,155.85,57.63,108.28,87.3,96.75,48.65,102.81,74.01,108.69,113.11,146.01,73.67,105.99,103.13,Upgrade
25,Net Income to Common,127.8,107.45,162.86,130.89,126.29,108.3,155.85,57.63,108.28,87.3,96.75,48.65,102.81,74.01,108.69,113.11,146.01,73.67,105.99,103.13,Upgrade
26,Net Income Growth,1.19%,-0.78%,4.50%,127.13%,16.64%,24.05%,61.09%,18.47%,5.33%,17.97%,-10.99%,-56.99%,-29.59%,0.45%,2.55%,9.68%,-7.91%,-41.19%,-16.96%,-19.37%,Upgrade
27,Shares Outstanding (Basic),456,449,452,451,451,452,458,448,472,437,461,447,446,461,453,452,459,437,461,449,Upgrade
28,Shares Outstanding (Diluted),456,449,452,451,451,452,458,448,472,437,461,447,446,461,453,452,459,437,461,449,Upgrade
