,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,2981,3161,3059,3763,5833,3128,3496,3308,2673,2122,2357,2451,3016,2824,3362,2902,2965,3539,4451,3983,-,Upgrade
1,Market Cap Growth,1.06%,1.06%,-12.49%,13.75%,118.20%,47.36%,48.33%,34.95%,-11.37%,-24.84%,-29.92%,-15.53%,1.74%,-20.21%,-24.46%,-27.13%,-,-,-,-,-,Upgrade
2,Enterprise Value,2970,3103,2987,3630,5700,2959,3315,3034,2399,1814,2054,2135,2700,2471,2969,2417,2480,3016,3882,3923,-,Upgrade
3,Last Close Price,21.27,22.55,21.81,26.78,41.51,22.26,24.95,23.62,19.08,15.15,16.86,17.43,21.45,20.08,23.91,20.56,21.00,25.07,31.53,27.95,-,Upgrade
4,PE Ratio,-,-144.50,-,-,-,93.48,121.29,-,60.36,45.17,40.00,40.25,43.02,40.94,46.08,37.70,50.29,47.76,58.48,42.77,-,Upgrade
5,PS Ratio,7.16,7.42,8.58,7.85,10.79,4.80,5.47,5.08,4.08,3.36,3.71,4.52,6.23,6.14,7.73,6.34,6.89,8.32,9.92,8.26,-,Upgrade
6,PB Ratio,3.43,3.67,3.65,4.33,6.60,3.48,3.94,3.84,3.09,2.47,2.76,2.90,3.63,3.43,4.16,3.67,3.87,4.63,5.98,5.28,-,Upgrade
7,P/TBV Ratio,3.73,3.73,3.69,4.39,6.71,3.56,4.04,3.94,3.18,2.54,2.83,2.98,3.73,3.53,4.28,3.76,3.97,4.79,6.20,5.47,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-215.46,-,-39.92,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,38.22,-,-356.07,-,-,-,-,-1020.55,-,-,-,Upgrade
10,EV/Sales Ratio,6.97,7.28,8.38,7.58,10.54,4.54,5.19,4.66,3.66,2.87,3.24,3.94,5.58,5.38,6.83,5.28,5.76,7.09,8.65,8.14,-,Upgrade
11,EV/EBITDA Ratio,-,-89.86,-,-,-,109.42,213.43,-,-,45.85,36.18,36.34,-,36.55,41.63,31.31,-,38.08,46.37,36.75,-,Upgrade
12,EV/EBIT Ratio,-,-59.51,-,-,-,238.41,1410.11,-,-,60.12,43.19,41.48,-,40.72,45.60,34.36,-,40.90,50.06,38.66,-,Upgrade
13,EV/FCF Ratio,-25.50,-,-,-,-,-,-,-,-,-,-187.82,-,-35.74,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.11,0.11,0.10,0.11,0.04,0.05,0.05,0.05,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.02,0.01,0.01,0.01,0.01,0.01,Upgrade
15,Debt / EBITDA Ratio,-,0.61,-,-,-,0.82,0.50,-,3.71,2.22,0.32,0.62,2.58,0.53,0.33,0.14,-,0.10,0.06,0.29,0.07,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-3.21,-,-0.44,-,-,-,-,-,-,-,0.06,Upgrade
17,Asset Turnover,0.50,0.23,0.21,0.24,0.31,0.55,0.35,0.49,0.26,0.57,0.37,0.48,0.30,0.38,0.25,0.47,0.27,0.55,0.19,0.61,Upgrade,
18,Inventory Turnover,0.46,0.63,0.39,0.32,0.40,0.48,0.95,0.61,0.87,0.42,1.13,0.70,0.94,0.46,0.67,0.41,0.97,0.57,1.18,0.45,-,Upgrade
19,Quick Ratio,0.74,0.74,0.70,0.73,0.88,0.95,1.00,0.85,0.88,0.85,1.03,0.97,1.14,1.16,1.28,1.39,1.47,1.54,2.20,2.27,2.09,Upgrade
20,Current Ratio,2.02,2.02,1.90,2.00,2.22,2.17,2.05,1.93,1.87,1.86,1.93,1.92,2.00,2.07,2.17,2.28,2.17,2.44,3.04,3.14,2.80,Upgrade
21,Return on Equity (ROE),10.60%,-10.38%,-7.19%,-5.48%,2.65%,10.62%,-2.15%,2.12%,1.22%,10.68%,6.25%,2.86%,7.38%,12.44%,11.99%,2.83%,10.12%,14.90%,2.68%,15.65%,Upgrade,
22,Return on Assets (ROA),5.69%,-5.34%,-3.50%,-5.92%,1.82%,2.82%,-1.31%,-1.15%,0.11%,3.48%,2.14%,-0.82%,3.23%,4.75%,4.49%,-1.15%,4.79%,7.00%,1.14%,4.16%,Upgrade,
23,Return on Capital (ROIC),8.86%,-8.35%,-5.35%,-9.04%,2.85%,4.65%,-2.26%,-2.05%,0.19%,6.04%,3.69%,-1.37%,5.27%,7.66%,7.34%,-1.88%,7.36%,10.09%,1.68%,7.11%,Upgrade,
24,Return on Capital Employed (ROCE),-,-5.93%,-,-,-,1.35%,0.26%,-,-,3.43%,5.43%,5.92%,-,7.15%,7.83%,8.81%,-,9.64%,10.41%,13.45%,13.62%,Upgrade
25,Earnings Yield,-0.73%,-0.69%,-1.09%,0.31%,0.37%,1.07%,0.82%,0.80%,1.66%,2.21%,2.50%,2.48%,2.32%,2.44%,2.17%,2.65%,1.99%,2.09%,1.71%,2.34%,-,Upgrade
26,FCF Yield,-3.91%,-3.68%,-3.80%,-3.19%,-3.22%,-4.66%,-4.04%,-2.55%,-1.97%,-0.88%,-0.46%,-3.00%,-2.50%,-5.62%,-5.01%,-5.39%,-5.47%,-1.97%,-1.00%,1.43%,-,Upgrade
27,Dividend Yield,0.18%,-,-,-,0.10%,-,-,-,-,-,-,-,0.47%,-,-,-,0.40%,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,2.71%,-,-,-,2.77%,0.88%,-,16.67%,5.02%,60.42%,1.40%,4.74%,1.05%,48.41%,0.46%,5.77%,9.87%,129.22%,-,-,Upgrade
29,Buyback Yield / Dilution,-2.68%,-0.37%,3.55%,-0.10%,-14.34%,-2.25%,-3.40%,2.25%,7.51%,-2.20%,2.76%,-3.44%,-2.75%,6.13%,-5.80%,2.65%,-34.84%,-34.25%,-25.53%,-41.46%,-0.74%,Upgrade
30,Total Shareholder Return,-2.50%,-0.37%,3.55%,-0.10%,-14.25%,-2.25%,-3.40%,2.25%,7.51%,-2.20%,2.76%,-3.44%,-2.28%,6.13%,-5.80%,2.65%,-34.44%,-34.25%,-25.53%,-41.46%,-0.74%,Upgrade
