,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest Income on Loans,-,93557,93862,94135,94435,93841,93990,93344,91589,88930,86575,86286,85150,82663,80256,78987,76674,77066,76152,77533,Upgrade
1,Interest Paid on Deposits,-,40708,41413,42135,42052,40551,40403,37935,35484,34492,33347,31822,31869,31366,30439,29463,30178,29404,31035,31777,Upgrade
2,Net Interest Income,53979,52849,52449,52000,52383,53290,53587,55409,56105,54438,53228,54464,53281,51297,49817,49524,46496,47662,45117,45756,Upgrade
3,Net Interest Income Growth (YoY),3.05%,-0.83%,-2.12%,-6.15%,-6.63%,-2.11%,0.67%,1.74%,5.30%,6.12%,6.85%,9.97%,14.59%,7.63%,10.42%,8.23%,11.06%,8.78%,2.45%,5.50%,Upgrade
4,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,113,-,-,-,44,-,-,-,Upgrade
5,Gain (Loss) on Sale of Investments,-,-,-,-,20948,-,-,-,15570,-,-,-,2994,-,-,-,2875,-,-,-,Upgrade
6,Gain (Loss) on Sale of Equity Investments,-815,175,640,-,2476,168,470,-,2525,-,-,-,4030,-,-,-,2881,-,-,-,Upgrade
7,Other Non-Interest Income,33050,26287,33249,33674,5138,27934,33490,34423,7422,31059,32978,36951,19425,31364,34742,34666,16756,25415,27310,30170,Upgrade
8,Total Non-Interest Income,32235,26462,33889,33674,28562,28102,33960,34423,25517,31059,32978,36951,26562,31364,34742,34666,22556,25415,27310,30170,Upgrade
9,Non-Interest Income Growth (YoY),12.86%,-5.84%,-0.21%,-2.18%,11.93%,-9.52%,2.98%,-6.84%,-3.93%,-0.97%,-5.08%,6.59%,17.76%,23.41%,27.21%,14.90%,4.63%,1.05%,9.89%,18.92%,Upgrade
10,Revenues Before Loan Losses,86214,79311,86338,85674,80945,81392,87547,89832,81622,85497,86206,91415,79843,82661,84559,84190,69052,73077,72427,75926,Upgrade
11,Provision for Loan Losses,-36346,9418,12661,14267,1535,8684,14638,16421,6584,8690,19954,21523,9688,14379,21350,20545,12380,12048,20089,20354,Upgrade
12,Revenue,122560,69893,73677,71407,79410,72708,72909,73411,75038,76807,66252,69892,70155,68282,63209,63645,56672,61029,52338,55572,Upgrade
13,Revenue Growth (YoY),54.34%,-3.87%,1.05%,-2.73%,5.83%,-5.34%,10.05%,5.03%,6.96%,12.48%,4.81%,9.82%,23.79%,11.88%,20.77%,14.53%,19.83%,6.89%,-0.57%,7.02%,Upgrade
14,"Selling, General & Administrative",-,-,-,-,31537,-,-,-,32548,-,-,-,36430,26129,47168,-,30433,24452,41860,-,Upgrade
15,Other Non-Interest Expense,76335,25830,29388,26965,4494,28781,29199,27323,5559,30793,27867,26109,2287,1814,-20762,24206,1643,1558,-18093,21115,Upgrade
16,Total Non-Interest Expense,77982,25460,29224,26219,38129,28407,28906,26530,39831,30525,26995,25525,38638,27949,26979,23552,32137,25962,24403,20669,Upgrade
17,EBT Excluding Unusual Items,44578,44433,44453,45188,41281,44301,44003,46881,35207,46282,39257,44367,31517,40333,36230,40093,24535,35067,27935,34903,Upgrade
18,Asset Writedown,-,-,-,-,152,-,-,-,522,-522,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,44578,44433,44453,45188,41433,44301,44003,46881,35729,45760,39257,44367,31517,40333,36230,40093,24535,35067,27935,34903,Upgrade
20,Income Tax Expense,10226,5773,7516,6746,8397,5768,6792,7655,4414,7783,5564,8058,5039,7625,6831,7844,3646,8075,5811,6949,Upgrade
21,Earnings From Continuing Operations,34352,38660,36937,38442,33036,38533,37211,39226,31315,37977,33693,36309,26478,32708,29399,32249,20889,26992,22124,27954,Upgrade
22,Minority Interest in Earnings,855,-219,-271,-365,-324,-395,-298,-387,-225,-475,-295,-287,-171,-243,-264,-234,-150,-177,-131,-159,Upgrade
23,Net Income,35207,38441,36666,38077,32712,38138,36913,38839,31090,37502,33398,36022,26307,32465,29135,32015,20739,26815,21993,27795,Upgrade
24,Preferred Dividends & Other Adjustments,-1975,-,1975,-,4558,-,1975,-,5237,-,-,-,3613,-,-,-,1651,-,-,-,Upgrade
25,Net Income to Common,37182,38441,34691,38077,28154,38138,34938,38839,25853,37502,33398,36022,22694,32465,29135,32015,19088,26815,21993,27795,Upgrade
26,Net Income Growth,7.63%,0.79%,-0.67%,-1.96%,5.22%,1.70%,10.52%,7.82%,18.18%,15.52%,14.63%,12.52%,26.85%,21.07%,32.47%,15.18%,32.70%,0.71%,-13.32%,10.12%,Upgrade
27,Basic Shares Outstanding,29218,25290,25146,25217,23927,25257,25141,25220,23587,25512,26591,25190,23299,25563,26810,25209,24784,25538,25289,25268,Upgrade
28,Diluted Shares Outstanding,29218,25290,25146,25217,23927,25257,25141,25220,23587,25512,26591,25190,23299,25563,26810,25209,24784,25538,25289,25268,Upgrade
29,Shares Change (YoY),22.11%,0.13%,0.02%,-0.01%,1.44%,-1.00%,-5.45%,0.12%,1.24%,-0.20%,-0.82%,-0.07%,-5.99%,0.10%,6.01%,-0.24%,-0.49%,-0.25%,0.63%,0.11%,Upgrade
30,EPS (Basic),1.27,1.52,1.38,1.51,1.18,1.51,1.39,1.54,1.10,1.47,1.26,1.43,0.97,1.27,1.09,1.27,0.77,1.05,0.87,1.10,Upgrade
31,EPS (Diluted),1.27,1.52,1.38,1.51,1.17,1.51,1.39,1.54,1.09,1.47,1.26,1.43,0.97,1.27,1.09,1.27,0.77,1.05,0.87,1.10,Upgrade
32,EPS Growth,8.37%,0.66%,-0.72%,-1.95%,7.63%,2.72%,10.64%,7.69%,12.24%,15.75%,15.57%,12.60%,26.94%,20.95%,24.96%,15.45%,36.66%,0.96%,-13.86%,10.00%,Upgrade
33,Dividend Per Share,-,-,-,-,1.972,-,-,-,1.738,-,-,-,1.522,-,-,-,1.253,-,-,-,Upgrade
34,Dividend Growth,-,-,-,-,13.46%,-,-,-,14.19%,-,-,-,21.47%,-,-,-,4.42%,-,-,-,Upgrade
35,Effective Tax Rate,22.94%,12.99%,16.91%,14.93%,20.27%,13.02%,15.44%,16.33%,12.35%,17.01%,14.17%,18.16%,15.99%,18.91%,18.85%,19.56%,14.86%,23.03%,20.80%,19.91%,Upgrade
