,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,562.35,526.13,525.59,564.17,751.85,609.65,514.31,637.05,663.98,520.61,427.27,538.12,383,376.9,319.18,365.63,357.5,380.55,244.95,436.05,Upgrade
1,Other Revenue,-3.65,3.65,-,5.95,-3.58,3.58,-,5.23,-1.76,1.76,-,3.17,-0.91,0.91,-,14.97,-0.89,0.89,-,4.56,Upgrade
2,Revenue,558.69,529.78,525.59,570.12,748.27,613.22,514.31,642.28,662.22,522.37,427.27,541.29,382.09,377.81,319.18,380.61,356.61,381.44,244.95,440.6,Upgrade
3,Revenue Growth (YoY),-25.34%,-13.61%,2.19%,-11.24%,13.00%,17.39%,20.37%,18.66%,73.31%,38.26%,33.87%,42.22%,7.15%,-0.95%,30.31%,-13.62%,-24.91%,-7.26%,-40.45%,-,Upgrade
4,Cost of Revenue,478.92,483.65,467.81,469.52,674.03,562.48,481.88,583.57,617.98,500.37,375.91,482.83,335.62,337.3,262.97,304.79,285.57,316.77,218.26,370.84,Upgrade
5,Gross Profit,79.78,46.14,57.78,100.59,74.24,50.75,32.43,58.71,44.24,22,51.37,58.46,46.47,40.52,56.21,75.82,71.04,64.67,26.69,69.76,Upgrade
6,"Selling, General & Admin",15.84,11.55,10.7,13.47,11.22,12.24,8.61,12.3,8.35,9.1,9.41,10.27,11.79,9.8,8.1,15.01,9.05,6.42,5.86,13.56,Upgrade
7,Research & Development,39.92,6.11,15.88,63.07,16.9,7.75,4.63,39.47,24.52,7.75,5.57,36.5,13.87,5.76,3.94,19.89,14.13,8.52,6.3,24.15,Upgrade
8,Other Operating Expenses,-10.84,-8.95,-6.81,-9.52,-10.67,-13.81,-12.2,-4.57,-7.15,-6.48,-6.64,-1.59,-3.86,-3.85,-3.17,-0.99,-8.9,-4.44,-0.15,-5.79,Upgrade
9,Operating Expenses,49.1,11.87,21.19,61.33,19.88,7.62,2.64,42.14,28.64,11.6,13.01,36.45,25.77,11.98,13.73,28.22,15.94,11.18,16.22,24.91,Upgrade
10,Operating Income,30.68,34.27,36.58,39.26,54.36,43.13,29.79,16.58,15.6,10.4,38.35,22.01,20.7,28.53,42.48,47.6,55.1,53.49,10.47,44.85,Upgrade
11,Interest Expense,-2.94,-2.84,-2.34,-8.96,-2.15,-2.15,-2.38,-2.55,-2.29,-2.14,-1.49,-1.17,-1.07,-0.96,-0.55,-1.91,-2.58,-3.49,-3.74,-5.67,Upgrade
12,Interest & Investment Income,1.08,4.41,0.52,2.47,0.8,0.22,0.87,1.01,0.33,0.41,0.43,0.74,0.6,-,1.63,0.64,0.06,0.09,0.13,0.29,Upgrade
13,Currency Exchange Gain (Loss),-2.25,2.25,-,0.44,-0.66,0.66,-,1.46,-0.21,0.21,-,-0.34,0.25,-0.25,-,0.97,-0.54,0.54,-,-0.59,Upgrade
14,Other Non Operating Income (Expenses),0.17,-2.72,3.04,0.01,-0.7,1.1,-0.36,-1.16,1.05,0.32,-0.79,2.89,-0.39,-0.3,-0.02,-0.2,-4.92,3.17,-1.02,2.13,Upgrade
15,EBT Excluding Unusual Items,26.74,35.37,37.81,33.22,51.65,42.95,27.92,15.35,14.48,9.21,36.5,24.12,20.08,27.02,43.54,47.11,47.11,53.8,5.84,41.02,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-0.13,-0.27,-0.16,-,-0.61,-0.37,-0.27,-0.22,-1.89,-,-0.19,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,0.09,-0,7.05,-7.05,-,-,-,-,-,-,-,-,0.12,-,0.04,-,-,-,0.05,Upgrade
18,Asset Writedown,2.19,-0.96,0.83,-9.55,2.5,-3.19,3.19,4.41,-4.41,1.05,-1.05,-3.7,3.7,-2.36,2.36,5.93,-5.93,1.85,-1.85,0.43,Upgrade
19,Other Unusual Items,-2.56,2.56,0,0.83,-0.01,0.01,-,5.26,-0,0,-,4.41,-,-,-,4.55,2.7,-2.7,-,4.56,Upgrade
20,Pretax Income,26.36,37.06,38.64,31.42,46.82,39.62,31.11,24.4,9.71,9.99,35.23,22.94,23.78,24.58,45.9,57.63,43.88,52.96,3.99,46.07,Upgrade
21,Income Tax Expense,-0.8,2.72,3.14,5.51,3.76,2.19,0.46,0.72,-5.96,1.56,5.4,2.93,3.07,3.54,6.85,7.92,6.73,8.01,0.62,5.83,Upgrade
22,Net Income,27.17,34.34,35.49,25.91,43.06,37.42,30.65,23.68,15.67,8.43,29.84,20.01,20.71,21.04,39.06,49.71,37.15,44.95,3.37,40.24,Upgrade
23,Net Income to Common,27.17,34.34,35.49,25.91,43.06,37.42,30.65,23.68,15.67,8.43,29.84,20.01,20.71,21.04,39.06,49.71,37.15,44.95,3.37,40.24,Upgrade
24,Net Income Growth,-36.91%,-8.23%,15.80%,9.40%,174.84%,344.05%,2.73%,18.31%,-24.36%,-59.94%,-23.61%,-59.74%,-44.25%,-53.20%,1060.63%,23.54%,19.39%,458.36%,-58.19%,-,Upgrade
25,Shares Outstanding (Basic),335,312,323,325,332,308,341,342,314,306,332,331,302,342,325,328,243,153,337,226,Upgrade
26,Shares Outstanding (Diluted),388,382,394,401,394,308,341,342,314,306,332,331,302,342,325,328,243,153,337,226,Upgrade
27,Shares Change (YoY),-1.39%,23.99%,15.80%,17.22%,25.34%,0.50%,2.73%,3.18%,3.99%,-10.52%,1.85%,1.10%,24.35%,123.37%,-3.28%,44.85%,-6.36%,-33.39%,46.32%,-,Upgrade
28,EPS (Basic),0.08,0.11,0.11,0.08,0.13,0.12,0.09,0.07,0.05,0.03,0.09,0.06,0.07,0.06,0.12,0.15,0.15,0.29,0.01,0.18,Upgrade
29,EPS (Diluted),0.07,0.09,0.09,0.06,0.11,0.12,0.09,0.07,0.05,0.03,0.09,0.06,0.07,0.06,0.12,0.15,0.15,0.29,0.01,0.18,Upgrade
30,EPS Growth,-36.02%,-25.99%,0%,-6.67%,119.28%,341.84%,0%,14.66%,-27.26%,-55.23%,-25.00%,-60.17%,-55.17%,-79.05%,1100.00%,-14.71%,27.50%,738.22%,-71.43%,-,Upgrade
31,Free Cash Flow,-88.06,-139.47,-149.7,164.14,23.76,-30.12,-58.48,149.99,14.47,29.13,-241.35,186.42,-72.93,-110.16,-165.17,69.46,36.31,97.71,-179.3,264.59,Upgrade
32,Free Cash Flow Per Share,-0.23,-0.37,-0.38,0.41,0.06,-0.10,-0.17,0.44,0.05,0.10,-0.73,0.56,-0.24,-0.32,-0.51,0.21,0.15,0.64,-0.53,1.17,Upgrade
33,Dividend Per Share,0.150,-,-,0.050,-,0.150,-,-,-,-,-,-,-,0.100,-,-,-,-,-,-,Upgrade
34,Gross Margin,14.28%,8.71%,10.99%,17.64%,9.92%,8.28%,6.31%,9.14%,6.68%,4.21%,12.02%,10.80%,12.16%,10.72%,17.61%,19.92%,19.92%,16.95%,10.90%,15.83%,Upgrade
35,Operating Margin,5.49%,6.47%,6.96%,6.89%,7.27%,7.03%,5.79%,2.58%,2.36%,1.99%,8.98%,4.07%,5.42%,7.55%,13.31%,12.51%,15.45%,14.02%,4.28%,10.18%,Upgrade
