,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1385789,1148419,1042389,925463,841116,1412468,1264228,1143652,1108805,1037478,1057116,805600,1062898,896158,1076483,878931,850557,652757,1441631,1052340,Upgrade
1,Investment Securities,13214298,10760885,13061096,10552658,9747296,10993306,12537097,9516069,11491960,9498190,10129435,8126272,9910608,7952848,9841135,7680535,9055157,8032994,8878540,6638662,Upgrade
2,Trading Asset Securities,649901,208717,646946,173288,632357,189366,38683,191004,652312,169419,617201,156338,564401,218554,637591,240809,700968,224058,724674,265527,Upgrade
3,Total Investments,13864199,10969602,13708042,10725946,10379653,11182672,12575780,9707073,12144272,9667609,10746636,8282610,10475009,8171402,10478726,7921344,9756125,8257052,9603214,6904189,Upgrade
4,Gross Loans,25695700,25864057,24977728,24275058,24186402,23078117,22339445,21473169,20863306,20467035,19946131,18836587,18419629,18217089,17626771,16905357,17072800,16430460,15942219,15297233,Upgrade
5,Allowance for Loan Losses,-819712,-815823,-806673,-779174,-783502,-771712,-,-705021,-707302,-695541,-679787,-637752,-636204,-615359,-588794,-556373,-554199,-546361,-517968,-482383,Upgrade
6,Net Loans,24875988,25048234,24171055,23495884,23402900,22306405,22339445,20768148,20156004,19771494,19266344,18198835,17783425,17601730,17037977,16348984,16518601,15884099,15424251,14814850,Upgrade
7,"Property, Plant & Equipment",170730,202187,171081,197485,164427,188168,163401,196284,166934,193406,169278,194742,164158,192124,169729,198487,165807,191692,169051,195200,Upgrade
8,Goodwill,2441,2471,2491,2456,2371,2375,2258,2256,2315,2209,2126,2141,2171,2168,2194,2210,2294,2729,2683,2809,Upgrade
9,Other Intangible Assets,17934,18358,18818,19451,18707,19138,19243,19721,18705,18902,19144,19488,18931,18918,19080,19397,18763,18845,18862,19240,Upgrade
10,Investments in Real Estate,-,13514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Accrued Interest Receivable,55630,82859,53171,82262,57268,81343,-,78540,54782,77001,48028,71545,47056,74488,44546,70048,50433,72852,41092,64683,Upgrade
12,Other Receivables,-,33967,-,22626,2300333,25318,-,20721,-,28746,-,23724,-,24235,-,22405,463921,24015,-,18629,Upgrade
13,Restricted Cash,-,2308785,-,2425965,-,2455207,-,2305301,-,2251286,-,2160485,-,2330867,-,2285486,-,2098432,-,2094800,Upgrade
14,Other Current Assets,82674,82672,73762,88707,52532,66775,54803,39119,141873,183036,193982,121493,119705,132842,140607,101671,108475,140441,94320,46169,Upgrade
15,Long-Term Deferred Tax Assets,121477,118797,122211,121227,121379,122605,119497,113081,108912,106892,101865,92343,91754,102518,97374,92950,95213,83400,71219,72314,Upgrade
16,Other Real Estate Owned & Foreclosed,-,376,-,387,-,594,-,553,-,637,-,668,-,728,-,797,-,1040,-,1227,Upgrade
17,Other Long-Term Assets,346180,262234,366261,215194,504601,385471,403292,204101,397093,346151,407733,276216,370444,280975,311367,185613,267932,223669,243842,145483,Upgrade
18,Total Assets,40923042,40294387,39729281,38324826,37845287,38254706,36941947,34600711,34299695,33689078,32012252,30253979,30135551,29833188,29378083,28132254,28298121,27655247,27110165,25436261,Upgrade
19,Accrued Expenses,48443,69949,47525,72042,44429,65911,43693,68939,38411,58131,36915,58153,34009,47567,31327,50820,31994,48026,36448,49520,Upgrade
20,Interest Bearing Deposits,32218329,31683115,31909782,30006675,29875574,30526659,29551034,27200520,27140177,26575273,25780886,23959391,24082238,23781987,23705160,22283760,22424494,21905685,21686248,19831941,Upgrade
