,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,7945,7573,7763,7359,7470,8776,9464,11008,10203,9213,8547,10744,8943,13687,11091,11256,9177,12536,13364,-,-,Upgrade
1,Market Cap Growth,-13.71%,-13.71%,-17.98%,-33.14%,-26.78%,-4.75%,10.73%,2.46%,14.09%,-32.68%,-22.93%,-4.56%,-2.55%,9.18%,-17.01%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,6759,6387,6504,5947,5963,7476,8102,9571,9048,8426,7256,9826,7388,12343,9599,10590,7839,11498,13200,-,-,Upgrade
3,Last Close Price,10.04,9.57,9.81,9.30,9.31,10.93,11.79,13.71,12.59,11.37,10.55,13.26,10.94,16.74,13.56,13.76,11.15,15.23,16.23,-,-,Upgrade
4,PE Ratio,62.75,-,54.19,45.08,38.58,45.48,45.54,47.76,41.21,37.76,33.45,42.91,36.69,59.21,47.43,51.87,43.24,64.66,74.92,-,-,Upgrade
5,Forward PE,-,30.33,30.33,30.33,30.33,30.33,30.33,30.33,30.33,30.33,25.51,28.46,21.30,35.73,31.48,-,-,-,-,-,-,Upgrade
6,PS Ratio,7.20,6.93,7.09,6.28,6.13,7.23,8.28,9.47,8.86,8.26,7.68,10.16,8.66,14.36,11.24,11.73,10.04,15.09,17.64,-,-,Upgrade
7,PB Ratio,3.16,3.01,3.09,2.97,2.94,3.54,3.83,4.55,4.22,3.90,3.82,4.97,4.32,6.57,5.36,5.63,4.65,6.50,7.02,-,-,Upgrade
8,P/TBV Ratio,3.10,3.10,3.17,3.05,3.02,3.64,3.94,4.69,4.35,4.03,3.96,5.14,4.47,6.79,5.53,5.82,4.81,6.73,7.28,-,-,Upgrade
