,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,173,142,228,172,155,163,157,187,185,194,306,Upgrade
1,Market Cap Growth,-17.39%,-17.39%,47.34%,5.50%,-1.43%,-12.80%,-14.98%,-3.85%,-39.76%,-40.91%,-31.67%,Upgrade
2,Enterprise Value,203,183,293,207,250,187,142,286,366,447,539,Upgrade
3,Last Close Price,0.23,0.19,0.26,0.19,0.14,0.15,0.12,0.11,0.11,0.11,0.18,Upgrade
4,PE Ratio,5.54,4.53,-,2.55,3.54,2.94,1.87,3.47,3.15,-1.53,-,Upgrade
5,PS Ratio,0.25,0.20,0.32,0.23,0.22,0.25,0.20,0.17,0.16,0.24,0.38,Upgrade
6,PB Ratio,0.38,0.31,0.51,0.38,0.34,0.39,0.33,0.41,0.45,0.50,0.90,Upgrade
7,P/TBV Ratio,0.31,0.31,0.51,0.38,0.34,0.39,0.33,0.41,0.45,0.50,0.89,Upgrade
8,P/FCF Ratio,2.05,1.68,3.37,1.76,1.84,2.66,0.95,0.93,1.38,2.51,6.33,Upgrade
9,P/OCF Ratio,1.67,1.67,3.23,1.63,1.61,2.33,0.93,0.92,1.35,2.21,4.91,Upgrade
10,EV/Sales Ratio,0.29,0.26,0.42,0.27,0.35,0.29,0.18,0.26,0.31,0.56,0.67,Upgrade
11,EV/EBITDA Ratio,1.47,1.57,2.59,1.35,2.08,2.54,1.35,2.60,3.97,22.45,-,Upgrade
12,EV/EBIT Ratio,1.86,1.68,2.78,1.42,2.16,2.65,1.40,2.73,4.32,39.10,-,Upgrade
13,EV/FCF Ratio,2.40,2.16,4.33,2.12,2.98,3.06,0.86,1.43,2.74,5.79,11.15,Upgrade
14,Debt / Equity Ratio,0.34,0.34,0.46,0.41,0.50,0.49,0.55,0.34,0.64,0.73,0.98,Upgrade
15,Debt / FCF Ratio,1.85,1.85,3.04,1.88,2.73,3.28,1.57,0.77,1.95,3.67,6.92,Upgrade
16,Return on Capital Employed (ROCE),21.63%,21.63%,21.25%,29.28%,22.16%,14.69%,18.22%,20.85%,18.19%,2.46%,-,Upgrade
17,Earnings Yield,18.06%,22.05%,11.50%,39.21%,28.23%,34.05%,53.42%,28.80%,31.72%,-65.57%,-47.72%,Upgrade
18,FCF Yield,48.77%,59.55%,29.69%,56.76%,54.29%,37.64%,105.09%,107.32%,72.41%,39.77%,15.79%,Upgrade
19,Dividend Yield,15.00%,-,-,-,-,-,92.39%,48.88%,-,-,-,Upgrade
20,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,3.93%,Upgrade,
21,Total Shareholder Return,15.00%,-,-,-,-,-,92.39%,48.88%,-,-,3.93%,Upgrade
