,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,9.37,9.37,26.18,-,10.83,-,12.21,-,11.63,-,27.36,-,12.01,-,24.65,-,25.08,-,22.05,-,Upgrade
1,Short-Term Investments,-,-,1.43,-,-,-,3.42,-,-,-,0.92,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,11.2,11.2,6.66,-,-,-,-,-,-,-,0.66,-,0.52,-,0.37,-,0.34,-,1.98,-,Upgrade
3,Cash & Short-Term Investments,20.57,20.57,34.26,10.83,10.83,15.62,15.62,-,11.63,28.94,28.94,-,12.53,25.01,25.01,-,25.42,24.03,24.03,-,Upgrade
4,Cash Growth,90.06%,31.68%,119.27%,-,-6.95%,-46.02%,-46.02%,-,-7.16%,15.71%,15.71%,-,-50.70%,4.09%,4.09%,-,28.29%,-1.80%,-1.80%,-,Upgrade
5,Accounts Receivable,10.23,10.23,9.82,-,25.76,-,26.4,-,36.06,-,22.12,-,43.21,-,44.95,-,58.42,-,66.08,-,Upgrade
6,Other Receivables,0.01,0.01,0.01,-,0.62,-,0.01,-,-,-,0.9,-,0.42,-,0.42,-,0.03,-,0.72,-,Upgrade
7,Receivables,10.23,10.23,9.83,-,26.37,-,26.41,-,36.06,-,23.02,-,43.63,-,45.37,-,58.45,-,66.81,-,Upgrade
8,Inventory,0.25,0.25,-,-,0.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Prepaid Expenses,12.72,12.72,0.09,-,12.36,-,0.91,-,23.35,-,0.95,-,21.02,-,7.93,-,6.77,-,3.8,-,Upgrade
10,Other Current Assets,-,-,5.18,-,-,-,7.97,-,-,-,6.59,-,-,-,0.59,-,-,-,0.71,-,Upgrade
