,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Operating Revenue,7.52,7.52,16.23,20.31,16.87,10.41,36.6,38.66,38.61,26.21,46.34,22.84,22.43,17.84,22.3,2.86,15.18,26.75,52.28,39.89,Upgrade
1,Other Revenue,0.06,0.06,-0.5,-,0.5,-,-,-,-,-,-,-,-,-,-0.18,0.46,0.35,0.09,-,-,Upgrade
2,Revenue,7.59,7.59,15.73,20.31,17.37,10.41,36.6,38.66,38.61,26.21,46.34,22.84,22.43,17.84,22.12,3.32,15.52,26.84,52.28,39.89,Upgrade
3,Revenue Growth (YoY),-56.31%,-27.13%,-57.03%,-47.46%,-55.02%,-60.26%,-21.03%,69.28%,72.15%,46.88%,109.52%,588.01%,44.49%,-33.52%,-57.69%,-91.68%,-2.34%,-22.89%,-4.85%,-2.83%,Upgrade
4,Cost of Revenue,8.67,8.67,14.43,19.76,26.16,8.38,40.67,35.46,41.14,21.32,46.09,22.86,21.76,14.48,22.33,5.72,14.88,22.47,55.21,37.69,Upgrade
5,Gross Profit,-1.09,-1.09,1.3,0.55,-8.79,2.03,-4.07,3.19,-2.54,4.89,0.25,-0.03,0.67,3.36,-0.21,-2.4,0.64,4.37,-2.93,2.19,Upgrade
6,"Selling, General & Admin",0.94,0.94,3.06,-,-6.51,6.52,5,-,0.13,6.22,7.82,-,2.01,8.73,0.55,0.04,0.01,7.07,2.33,0.03,Upgrade
7,Other Operating Expenses,1.25,1.25,-3.18,6.24,6.74,-0.01,3.36,1.95,1.71,-0.27,20.74,1.01,2.14,-0.09,5.51,3.89,3.38,-,6.45,1.97,Upgrade
8,Operating Expenses,2.2,2.2,-0.05,6.24,0.29,6.51,8.36,1.95,1.84,5.96,28.56,1.01,4.16,8.64,6.81,3.92,3.39,7.07,8.77,2,Upgrade
9,Operating Income,-3.28,-3.28,1.35,-5.69,-9.08,-4.48,-12.43,1.25,-4.38,-1.07,-28.31,-1.04,-3.49,-5.28,-7.02,-6.32,-2.75,-2.71,-11.71,0.2,Upgrade
10,Interest Expense,-0.64,-0.64,-1.09,-0,-0.46,-0.34,-1.09,-0.31,-0.2,-0.2,-0.52,-1.37,-1.43,-1.36,-1.31,-1.16,-1.42,-1.17,-0.66,-1.41,Upgrade
11,Interest & Investment Income,0.21,0.21,0.23,0.02,0.07,-,0.03,-,0.04,-,0.02,-,0.03,-,-,-,0.01,-,0.02,0.02,Upgrade
12,Earnings From Equity Investments,-0.09,-0.09,-1.12,-,-,-,-,-,-,-,-,-,-0.07,-0.03,-0.12,0.08,-0.37,-0.06,-1.32,-0,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,-,-,-,-0,-0,Upgrade
14,Other Non Operating Income (Expenses),-,-,-,-,-,-,-1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,EBT Excluding Unusual Items,-3.8,-3.8,-0.64,-5.67,-9.47,-4.82,-14.7,0.94,-4.54,-1.26,-28.81,-2.41,-4.95,-6.67,-8.46,-7.41,-4.53,-3.94,-13.66,-1.2,Upgrade
16,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-0.15,-,-,-,-0.2,-,-,-,-,-,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-1.12,-,-,-,-,-,-,-,-,-,-,-,-2.44,-,Upgrade
18,Gain (Loss) on Sale of Investments,1.21,1.21,-2.9,-,-,-,-,-,-0.12,-,-0,0.14,-0.16,0.41,0.18,0.09,-17.29,-0.66,-34.51,0.32,Upgrade
19,Gain (Loss) on Sale of Assets,-0.03,-0.03,4.81,-,-,1.08,0.01,-,-,-,-,-,0.17,-,-0,-,-0.01,-,0.02,-,Upgrade
20,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-0.1,-,-,-,-,-,-,-,-,Upgrade
21,Pretax Income,-2.63,-2.63,1.28,-5.67,-9.47,-3.73,-15.81,0.94,-4.66,-1.26,-28.96,-2.37,-4.95,-6.26,-8.49,-7.32,-21.83,-4.6,-50.59,-0.88,Upgrade
22,Income Tax Expense,-,-,0.04,-,-,-,-,-,-,-,-0.05,-,-0.07,-,-0.03,-,0.01,-,0.26,0.18,Upgrade
23,Earnings From Continuing Operations,-2.63,-2.63,1.24,-5.67,-9.47,-3.73,-15.81,0.94,-4.66,-1.26,-28.92,-2.37,-4.87,-6.26,-8.46,-7.32,-21.84,-4.6,-50.84,-1.05,Upgrade
24,Minority Interest in Earnings,-0.31,-0.31,-0.76,1.66,0.24,0.65,2.03,-0.06,1.23,-0.33,9.52,-0.14,0.41,0.32,2.08,0.68,0.67,0.75,2.4,0.33,Upgrade
25,Net Income,-2.94,-2.94,0.48,-4.02,-9.23,-3.09,-13.78,0.88,-3.43,-1.6,-19.4,-2.52,-4.47,-5.94,-6.37,-6.64,-21.17,-3.86,-48.45,-0.72,Upgrade
26,Net Income to Common,-2.94,-2.94,0.48,-4.02,-9.23,-3.09,-13.78,0.88,-3.43,-1.6,-19.4,-2.52,-4.47,-5.94,-6.37,-6.64,-21.17,-3.86,-48.45,-0.72,Upgrade
27,Shares Outstanding (Basic),360,360,360,360,360,360,356,355,355,355,291,204,89,88,86,75,66,60,60,60,Upgrade
28,Shares Outstanding (Diluted),360,360,360,360,360,360,356,355,355,356,291,204,89,88,86,75,66,60,60,60,Upgrade
