,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+1 Quarters
0,Market Capitalization,3775,4498,4779,5774,6223,4871,5126,6422,6112,6863,8210,7732,6842,6608,7260,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-7.65%,-7.65%,-6.77%,-10.09%,1.82%,-29.02%,-37.56%,-16.94%,-10.67%,3.86%,13.08%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5351,5900,6034,7389,7838,6231,6218,6791,6480,6909,7861,6467,5577,5055,7121,-,-,-,-,-,-,Upgrade
3,Last Close Price,14.81,17.55,18.54,22.40,24.14,22.89,24.09,30.18,28.72,32.25,38.58,36.15,31.98,30.89,33.94,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-25.35,-,-,-,-,-,-,142.43,-345.83,-,-,-,17.66,12.30,-,-,-,-,-,-,Upgrade
5,Forward PE,-,9.60,9.60,9.60,9.60,9.60,9.60,9.60,11.18,17.02,32.37,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.80,3.47,4.28,5.82,6.00,4.00,3.91,4.89,5.02,6.73,9.57,8.88,6.50,5.60,5.12,-,-,-,-,-,-,Upgrade
7,PB Ratio,1.12,1.33,1.42,1.70,1.77,1.81,1.84,2.20,1.97,2.24,2.73,2.52,2.21,2.12,2.33,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.35,1.35,1.43,1.72,1.79,1.83,1.87,2.23,1.99,2.25,2.74,2.53,2.22,2.13,2.34,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-40.66,-24.39,-,-,-,-,-,492.74,-97.66,-,-,-,-,13.66,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.13,4.55,5.40,7.45,7.56,5.12,4.74,5.17,5.33,6.77,9.16,7.42,5.30,4.28,5.02,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,32.42,72.50,313.72,-54.00,-,-109.59,-,-,33.95,64.73,250.83,82.31,-,12.30,11.57,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-31.55,-,-,-,-27.24,-,-,77.56,495.01,-,-,-,14.35,12.78,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,0.67,0.67,0.66,0.65,0.60,0.75,0.69,0.52,0.35,0.31,0.27,0.20,0.08,0.11,0.09,0.29,0.29,-,-,0.25,0.47,Upgrade
14,Debt / EBITDA Ratio,13.73,4.83,9.52,57.30,-,9.15,-,-,3.12,2.48,14.96,27.45,64.10,4.03,1.25,0.46,0.61,-,-,0.20,1.63,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.59,-,-,-,2.57,-,Upgrade
16,Asset Turnover,0.28,0.23,0.18,0.16,0.19,0.18,0.27,0.36,0.32,0.23,0.24,0.23,0.20,-,-,-,-,-,-,1.18,Upgrade,
17,Inventory Turnover,2.38,2.26,2.19,2.00,3.01,1.43,4.05,4.16,2.76,2.27,2.44,2.70,2.80,2.27,-,-,-,-,-,-,6.58,Upgrade
18,Quick Ratio,0.49,0.49,0.59,0.72,0.91,0.35,0.45,0.44,0.54,1.00,1.64,3.15,2.97,5.14,6.47,-,1.24,-,-,-,0.59,Upgrade
19,Current Ratio,0.91,0.91,0.95,1.11,1.29,0.69,0.72,0.76,1.06,1.67,2.39,4.18,3.80,6.00,7.20,-,1.65,-,-,-,1.07,Upgrade
20,Return on Equity (ROE),3.88%,-3.21%,-9.62%,-12.96%,-12.49%,-19.56%,-25.36%,4.92%,8.44%,-3.54%,-4.18%,-3.19%,0.59%,8.63%,61.62%,-,-,-,-,27.89%,Upgrade,
