,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1046,1531,1734,1874,2124,1864,2461,2676,1850,1695,Upgrade
1,Revenue Growth (YoY),-39.66%,-18.30%,-18.36%,0.56%,-13.70%,-30.35%,33.01%,57.85%,5.82%,-13.73%,Upgrade
2,Cost of Revenue,933.71,1439,1520,1633,1786,1428,2040,2270,1564,1446,Upgrade
3,Gross Profit,112.42,92.31,214.03,240.9,337.23,435.22,421.21,405.55,286.21,249.57,Upgrade
4,"Selling, General & Admin",167.25,238.23,191.97,214.42,268.28,303.07,283.11,303.93,239.99,208.21,Upgrade
5,Other Operating Expenses,-6.13,-16.84,-15.41,-17.43,-13.69,-21.7,-23.19,-18.07,-31.69,-26.47,Upgrade
6,Operating Expenses,161.13,221.39,176.56,202.85,254.59,281.37,259.92,285.86,208.29,181.74,Upgrade
7,Operating Income,-48.71,-129.08,37.48,38.05,82.64,153.85,161.3,119.69,77.91,67.83,Upgrade
8,Interest Expense,-33.88,-37.18,-44.21,-47.55,-48.72,-40.15,-32.5,-29.63,-34.85,-42.49,Upgrade
9,Interest & Investment Income,0.32,0.53,0.4,0.62,0.94,2.63,1.14,1.53,0.74,1.11,Upgrade
10,Currency Exchange Gain (Loss),-0.05,-0.08,0.08,0.18,-0.18,-0.09,0.09,-1.34,1.34,-,Upgrade
11,EBT Excluding Unusual Items,-82.32,-165.81,-6.25,-8.71,34.68,116.25,130.03,90.25,45.14,26.46,Upgrade
12,Impairment of Goodwill,-29.32,-200.2,-7.44,-4.45,-,-30.13,-35.77,-26.14,-,-2.29,Upgrade
13,Gain (Loss) on Sale of Investments,-13.82,-3.34,-1.89,-5.64,-3.36,-2.8,-0.85,-1.14,0.14,-18.26,Upgrade
14,Gain (Loss) on Sale of Assets,0.92,0.39,6.13,4.98,-0.65,4.32,4.69,-18.03,-,-0.01,Upgrade
15,Asset Writedown,-451.83,-198.15,-31.51,-31.92,-22.55,-43.27,-80.1,-56.17,-16.6,-21.2,Upgrade
16,Other Unusual Items,-,-11.64,-12.15,-14.87,-7.36,-52.74,-,14.2,0.47,1.67,Upgrade
17,Pretax Income,-576.37,-578.75,-53.11,-60.62,0.76,-8.38,18,2.97,29.15,-13.63,Upgrade
18,Income Tax Expense,-14.1,-17.08,-2.49,-3.51,-2.72,-3.01,-18.88,-3.85,-1.8,-4.35,Upgrade
19,Earnings From Continuing Operations,-562.27,-561.67,-50.62,-57.11,3.48,-5.37,36.88,6.82,30.96,-9.28,Upgrade
20,Minority Interest in Earnings,-0.63,-0.01,-1.13,-2.95,3.45,1.43,1.11,-0.71,0.46,0.83,Upgrade
21,Net Income,-562.9,-561.68,-51.75,-60.06,6.93,-3.94,37.99,6.11,31.41,-8.45,Upgrade
22,Net Income to Common,-562.9,-561.68,-51.75,-60.06,6.93,-3.94,37.99,6.11,31.41,-8.45,Upgrade
23,Net Income Growth,-,-,-,-,-81.75%,-,20.93%,-,-18.90%,-,Upgrade
24,Shares Outstanding (Basic),419,388,345,342,342,342,342,323,313,319,Upgrade
25,Shares Outstanding (Diluted),419,388,345,342,345,344,344,323,313,319,Upgrade
26,Shares Change (YoY),21.65%,13.44%,0.04%,-0.73%,0.05%,6.51%,10.16%,1.33%,3.35%,-11.93%,Upgrade
27,EPS (Basic),-1.34,-1.45,-0.15,-0.18,0.02,-0.01,0.11,0.02,0.10,-0.03,Upgrade
28,EPS (Diluted),-1.34,-1.45,-0.15,-0.18,0.02,-0.01,0.11,0.02,0.10,-0.03,Upgrade
29,EPS Growth,-,-,-,-,-81.75%,-,15.71%,-,-25.00%,-,Upgrade
30,Free Cash Flow,1.47,102.91,95.55,138.6,95.83,273.03,-624.76,151.74,508.14,53.35,Upgrade
31,Free Cash Flow Per Share,0.00,0.27,0.28,0.41,0.28,0.79,-1.81,0.47,1.62,0.17,Upgrade
32,Operating Margin,-4.66%,-8.43%,2.16%,2.03%,3.89%,8.26%,6.55%,4.47%,4.21%,4.00%,Upgrade
33,Profit Margin,-53.81%,-36.69%,-2.98%,-3.20%,0.33%,-0.21%,1.54%,0.23%,1.70%,-0.50%,Upgrade
34,Free Cash Flow Margin,0.14%,6.72%,5.51%,7.40%,4.51%,14.65%,-25.39%,5.67%,27.47%,3.15%,Upgrade
35,EBITDA,-16.85,-137.41,76.87,30.83,124.9,143.64,215.5,111.65,134.39,56.99,Upgrade
36,D&A For EBITDA,31.87,-8.34,39.39,-7.21,42.26,-10.21,54.21,-8.04,56.47,-10.85,Upgrade
37,EBIT,-48.71,-129.08,37.48,38.05,82.64,153.85,161.3,119.69,77.91,67.83,Upgrade
