,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,13004,7589,12748,19302,15647,13267,11959,19486,12174,10481,16336,9998,13978,14512,9372,11524.0,12825,11210,13480,9959.0,Upgrade
1,Investment Securities,328176,230231,238766,254704,249964,239215,235703,217876,262835,209905,189083,233029,186160,175859,168793,160689.0,208946,146934,139656,133606.0,Upgrade
2,Trading Asset Securities,43419,28997,27383,27181,25505,27833,27898,28741,26463,25508,19633,24585,23453,21053,29389,31209.0,27212,29126,27974,26977.0,Upgrade
3,Total Investments,371596,259228,266149,281885,275470,267048,263602,246617,289298,235413,208716,257614,209613,196913,198182,191898.0,236159,176060,167630,160583.0,Upgrade
4,Gross Loans,440883,417016,404741,390200,383593,375863,364522,350551,337647,337363,327462,316606,314508,308124,296566,281220.0,266400,263420,256243,245832.0,Upgrade
5,Allowance for Loan Losses,-13582,-12988,-12533,-12139,-11468,-11433,-10583,-10127,-,-11398,-11465,-11328,-13479,-10248,-11520,-10967.0,-10570,-9858,-9506,-8722.0,Upgrade
6,Net Loans,427301,404028,392208,378061,372125,364430,353939,340424,337647,325966,315997,305278,301029,297875,285046,270253.0,255829,253563,246737,237110.0,Upgrade
7,"Property, Plant & Equipment",3086,3323,2901,3253,2960,3288,3017,3338,3248,3403,3143,3266,3127,3401,3220,3498.0,3383,3347,3035,3338.0,Upgrade
8,Other Intangible Assets,742.6,481.96,-,454.75,-,367.28,-,360.05,449.45,309.77,-,434.14,-,249.47,-,245.64,197.57,197.33,-,206.56,Upgrade
9,Investments in Real Estate,24.88,13.26,-,2.87,-,3.01,-,4.29,4.37,3.44,-,3.57,-,3.69,-,2.58,2.74,3.53,-,3.57,Upgrade
10,Accrued Interest Receivable,2771,4751,2761,4988,2554,4878,2188,4068,-,4263,2312,3847,2192,3799,2206,3093.0,2936,1752,1568,2506.0,Upgrade
11,Other Receivables,-,93037,76417,39008,47061,40224,45535,37094,-,50972,67780,7040,56904,56051,58587,49116.0,3545,55787,53504,58606.0,Upgrade
12,Restricted Cash,-,28722,20853,28077,18809,28383,22702,28205,22069,28154,23357,27073,19937,29726,23748,28310.0,28332,26865,20327,25851.0,Upgrade
13,Other Current Assets,-,1.01,-,2.63,-,3.01,-,5.06,-,-,-,-,-,6.23,-,20.04,256.44,214.04,-,263.63,Upgrade
14,Long-Term Deferred Tax Assets,4676,4365,4285,4426,4801,4759,4586,4734,4445,4266,3993,3846,3781,3682,3501,3353.0,3155,2905,2509,2480.0,Upgrade
15,Other Real Estate Owned & Foreclosed,-,66.68,-,96.22,-,100.39,-,70.16,-,68.56,-,68.56,-,64.58,-,68.32,67.52,64.41,-,71.12,Upgrade
