,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,287077,252310,277112,275943,300688,298779,307733,327554,347294,309505,363608,389257,429259,409918,393559,384448,318451,285508,249673,187386,Upgrade
1,Investment Securities,942438,951910,900330,892201,885700,850632,859206,827800,802965,810567,810316,825401,820600,758891,775659,756859,844980,740734,842674,710092,Upgrade
2,Trading Asset Securities,573727,582343,536296,551253,508164,522259,511021,465629,490909,552513,464389,452181,435037,454907,450106,490079,528714,517033,506629,586917,Upgrade
3,Total Investments,1516165,1534253,1436626,1443454,1393864,1372891,1370227,1293429,1293874,1363080,1274705,1277582,1255637,1213798,1225765,1246938,1373694,1257767,1349303,1297009,Upgrade
4,Gross Loans,974234,1097137,1050837,1065529,987775,1054174,1072291,1085847,968834,1077041,1135611,1156818,1086203,1147174,1159280,1137663,1083583,1138946,1108977,1135228,Upgrade
5,Allowance for Loan Losses,-9728,-10970,-10523,-10948,-11089,-11321,-11812,-11732,-11516,-10496,-10826,-11350,-11434,-11523,-12883,-13583,-14532,-13752,-13281,-10399,Upgrade
6,Other Adjustments to Gross Loans,-1612,-,-,-,-1869,-,-,-,-1577,-,-,-,-1524,-,-,-,-1236,-,-,-,Upgrade
7,Net Loans,962894,1086167,1040314,1054581,974817,1042853,1060479,1074115,955741,1066545,1124785,1145468,1073245,1135651,1146397,1124080,1067815,1125194,1095696,1124829,Upgrade
8,"Property, Plant & Equipment",11612,-,-,-,12934,-,-,-,12584,-,-,-,13240,-,-,-,14414,-,-,-,Upgrade
9,Goodwill,4118,-,-,-,4323,-,-,-,4156,-,-,-,5033,-,-,-,5881,-,5482,-,Upgrade
10,Other Intangible Assets,8266,12582,12161,12259,8164,12082,11925,11604,7263,20167,21625,21182,15589,20895,20703,20275,14562,-,13956,-,Upgrade
11,Other Receivables,1313,1212,1308,1359,1536,1090,1262,1066,1230,1010,1151,971,970,428,405,568,954,-,821,-,Upgrade
12,Restricted Cash,109888,-,-,-,118858,-,-,-,122721,-,-,-,75771,-,-,-,101455,-,-,-,Upgrade
13,Other Current Assets,76906,198027,190124,198423,180884,277799,270953,267311,161515,220122,185823,177418,44640,177145,175155,172708,45880,-,197425,-,Upgrade
14,Long-Term Deferred Tax Assets,6841,6557,7381,7732,7754,8419,8248,8040,8360,7035,5650,4736,4624,4572,4615,4450,4483,-,4153,-,Upgrade
15,Other Long-Term Assets,31968,7513,9977,6766,34855,6698,10649,6577,34548,4501,8073,4898,39931,6384,9406,5162,36575,287466,6289,308586,Upgrade
16,Total Assets,3017048,3098621,2975003,3000517,3038677,3020611,3041476,2989696,2949286,2991965,2985420,3021512,2957939,2968791,2976005,2958629,2984164,2955935,2922798,2917810,Upgrade
17,Accrued Expenses,16277,154374,157171,169250,16814,249737,155275,233483,12605,203654,163600,156230,10466,164487,154900,159246,10406,-,173181,-,Upgrade
18,Interest Bearing Deposits,1752725,1750052,1676269,1648146,1705853,1635346,1664478,1679612,1656196,1664795,1756576,1811471,1828429,1780530,1769539,1736762,1744036,1660453,1615095,1516033,Upgrade
