,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,1551986,1348780,1251327,1235790,1142598,1200612,1190520,1211314,1054309,956161,806682,1011292,1080334,952852,829896,905961,917422,812559,612208,736060,888066,Upgrade
1,Market Cap Growth,12.34%,12.34%,5.11%,2.02%,8.37%,25.57%,47.58%,19.78%,-2.41%,0.35%,-2.80%,11.63%,17.76%,17.27%,35.56%,23.08%,3.31%,-34.31%,-49.69%,-44.07%,-30.45%,Upgrade
2,Last Close Price,85.45,73.49,67.56,64.74,55.99,55.32,53.45,52.20,44.92,39.77,33.79,41.73,43.79,36.81,32.14,34.76,35.26,30.81,22.53,27.37,33.38,Upgrade
3,PE Ratio,8.72,7.58,7.14,7.18,6.55,-,5.64,6.62,6.13,8.55,8.74,9.69,12.01,9.69,9.37,12.68,19.69,26.89,-36.35,-169.29,31.65,Upgrade
4,PS Ratio,2.83,2.83,2.78,2.77,2.58,2.73,2.41,2.65,2.47,2.65,2.26,2.70,2.83,2.42,2.15,2.43,2.66,2.52,1.81,2.11,2.28,Upgrade
5,PB Ratio,0.90,0.90,0.81,0.83,0.74,0.80,0.80,0.81,0.68,0.66,0.55,0.66,0.67,0.59,0.52,0.56,0.57,0.51,0.39,0.49,0.58,Upgrade
6,Debt / Equity Ratio,3.58,3.58,3.60,3.59,3.68,3.34,3.68,3.59,3.20,3.35,3.71,3.13,2.92,2.63,2.71,2.75,2.92,3.26,3.31,3.62,3.84,Upgrade
7,Return on Equity (ROE),1.19%,13.83%,14.05%,22.17%,0.46%,13.14%,14.48%,23.05%,10.05%,5.55%,10.96%,6.67%,3.93%,8.21%,7.44%,8.85%,1.85%,4.12%,1.25%,5.13%,Upgrade,
8,Return on Assets (ROA),0.08%,0.89%,0.91%,1.44%,0.03%,0.83%,0.93%,1.49%,0.63%,0.36%,0.73%,0.46%,0.27%,0.57%,0.52%,0.61%,0.13%,0.28%,0.08%,0.36%,Upgrade,
9,Earnings Yield,11.47%,13.81%,14.65%,14.62%,16.01%,15.31%,18.46%,15.83%,17.17%,12.69%,12.64%,11.30%,9.29%,11.39%,11.96%,9.03%,6.21%,4.99%,-1.06%,0.85%,4.42%,Upgrade
10,Dividend Yield,7.88%,6.98%,7.01%,7.36%,8.53%,8.61%,7.76%,6.46%,7.34%,6.27%,-,5.08%,-,5.30%,-,4.92%,-,3.77%,-,-,-,Upgrade
11,Buyback Yield / Dilution,5.69%,5.66%,6.46%,7.22%,5.05%,4.79%,3.08%,-0.12%,0.82%,2.88%,3.94%,0.42%,1.94%,5.15%,-7.35%,0.24%,-1.29%,-7.77%,1.98%,0.31%,-0.62%,Upgrade
12,Total Shareholder Return,13.57%,12.63%,13.47%,14.58%,13.57%,13.41%,10.84%,6.33%,8.16%,9.15%,3.94%,5.50%,1.94%,10.45%,-7.35%,5.15%,-1.29%,-4.00%,1.98%,0.31%,-0.62%,Upgrade
