,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest Income on Loans,26004,27255,27107,28265,26714,27198,24864,22092,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Interest Paid on Deposits,17819,19618,18849,19612,18430,17950,15559,13133,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Net Interest Income,8185,7637,8258,8653,8284,9248,9305,8959,8986,8006,6910,6475,6781,6610,6584,6514,6619,6450,6897,7612,Upgrade
3,Net Interest Income Growth (YoY),-1.20%,-17.42%,-11.25%,-3.42%,-7.81%,15.51%,34.66%,38.36%,32.52%,21.12%,4.95%,-0.60%,2.45%,2.48%,-4.54%,-14.42%,-13.52%,-14.77%,-11.26%,1.93%,Upgrade
4,Income From Trading Activities,21116,-,10516,-,16661,-,-,-,10278,-,2575,2281,7744,-,1775,2409,9582,-,2404,3364,Upgrade
5,Gain (Loss) on Sale of Assets,-1752,-,3256,-,-61,-,-,-,-2316,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Gain (Loss) on Sale of Investments,-,-,-,-,-3000,-,-,-,-,-,-43,43,569,-,126,307,653,-,154,312,Upgrade
7,Other Non-Interest Income,-17172,9361,-5490,12099,-15121,6913,7400,11212,-3059,3502,2798,3506,-3105,5402,4080,3756,-5097,5477,3604,2398,Upgrade
8,Total Non-Interest Income,2192,9361,8282,12099,-1521,6913,7400,11212,4903,3502,5330,5830,5208,5402,5981,6472,5138,5477,6162,6074,Upgrade
