,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Operating Revenue,33.06,35.62,78.98,10.04,36.4,58.15,30.4,305.23,93.4,84.05,54.16,267.8,114,97.5,16.86,248,97.35,76.08,13.19,188.44,Upgrade
1,Other Revenue,-0.47,0.47,-,0.63,-0.26,0.26,-,0.69,-0.33,0.33,-,0.62,-0.23,0.23,-,0.98,-0.47,0.47,-,1.15,Upgrade
2,Revenue,32.59,36.09,78.98,10.67,36.14,58.41,30.4,305.92,93.08,84.37,54.16,268.42,113.77,97.73,16.86,248.98,96.88,76.55,13.19,189.59,Upgrade
3,Revenue Growth (YoY),-9.81%,-38.22%,159.83%,-96.51%,-61.18%,-30.77%,-43.88%,13.97%,-18.19%,-13.67%,221.20%,7.81%,17.43%,27.67%,27.84%,31.33%,-10.11%,22.69%,-43.07%,13.82%,Upgrade
4,Cost of Revenue,25.12,28.52,62.4,33.46,22.8,42.04,22.55,218.39,59.68,54.25,43.04,183.02,84.85,66.38,11.55,161.94,70.08,52.43,9.63,118.41,Upgrade
5,Gross Profit,7.47,7.56,16.58,-22.79,13.34,16.37,7.85,87.53,33.39,30.12,11.12,85.4,28.92,31.35,5.31,87.04,26.79,24.12,3.56,71.18,Upgrade
6,"Selling, General & Admin",16.72,18.25,20.62,23.76,19.01,19.3,20.02,27.05,19.49,18.61,19.91,29.1,15.88,17.55,17.25,25.85,14.59,15.22,12.46,23.91,Upgrade
7,Research & Development,9.99,12.82,13.11,13.4,9.02,9.06,13.44,14.92,9.5,9.69,12.83,14.1,11.51,6.57,12.73,11.56,10.06,7.5,8.3,8.38,Upgrade
8,Other Operating Expenses,-3.46,0.18,0.16,9.24,-1.86,-3.13,-0.99,2.71,-2.77,-4.29,-0.18,1.19,-4.39,-1.15,-1.08,-3.53,-2.77,-0.08,-0.15,-4.57,Upgrade
9,Operating Expenses,33.53,24.44,34.77,157.61,71.74,70.99,29.66,65.33,26.17,24.13,30.6,52.05,23.77,24.12,25.63,46.37,21.96,22.8,19.25,33.54,Upgrade
10,Operating Income,-26.06,-16.88,-18.19,-180.4,-58.4,-54.63,-21.81,22.2,7.23,6,-19.48,33.35,5.15,7.23,-20.33,40.67,4.83,1.32,-15.69,37.64,Upgrade
