,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Market Capitalization,20034,17266,13985,10788,8701,10614,13241,13696,14076,14256,12683,14845,17501,35805,31815,39146,30060,30830,30137,25448,15813,Upgrade
1,Market Cap Growth,62.67%,62.67%,5.62%,-21.23%,-38.19%,-25.55%,4.40%,-7.74%,-19.57%,-60.18%,-60.13%,-62.08%,-41.78%,16.14%,5.57%,53.83%,90.10%,-,-,-,-,Upgrade
2,Enterprise Value,19596,16827,13482,10379,8354,10496,13086,13455,14036,14217,12718,14591,16719,35023,30515,37472,28386,29412,28720,23896,15494,Upgrade
3,Last Close Price,45.44,39.16,31.72,23.73,18.86,23.00,28.70,29.36,30.17,30.56,27.34,31.89,37.49,76.69,68.29,84.02,64.08,65.73,64.25,54.25,33.40,Upgrade
4,PE Ratio,31.34,26.96,30.81,28.63,37.50,-,49.72,66.68,127.16,-,63.84,50.64,44.65,81.61,69.73,77.47,62.43,71.19,73.76,73.14,45.78,Upgrade
5,Forward PE,26.92,25.11,24.06,20.27,16.57,22.08,30.04,33.79,28.13,29.88,26.31,25.54,28.47,47.99,42.12,54.57,47.44,47.74,57.24,64.08,-,Upgrade
6,PS Ratio,5.10,4.39,3.62,2.96,2.55,3.26,4.55,5.11,5.73,6.29,5.86,6.63,7.57,15.89,14.87,19.29,17.16,19.54,21.09,20.23,12.87,Upgrade
7,PB Ratio,6.04,5.34,4.32,3.31,2.74,3.36,4.05,4.23,4.44,4.71,4.08,5.10,5.95,12.52,11.66,15.13,12.31,12.17,12.51,11.33,6.81,Upgrade
8,P/TBV Ratio,5.42,5.42,4.39,3.38,2.80,3.44,4.16,4.38,4.53,4.83,4.17,5.23,6.04,12.73,11.85,15.40,12.54,12.39,12.89,11.70,6.98,Upgrade
