,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,6676,3673,3618,2666,3619,3240,3274,2773,2309,2987,2714,3003,3597,3885,4256,4644,4748,4885,4791,4592,-,Upgrade
1,Market Cap Growth,13.36%,13.36%,10.52%,-3.84%,56.76%,8.46%,20.64%,-7.67%,-35.81%,-23.11%,-36.24%,-35.34%,-24.24%,-20.48%,-11.16%,1.14%,-,-,-,-,-,Upgrade
2,Enterprise Value,6221,3245,3184,2277,3230,2936,2932,2469,2005,2702,2381,2603,3197,3464,3637,3850,4456,4139,4000,4361,-,Upgrade
3,Last Close Price,21.54,11.85,11.66,8.49,11.53,10.32,10.43,8.77,7.30,9.44,8.58,9.40,11.26,12.16,13.32,14.38,14.70,15.13,14.84,14.09,-,Upgrade
4,PE Ratio,97.91,53.52,69.66,50.83,76.03,148.03,98.06,70.17,-,46.93,31.30,28.95,28.24,24.00,23.81,26.17,28.07,29.91,32.43,33.03,-,Upgrade
5,PS Ratio,8.21,4.49,4.44,3.20,4.18,3.61,3.51,2.89,2.32,2.89,2.62,2.75,3.33,3.55,3.78,4.70,5.36,6.09,7.01,6.59,-,Upgrade
6,PB Ratio,5.22,2.89,2.89,2.11,2.86,2.55,2.57,2.18,1.87,2.38,2.21,2.44,2.97,3.21,3.63,3.93,4.17,4.43,4.57,4.39,-,Upgrade
7,P/TBV Ratio,3.10,3.10,3.12,2.28,3.12,2.82,2.86,2.43,1.97,2.52,2.34,2.59,3.16,3.42,3.81,4.09,4.24,4.50,4.65,4.47,-,Upgrade
8,P/FCF Ratio,76.98,42.35,24.87,-,20.41,23.39,-,49.31,69.08,-66.49,-,-17.48,-,-,-,-,80.46,-,-,28.69,-,Upgrade
9,P/OCF Ratio,28.17,28.17,17.33,-,14.13,13.99,-,18.39,14.84,28.82,-,38.76,-32.24,171.86,-,-,25.17,-,31.06,19.75,-,Upgrade
10,EV/Sales Ratio,7.60,3.96,3.91,2.73,3.73,3.27,3.14,2.57,2.02,2.61,2.30,2.39,2.96,3.17,3.23,3.89,5.03,5.16,5.85,6.26,-,Upgrade
11,EV/EBITDA Ratio,50.51,29.97,37.31,27.99,37.79,49.13,48.07,35.46,32.36,51.11,28.16,23.37,-,18.56,16.33,17.37,20.82,20.09,23.27,27.19,-,Upgrade
12,EV/EBIT Ratio,94.50,48.71,70.46,54.09,67.67,124.64,104.61,64.95,-,97.40,38.10,27.43,-,19.65,17.07,18.17,21.74,20.94,24.39,28.48,-,Upgrade
13,EV/FCF Ratio,71.72,37.42,21.89,-,18.21,21.20,-,43.91,60.00,-60.14,-,-15.15,-,-,-,-,75.51,-,-,27.25,-,Upgrade
