,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,28580,26714,27129,27277,23518,23438,22365,26652,21040,23929,28169,28190,23850,23376,23827,22964,21895,17954,10436,9703,11771,Upgrade
1,Market Cap Growth,13.98%,13.98%,21.30%,2.35%,11.78%,-2.05%,-20.60%,-5.45%,-11.78%,2.36%,18.22%,22.76%,8.93%,30.20%,128.32%,136.67%,86.00%,62.36%,-1.10%,-18.45%,14.48%,Upgrade
2,Enterprise Value,25979,24384,23995,24854,23090,21863,23109,24424,21957,24951,28249,28668,27236,26044,26163,24126,22567,18471,10573,9572,12975,Upgrade
3,Last Close Price,12.22,10.88,10.70,8.68,7.90,7.05,6.30,6.67,5.79,6.62,7.76,6.94,6.55,6.47,7.69,8.51,8.20,6.49,2.60,2.12,2.99,Upgrade
4,PE Ratio,6.68,6.24,6.73,7.12,6.52,7.18,7.51,8.84,7.33,9.37,10.97,11.11,10.07,12.07,15.17,13.89,14.88,13.18,6.58,8.33,-,Upgrade
5,PS Ratio,0.65,0.65,0.68,0.68,0.59,0.62,0.60,0.70,0.58,0.70,0.81,0.77,0.66,0.66,0.68,0.69,0.70,0.60,0.38,0.35,0.41,Upgrade
6,PB Ratio,1.02,1.02,1.12,1.09,0.98,1.04,1.05,1.19,1.00,1.21,1.45,1.40,1.24,1.28,1.33,1.33,1.31,1.13,0.68,0.66,0.80,Upgrade
7,P/TBV Ratio,1.16,1.16,1.27,1.25,1.12,1.20,1.20,1.33,1.12,1.38,1.66,1.60,1.48,1.55,1.65,1.66,1.67,1.44,0.88,0.85,1.05,Upgrade
8,P/FCF Ratio,8.88,8.88,19.36,-,10.81,-,10.12,-,16.30,9.69,9.84,10.69,9.35,13.00,-,11.67,12.48,17.53,-,-,5.60,Upgrade
