,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4376,4672,5676,5877,3900,4790,3868,4380,3683,3584,3498,3701,2915,3461,3487,3848,4457,3969,3660,4722,Upgrade
1,Short-Term Investments,-,82.18,-,300.78,-,1369,-,1239,-,139.08,-,239.36,-,300,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,7056,7828,7152,6317,7816,6362,5810,6176,4831,4159,4239,3576,2674,1555,3817,2954,2121,2243,1997,1407,Upgrade
3,Cash & Short-Term Investments,11432,12583,12828,12494,11716,12522,9678,11796,8514,7882,7737,7516,5590,5316,7304,6802,6578,6211,5657,6129,Upgrade
4,Cash Growth,-2.42%,0.49%,32.55%,5.92%,37.61%,58.86%,25.08%,56.93%,52.31%,48.27%,5.93%,10.50%,-15.02%,-14.41%,29.11%,10.99%,78.52%,43.39%,41.30%,53.74%,Upgrade
5,Accounts Receivable,12437,12827,12600,11707,12340,11570,12351,11195,11452,10667,10357,9847,10557,10819,10419,9555,10391,9887,8489,8917,Upgrade
6,Other Receivables,514.86,964.81,515.71,941.73,622.23,1116,517.2,883.74,479.91,845.86,391.14,742.34,335.32,923.83,263.27,971.99,282.75,896.05,256.67,1087,Upgrade
7,Receivables,12952,13792,13116,12649,12962,12686,12868,12099,11932,11513,10748,10589,10892,11743,10682,10533,10674,10783,8746,10014,Upgrade
8,Inventory,9157,8752,8892,9299,9022,8765,8188,7835,7225,7072,6154,6241,5676,5244,4685,4532,4207,3647,3831,3631,Upgrade
