,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q1 2019,Q4 2018,Q3 2018,Q2 2018,Q1 2018,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018",+16 Quarters
0,Cash & Equivalents,1008,1020,987.06,1373,1224,1024,998.79,932.99,846.81,898.88,229.15,329.75,-,-,-,63.56,71.93,36.14,19.89,53.34,Upgrade
1,Trading Asset Securities,25.04,-,-,-,-,-,-,30.02,55.06,90.09,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1033,1020,987.06,1373,1224,1024,998.79,963.01,901.88,988.97,229.15,329.75,-,-,144.76,63.56,71.93,36.14,19.89,53.34,Upgrade
3,Cash Growth,-15.64%,-0.45%,-1.17%,42.59%,35.72%,3.56%,335.86%,192.04%,-,-,58.30%,418.83%,-,-,627.62%,19.16%,6.19%,-,-,-40.07%,Upgrade
4,Accounts Receivable,1922,1772,1132,1102,1121,982.87,889.14,897.33,839.31,812.87,716.08,714.02,-,-,-,829.36,382.3,425.29,391.6,345.33,Upgrade
5,Other Receivables,131.01,157.28,15.71,12.41,27.27,18.15,15.96,11.78,11.56,12.53,10.73,7.99,-,-,-,19.4,8.66,34.81,20.85,26.99,Upgrade
6,Receivables,2053,1929,1148,1114,1148,1001,905.1,909.1,850.87,825.4,726.82,722.01,-,-,-,848.76,390.96,460.1,412.44,372.32,Upgrade
7,Inventory,806.83,826.54,583.86,509.07,520.91,555.62,545.75,446,530.06,540.8,533.01,277.48,-,-,-,175.18,193.37,192.72,178.87,171.67,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.76,31.08,41.02,68.02,30.56,Upgrade
