,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q1 2019,Q4 2018,Q3 2018,Q2 2018,Q1 2018,+16 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018",+16 Quarters
0,Market Capitalization,4395,4494,4883,6204,5174,5184,6480,7390,7403,6344,7596,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-13.31%,-13.31%,-24.64%,-16.05%,-30.11%,-18.28%,-14.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5345,5384,5287,5800,4771,4786,5906,6654,6639,5478,7639,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,13.32,13.62,14.65,18.43,15.37,15.40,19.25,21.75,21.79,18.67,22.36,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,62.07,61.97,42.35,34.85,22.06,16.63,19.30,21.62,24.83,24.06,33.64,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,15.66,17.01,14.09,11.92,12.95,18.99,18.99,20.62,19.33,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,1.44,1.44,1.68,2.32,1.90,1.88,2.46,2.73,2.93,2.75,3.49,-,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,1.82,1.76,1.94,2.57,2.16,2.14,2.74,3.15,3.27,2.92,3.64,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,2.11,2.11,2.32,2.71,2.28,2.22,2.85,3.26,3.39,3.04,3.80,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-19.05,-17.76,-,-,-,-,160.85,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,17.73,20.84,27.97,-,36.23,28.99,47.53,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,1.71,1.72,1.82,2.17,1.76,1.74,2.24,2.45,2.63,2.38,3.51,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,24.09,25.43,27.14,23.25,15.04,12.50,14.72,16.07,18.20,15.74,24.29,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,48.05,48.40,52.26,34.00,19.47,15.06,17.46,18.64,21.43,18.56,28.84,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-10.61,-,-,-,-17.57,-16.39,-,-,-,-,161.75,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.72,0.72,0.71,0.58,0.42,0.34,0.27,0.18,0.10,0.06,0.06,0.23,0.21,-,-,0.23,0.29,0.26,0.27,0.27,0.28,Upgrade
16,Debt / EBITDA Ratio,8.31,4.50,11.66,8.19,7.49,2.40,1.71,0.96,0.59,0.32,0.29,1.10,0.72,-,-,1.03,1.41,1.23,1.50,1.34,5.11,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-3.69,-2.81,-,-,-,-,2.53,-,1.84,-,-,-,-,-6.03,-3.82,-,-,Upgrade
18,Asset Turnover,0.59,0.61,0.42,0.64,0.69,0.68,0.63,0.94,0.78,1.06,0.67,-,-,-,-,0.73,0.97,0.74,0.76,0.48,Upgrade,
