,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,208.24,149.54,70.44,50.93,39.82,60.06,3.93,12.78,14.44,13.67,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,52.22,-,49.53,-,Upgrade
2,Cash & Short-Term Investments,208.24,149.54,70.44,50.93,39.82,60.06,56.15,12.78,63.98,13.67,Upgrade
3,Cash Growth,195.64%,193.62%,76.89%,-15.21%,-29.08%,369.94%,-12.24%,-6.50%,750.66%,-77.01%,Upgrade
4,Accounts Receivable,226.65,271.57,188.5,151.46,142.14,98.52,135.42,158.15,107.2,119.45,Upgrade
5,Other Receivables,47.73,-,15.31,12.94,15.3,12.08,14.22,10.09,10.08,14.45,Upgrade
6,Receivables,274.38,271.57,203.81,171.41,157.44,110.6,149.63,168.24,117.28,133.9,Upgrade
7,Inventory,155.83,105.7,91.85,83.97,81.28,98.42,108.89,125.67,97.28,118.69,Upgrade
8,Other Current Assets,36.31,0.48,20.08,46.63,19.26,75.64,25.71,83.21,20.3,72.32,Upgrade
9,Total Current Assets,674.76,527.28,386.18,352.93,297.8,344.72,340.38,389.9,298.83,338.58,Upgrade
10,"Property, Plant & Equipment",59.65,64.37,60.86,47.11,35.14,35.25,33.37,36.57,38.53,41.65,Upgrade
11,Long-Term Investments,36.73,38.68,28.87,31.61,31.93,31.46,34.1,33.9,57.76,65,Upgrade
12,Goodwill,80.11,80.11,-,-,-,-,-,7.13,-,21.01,Upgrade
13,Other Intangible Assets,11.52,12.11,95.9,5.6,5.41,7.23,15.75,10.43,40.22,14.22,Upgrade
14,Long-Term Accounts Receivable,0.54,2.5,2.03,2.03,1.42,3.02,1.96,1.96,7.18,7.05,Upgrade
15,Long-Term Deferred Tax Assets,11.55,11.78,8.83,-,-,1.01,1.01,1.01,1.01,1.03,Upgrade
16,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,8.72,Upgrade
17,Other Long-Term Assets,20.64,17.76,7.25,7.63,3.6,-,17.76,17.76,17.76,17.76,Upgrade
18,Total Assets,895.5,754.59,589.91,446.91,375.29,422.68,444.32,498.64,461.3,515.01,Upgrade
19,Accounts Payable,98.77,105.09,81.37,64.56,56.49,52.23,62.41,47.35,62.58,60.69,Upgrade
20,Accrued Expenses,82.68,92.13,70.44,79.06,50.86,49.58,54.36,60.56,28.93,33.65,Upgrade
21,Short-Term Debt,14.45,65.21,15.38,68.21,13.61,62.62,7,60.29,130.82,45.79,Upgrade
22,Current Portion of Long-Term Debt,122.68,53.91,98.7,60.3,104.5,96.84,106.55,111.65,-,91.68,Upgrade
23,Current Portion of Leases,15.9,20.27,15.18,8,2.93,2.56,0.61,1.76,2.1,2.68,Upgrade
24,Current Income Taxes Payable,22.71,33.05,19.6,17.36,7.54,7.62,11.38,11.29,11.64,12.67,Upgrade
25,Current Unearned Revenue,49.88,32.91,36.95,14.67,19.89,31.07,53.82,73.69,28.42,57.45,Upgrade
26,Other Current Liabilities,12.76,5.61,26.87,6.01,19.73,3.95,18.78,10.23,23.83,5.28,Upgrade
27,Total Current Liabilities,419.82,408.19,364.48,318.16,275.54,306.47,314.89,376.82,288.32,309.9,Upgrade
28,Long-Term Debt,59.13,35.64,17.01,17.86,29.97,26.2,47.66,15.46,20,21.26,Upgrade
29,Long-Term Leases,2.25,6.3,8.56,7.91,0.9,1.62,0.3,0.42,0.38,1.07,Upgrade
30,Long-Term Deferred Tax Liabilities,2.75,2.75,2.75,-,-,-,-,0.16,0.33,0.46,Upgrade
31,Total Liabilities,483.95,452.88,392.81,343.92,306.41,334.29,362.86,392.86,309.03,332.68,Upgrade
32,Common Stock,11.36,11.36,11.32,10.67,8.83,8.69,8.29,8.29,8.29,8.29,Upgrade
33,Additional Paid-In Capital,330.27,330.27,330.27,330.27,281.11,281.11,269.21,269.21,269.21,269.21,Upgrade
34,Retained Earnings,-3.13,-77.88,-155.99,-197.34,-215.14,-188.14,-157.69,-136.8,-69.21,-40.42,Upgrade
35,Comprehensive Income & Other,70.1,33.76,2.74,-50.3,-19.81,-35.87,-60.34,-59.82,-66.74,-66.16,Upgrade
36,Total Common Equity,408.61,297.51,188.34,93.3,55,65.8,59.48,80.88,141.56,170.92,Upgrade
37,Minority Interest,2.93,4.2,8.76,9.69,13.88,22.59,21.99,24.9,10.71,11.4,Upgrade
38,Shareholders' Equity,411.55,301.71,197.1,102.98,68.88,88.39,81.47,105.79,152.27,182.32,Upgrade
39,Total Liabilities & Equity,895.5,754.59,589.91,446.91,375.29,422.68,444.32,498.64,461.3,515.01,Upgrade
40,Total Debt,214.41,181.33,154.83,162.28,151.91,189.83,162.12,189.58,153.3,162.48,Upgrade
41,Net Cash (Debt),-6.16,-31.8,-84.39,-111.35,-112.09,-129.77,-105.97,-176.8,-89.32,-148.81,Upgrade
42,Net Cash Per Share,-0.00,-0.02,-0.06,-0.09,-0.10,-0.12,-0.10,-0.17,-0.09,-0.15,Upgrade
43,Filing Date Shares Outstanding,1391,1391,1386,1311,1107,1090,1041,1041,1041,1041,Upgrade
44,Total Common Shares Outstanding,1391,1391,1386,1311,1107,1090,1041,1041,1041,1041,Upgrade
45,Working Capital,254.94,119.1,21.7,34.77,22.25,38.25,25.49,13.08,10.51,28.68,Upgrade
46,Book Value Per Share,0.29,0.21,0.14,0.07,0.05,0.06,0.06,0.08,0.14,0.16,Upgrade
47,Tangible Book Value,316.98,205.29,92.44,87.7,49.6,58.57,43.73,63.33,101.33,135.69,Upgrade
48,Tangible Book Value Per Share,0.23,0.15,0.07,0.07,0.04,0.05,0.04,0.06,0.10,0.13,Upgrade
49,Buildings,-,53.44,-,53.44,-,53.44,-,53.66,-,53.62,Upgrade
50,Machinery,-,33.35,-,20.97,-,18.27,-,27.34,-,26.1,Upgrade
